Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1558299600.0 136.748 NA 94 363 0 NA NA 165 712 0 NA NA 810 18606 1452 NA NA 834 7611 2080 NA
1558299600.0 136.75 NA 88 386 0 NA NA 161 817 0 NA NA 785 15412 918 NA NA 2316 8755 1208 NA
1558299600.0 136.752 NA 94 369 0 NA NA 166 709 0 NA NA 904 19911 1413 NA NA 981 8187 2005 NA
1558299600.0 136.753 NA 92 358 0 NA NA 159 701 0 NA NA 791 20626 1262 NA NA 1259 9057 1572 NA
1558299600.0 136.754 NA 94 389 0 NA NA 188 729 0 NA NA 906 17248 1506 NA NA 1226 7731 1953 NA
1558299600.0 136.755 NA 86 396 0 NA NA 162 796 0 NA NA 725 14537 910 NA NA 1226 8706 1181 NA
1558299600.0 136.756 NA 90 350 0 NA NA 160 646 0 NA NA 710 14134 1103 NA NA 983 7323 1212 NA
1558299600.0 136.757 NA 88 368 0 NA NA 167 671 0 NA NA 999 18938 1434 NA NA 1183 8125 2048 NA
1558299600.0 136.759 NA 81 387 0 NA NA 155 778 0 NA NA 739 16851 923 NA NA 1588 7144 1467 NA
1558299600.0 136.761 NA 84 396 0 NA NA 150 783 0 NA NA 732 20527 912 NA NA 1031 9694 1388 NA
1558299600.0 136.7611 NA 181 0 NA NA NA 311 0 NA NA NA 7593 226 NA NA NA 8559 386 NA NA
1558299600.0 136.762 NA 85 404 0 NA NA 168 824 0 NA NA 783 22977 920 NA NA 3230 9423 1428 NA
1558299600.0 136.767 NA 93 363 0 NA NA 167 665 0 NA NA 760 19276 1319 NA NA 897 8292 1983 NA
1558299600.0 136.769 NA 93 359 0 NA NA 161 751 0 NA NA 647 10818 810 NA NA 550 5448 1011 NA
1558299600.0 136.77 NA 92 409 0 NA NA 162 765 0 NA NA 799 19074 1252 NA NA 1008 8332 1798 NA
1558299600.0 136.771 NA 91 364 0 NA NA 167 641 0 NA NA 888 18228 1361 NA NA 1146 8407 1891 NA
1558299600.0 136.772 NA 92 402 0 NA NA 166 737 0 NA NA 841 22065 1221 NA NA 1336 9705 1460 NA
1558299600.0 136.7721 NA 177 0 NA NA NA 306 0 NA NA NA 7085 226 NA NA NA 8240 404 NA NA
1558299600.0 136.7722 NA 166 0 NA NA NA 284 0 NA NA NA 7831 230 NA NA NA 8421 460 NA NA
