Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1558342800.0 136.767 NA 85 355 0 NA NA 160 735 0 NA NA 629 12491 840 NA NA 827 5185 1034 NA
1558342800.0 136.769 NA 91 356 0 NA NA 163 700 0 NA NA 732 11477 867 NA NA 1533 9861 1722 NA
1558342800.0 136.772 NA 85 374 0 NA NA 161 770 0 NA NA 719 14107 902 NA NA 2156 6613 1446 NA
1558342800.0 136.7721 NA 173 0 NA NA NA 290 0 NA NA NA 4839 189 NA NA NA 8218 680 NA NA
1558342800.0 136.7722 NA 165 0 NA NA NA 264 0 NA NA NA 5273 171 NA NA NA 8603 498 NA NA
1558342800.0 136.774 NA 94 368 0 NA NA 161 698 0 NA NA 708 12491 939 NA NA 1063 9565 2590 NA
1558342800.0 136.776 NA 92 374 0 NA NA 163 735 0 NA NA 657 10730 877 NA NA 1300 7752 1085 NA
1558342800.0 136.778 NA 86 348 0 NA NA 158 710 0 NA NA 620 8327 889 NA NA 3429 4682 1120 NA
1558342800.0 136.7801 NA 103 0 NA NA NA 171 0 NA NA NA 465 255 NA NA NA 770 414 NA NA
1558342800.0 136.7802 NA 68 0 NA NA NA 136 0 NA NA NA 341 165 NA NA NA 709 296 NA NA
1558342800.0 136.7803 NA 107 0 NA NA NA 184 0 NA NA NA 867 223 NA NA NA 1804 361 NA NA
1558342800.0 136.781 NA 105 444 0 NA NA 177 869 0 NA NA 559 16893 996 NA NA 990 6506 1227 NA
1558342800.0 136.788 NA 107 461 0 NA NA 183 898 0 NA NA 573 19512 1005 NA NA 648 7209 1186 NA
1558342800.0 136.7952 NA 185 0 NA NA NA 291 0 NA NA NA 3188 146 NA NA NA 2430 231 NA NA
1558342800.0 136.797 NA 108 431 0 NA NA 194 865 0 NA NA 734 15041 1090 NA NA 1513 5872 2246 NA
1558342800.0 136.8 NA 108 454 0 NA NA 191 890 0 NA NA 618 15003 1071 NA NA 757 6113 1264 NA
1558342800.0 136.805 NA 106 441 0 NA NA 193 866 0 NA NA 593 14671 1134 NA NA 796 6229 2448 NA
1558342800.0 136.808 NA 107 456 0 NA NA 187 907 0 NA NA 602 14574 1093 NA NA 764 5776 1329 NA
1558342800.0 136.809 NA 107 435 0 NA NA 193 861 0 NA NA 723 14320 1108 NA NA 908 5684 1342 NA
1558342800.0 136.814 NA 112 432 0 NA NA 182 821 0 NA NA 824 14031 1141 NA NA 1004 8412 1789 NA
1558342800.0 136.815 NA 108 348 0 NA NA 187 710 0 NA NA 637 3374 957 NA NA 1567 4253 1152 NA
1558342800.0 136.817 NA 107 452 0 NA NA 192 865 0 NA NA 604 18475 1103 NA NA 634 7100 1270 NA
1558342800.0 136.818 NA 108 442 0 NA NA 187 843 0 NA NA 727 18437 1166 NA NA 1312 6678 2645 NA
1558342800.0 136.819 NA 107 468 0 NA NA 185 865 0 NA NA 636 21196 1077 NA NA 713 7488 1200 NA
1558342800.0 136.821 NA 106 437 0 NA NA 185 831 0 NA NA 715 18499 1134 NA NA 854 6804 1499 NA
1558342800.0 136.822 NA 105 441 0 NA NA 186 862 0 NA NA 598 17830 1110 NA NA 1070 6664 1196 NA
1558342800.0 136.824 NA 108 473 0 NA NA 187 913 0 NA NA 646 23083 1109 NA NA 1041 9470 1504 NA
1558342800.0 136.828 NA 108 443 0 NA NA 194 853 0 NA NA 725 21197 1098 NA NA 1354 7423 1416 NA
1558342800.0 136.831 NA 110 465 0 NA NA 184 912 0 NA NA 627 22920 1107 NA NA 615 7781 1229 NA
1558342800.0 136.8311 NA 174 0 NA NA NA 301 0 NA NA NA 2260 162 NA NA NA 2351 426 NA NA
1558342800.0 136.833 NA 109 450 0 NA NA 191 921 0 NA NA 749 22531 1137 NA NA 1087 8493 1979 NA
1558342800.0 136.835 NA 108 518 0 NA NA 184 899 0 NA NA 741 19263 1116 NA NA 2285 7860 1662 NA
1558342800.0 136.836 NA 112 487 0 NA NA 191 919 0 NA NA 688 22654 1121 NA NA 1041 7958 1212 NA
1558342800.0 136.839 NA 111 351 0 NA NA 194 714 0 NA NA 752 3574 986 NA NA 3180 3995 1392 NA
1558342800.0 136.84 NA 110 453 0 NA NA 187 828 0 NA NA 670 15855 1091 NA NA 1325 7185 1560 NA
1558342800.0 136.841 NA 110 450 0 NA NA 188 916 0 NA NA 637 16707 1121 NA NA 939 6754 1222 NA
1558342800.0 136.847 NA 105 449 0 NA NA 190 866 0 NA NA 837 19119 1147 NA NA 1556 7064 1354 NA
1558342800.0 136.8501 NA 247 466 0 NA NA 398 781 0 NA NA 3463 17740 1439 NA NA 2667 6649 1553 NA
1558342800.0 136.8521 NA 174 0 NA NA NA 276 0 NA NA NA 2346 143 NA NA NA 2354 252 NA NA
1558342800.0 136.8561 NA 239 371 0 NA NA 404 700 0 NA NA 1965 3485 970 NA NA 3136 4529 1245 NA
1558342800.0 136.8562 NA 209 354 0 NA NA 367 692 0 NA NA 1766 2988 952 NA NA 2919 3432 1563 NA
1558342800.0 136.858 NA 232 371 0 NA NA 386 643 0 NA NA 2329 3735 1249 NA NA 3542 3212 1449 NA
1558342800.0 136.86 NA 242 457 0 NA NA 431 856 0 NA NA 4086 16862 1407 NA NA 3564 7315 1619 NA
1558342800.0 136.87 NA 231 378 0 NA NA 385 711 0 NA NA 2440 4344 1296 NA NA 4314 4626 1509 NA
1558342800.0 136.873 NA 251 465 0 NA NA 406 843 0 NA NA 3929 17411 1470 NA NA 3542 6853 1558 NA
1558342800.0 136.874 NA 258 526 0 NA NA 421 950 0 NA NA 3682 18676 1507 NA NA 2581 7131 1612 NA
1558342800.0 136.875 NA 253 485 0 NA NA 416 815 0 NA NA 4106 18343 1456 NA NA 2718 7998 1633 NA
1558342800.0 136.876 NA 261 504 0 NA NA 426 891 0 NA NA 4128 21279 1517 NA NA 2895 7678 1684 NA
1558342800.0 136.877 NA 251 503 0 NA NA 431 870 0 NA NA 3721 19245 1466 NA NA 2756 7152 1578 NA
1558342800.0 136.878 NA 257 484 0 NA NA 427 829 0 NA NA 4169 19505 1497 NA NA 2516 7088 1605 NA
1558342800.0 136.879 NA 249 535 0 NA NA 411 844 0 NA NA 3800 17671 1466 NA NA 2364 6577 1577 NA
1558342800.0 136.881 NA 243 462 0 NA NA 410 835 0 NA NA 4221 17208 1477 NA NA 3592 7373 1710 NA
1558342800.0 136.882 NA 234 410 0 NA NA 401 689 0 NA NA 2529 4853 1307 NA NA 3475 3518 1901 NA
1558342800.0 136.883 NA 265 504 0 NA NA 430 865 0 NA NA 4704 22410 1508 NA NA 3323 7907 1675 NA
1558342800.0 136.884 NA 243 478 0 NA NA 417 822 0 NA NA 3979 19927 1484 NA NA 2535 7434 1800 NA
1558342800.0 136.885 NA 248 465 0 NA NA 410 817 0 NA NA 3716 17953 1475 NA NA 2530 6766 1726 NA
1558342800.0 136.886 NA 271 516 0 NA NA 426 940 0 NA NA 3845 19037 1472 NA NA 2682 7343 1669 NA
1558342800.0 136.887 NA 245 468 0 NA NA 411 837 0 NA NA 3967 17659 1513 NA NA 3014 7952 1824 NA
1558342800.0 136.888 NA 255 508 0 NA NA 406 891 0 NA NA 4087 20800 1523 NA NA 2576 7632 1626 NA
1558342800.0 136.889 NA 255 506 0 NA NA 408 894 0 NA NA 3871 20919 1503 NA NA 2470 7538 1639 NA
1558342800.0 136.89 NA 257 487 0 NA NA 415 842 0 NA NA 4116 19112 1467 NA NA 2666 7048 1641 NA
1558342800.0 136.891 NA 249 533 0 NA NA 393 911 0 NA NA 3835 17427 1516 NA NA 2487 6567 1594 NA
1558342800.0 136.892 NA 243 461 0 NA NA 385 843 0 NA NA 3309 15873 1527 NA NA 2391 6070 1615 NA
1558342800.0 136.893 NA 247 479 0 NA NA 412 888 0 NA NA 4192 19282 1509 NA NA 3001 7276 1602 NA
1558342800.0 136.895 NA 268 495 0 NA NA 437 918 0 NA NA 4754 21108 1489 NA NA 2793 7725 1697 NA
1558342800.0 136.896 NA 246 471 0 NA NA 401 888 0 NA NA 4163 20657 1496 NA NA 3141 7511 1607 NA
1558342800.0 1361.18 67 275 408 0 NA 142 630 714 0 NA 4571 2089 2515 2103 NA 3696 2633 2790 3522 NA
1558342800.0 1362.18 70 273 413 0 NA 149 630 779 0 NA 9531 2027 2644 2053 NA 5690 1822 2502 2201 NA
1558342800.0 1363.18 66 280 409 0 NA 145 676 764 0 NA 8745 2081 2605 2051 NA 5051 2251 2555 2295 NA
1558342800.0 139901.0 NA 163 346 0 NA NA 605 675 0 NA NA 588 2091 650 NA NA 664 2407 851 NA
1558342800.0 14.0 NA 130 302 0 NA NA 599 664 0 NA NA 2543 5460 731 NA NA 2996 4566 1446 NA
1558342800.0 140.53 NA 304 0 NA NA NA 444 0 NA NA NA 3169 365 NA NA NA 1645 572 NA NA
1558342800.0 140.54 NA 266 0 NA NA NA 638 0 NA NA NA 1796 453 NA NA NA 3495 590 NA NA
1558342800.0 140.56 NA 703 0 NA NA NA 1283 0 NA NA NA 19712 924 NA NA NA 12195 1674 NA NA
1558342800.0 144.6 NA 293 NA NA NA NA 649 NA NA NA NA 2980 NA NA NA NA 2679 NA NA NA
1558342800.0 158.1 NA 213 376 0 NA NA 645 760 0 NA NA 1015 2520 1317 NA NA 2246 4559 2220 NA
1558342800.0 158.2 NA 258 372 0 NA NA 643 767 0 NA NA 1119 2500 1312 NA NA 3174 4805 2133 NA
1558342800.0 158.3 NA 227 372 0 NA NA 696 700 0 NA NA 996 2468 1258 NA NA 2380 3550 1752 NA
1558342800.0 16.0 NA 145 287 0 NA NA 602 594 0 NA NA 1821 2802 587 NA NA 1215 3881 946 NA
1558342800.0 19.0 NA 124 274 0 NA NA 599 652 0 NA NA 1690 2427 546 NA NA 1818 4115 746 NA
1558342800.0 2.0 76 108 207 NA NA 216 584 494 NA NA 2924 665 1588 NA NA 3665 1935 3543 NA NA
1558342800.0 20034.11 NA 295 372 0 NA NA 436 667 0 NA NA 2663 2985 807 NA NA 3624 3876 1404 NA
1558342800.0 2017.13 403 0 NA NA NA 896 0 NA NA NA 1650 340 NA NA NA 1898 502 NA NA NA
1558342800.0 2017.8 189 NA NA NA NA 306 NA NA NA NA 507 NA NA NA NA 601 NA NA NA NA
1558342800.0 2017.9 384 0 128 NA NA 835 0 219 NA NA 1526 314 679 NA NA 1779 480 1172 NA NA
1558342800.0 2018.13 402 0 NA NA NA 791 0 NA NA NA 1647 342 NA NA NA 1583 477 NA NA NA
1558342800.0 2018.8 188 NA NA NA NA 307 NA NA NA NA 500 NA NA NA NA 742 NA NA NA NA
1558342800.0 21.0 NA 129 285 0 NA NA 599 657 0 NA NA 1757 2640 581 NA NA 1738 2371 760 NA
1558342800.0 22.0 NA 129 276 0 NA NA 602 666 0 NA NA 1822 2981 599 NA NA 1242 3390 887 NA
1558342800.0 250199.0 342 NA NA NA NA 619 NA NA NA NA 3181 NA NA NA NA 1555 NA NA NA NA
1558342800.0 250199.17 350 NA NA NA NA 620 NA NA NA NA 3483 NA NA NA NA 1658 NA NA NA NA
1558342800.0 250199.18 430 NA NA NA NA 671 NA NA NA NA 4976 NA NA NA NA 2149 NA NA NA NA
1558342800.0 250200.0 NA 330 435 0 NA NA 722 771 0 NA NA 12182 3845 744 NA NA 6435 4030 2079 NA
1558342800.0 250200.18 NA 565 551 0 NA NA 1109 880 0 NA NA 23437 5468 2053 NA NA 8802 3262 2203 NA
1558342800.0 250202.18 NA 578 581 0 NA NA 1171 846 0 NA NA 25058 5616 2057 NA NA 12274 3383 2166 NA
1558342800.0 250203.18 NA 587 551 0 NA NA 1107 856 0 NA NA 23958 5437 2060 NA NA 9212 3286 2255 NA
1558342800.0 250204.17 NA 396 478 0 NA NA 774 800 0 NA NA 13980 4033 1137 NA NA 6315 3272 1319 NA
1558342800.0 250204.18 NA 569 566 0 NA NA 1043 898 0 NA NA 24403 5353 2124 NA NA 8659 3244 2236 NA
1558342800.0 250205.17 NA 388 465 0 NA NA 772 824 0 NA NA 13066 3825 1171 NA NA 6864 3329 1933 NA
1558342800.0 250205.18 NA 552 545 0 NA NA 1107 816 0 NA NA 23363 4964 2065 NA NA 8745 3141 2175 NA
1558342800.0 250206.18 NA 564 589 0 NA NA 1175 846 0 NA NA 24476 5214 2079 NA NA 8716 3220 2165 NA
1558342800.0 250207.0 NA 331 430 0 NA NA 619 764 0 NA NA 11421 3374 778 NA NA 6504 3210 1966 NA
1558342800.0 250207.17 NA 387 454 0 NA NA 825 711 0 NA NA 12594 3596 1124 NA NA 6968 4566 1464 NA
1558342800.0 250207.18 NA 560 556 0 NA NA 1184 836 0 NA NA 23540 4776 2063 NA NA 8541 3141 2172 NA
1558342800.0 250208.18 NA 599 584 0 NA NA 1107 957 0 NA NA 26935 7500 2088 NA NA 9583 3771 2174 NA
1558342800.0 250399.0 219 NA NA NA NA 574 NA NA NA NA 1164 NA NA NA NA 1105 NA NA NA NA
1558342800.0 250399.17 295 NA NA NA NA 616 NA NA NA NA 1466 NA NA NA NA 1310 NA NA NA NA
1558342800.0 250399.18 304 NA NA NA NA 615 NA NA NA NA 1623 NA NA NA NA 1102 NA NA NA NA
1558342800.0 250400.0 366 0 141 NA NA 844 0 228 NA NA 1673 267 707 NA NA 2880 389 1257 NA NA
1558342800.0 250405.18 440 0 140 NA NA 889 0 233 NA NA 1979 300 762 NA NA 2129 442 1998 NA NA
1558342800.0 25409.0 479 0 145 NA NA 891 0 225 NA NA 4618 292 769 NA NA 2350 411 781 NA NA
1558342800.0 27434.21 NA 281 225 154 NA NA 462 592 243 NA NA 2593 1807 1048 NA NA 3795 2937 1551 NA
1558342800.0 36.0 NA 130 310 0 NA NA 600 686 0 NA NA 2376 9296 760 NA NA 3270 5774 1918 NA
1558342800.0 4.28 NA 66 313 0 NA NA 131 643 0 NA NA 324 3385 2621 NA NA 841 5008 3025 NA
1558342800.0 4.34 NA 67 316 0 NA NA 123 622 0 NA NA 431 3946 888 NA NA 1478 3999 1242 NA
1558342800.0 4.36 NA 52 312 0 NA NA 112 642 0 NA NA 399 4230 754 NA NA 1004 6857 1191 NA
1558342800.0 4.54 NA 30 336 0 NA NA 91 658 0 NA NA 345 6876 819 NA NA 1773 5450 1982 NA
1558342800.0 4.6 NA 311 0 NA NA NA 655 0 NA NA NA 3050 621 NA NA NA 4195 722 NA NA
1558342800.0 4.77 NA 64 343 0 NA NA 121 685 0 NA NA 330 8796 809 NA NA 733 5618 1547 NA
1558342800.0 4001.0 NA 181 361 NA NA NA 615 731 NA NA NA 1019 2845 NA NA NA 2729 4329 NA NA
1558342800.0 4002.0 NA 137 291 NA NA NA 556 666 NA NA NA 2196 3224 NA NA NA 1705 3509 NA NA
1558342800.0 4003.0 NA 137 293 NA NA NA 556 606 NA NA NA 2197 3688 NA NA NA 1699 4626 NA NA
1558342800.0 4007.0 41 0 0 NA NA 98 0 0 NA NA 540 279 1768 NA NA 1472 816 3358 NA NA
1558342800.0 5.1 317 0 NA NA NA 807 0 NA NA NA 1543 286 NA NA NA 1439 477 NA NA NA
1558342800.0 5.2 248 0 NA NA NA 852 0 NA NA NA 1365 260 NA NA NA 2049 378 NA NA NA
1558342800.0 5.3 250 0 NA NA NA 767 0 NA NA NA 1243 256 NA NA NA 1526 383 NA NA NA
1558342800.0 5.4 326 0 NA NA NA 851 0 NA NA NA 1463 272 NA NA NA 1814 481 NA NA NA
1558342800.0 5.5 306 0 NA NA NA 808 0 NA NA NA 1440 284 NA NA NA 1499 500 NA NA NA
1558342800.0 5.6 328 0 NA NA NA 809 0 NA NA NA 1504 275 NA NA NA 1480 370 NA NA NA
1558342800.0 5.7 327 0 NA NA NA 808 0 NA NA NA 1463 270 NA NA NA 1494 365 NA NA NA
1558342800.0 500199.0 240 NA NA NA NA 571 NA NA NA NA 1928 NA NA NA NA 1706 NA NA NA NA
1558342800.0 500200.0 NA 223 343 0 NA NA 616 667 0 NA NA 7301 3304 673 NA NA 5856 4212 988 NA
1558342800.0 500202.0 NA 231 362 0 NA NA 570 707 0 NA NA 7207 3546 668 NA NA 5417 3629 974 NA
1558342800.0 500203.0 NA 229 348 0 NA NA 616 695 0 NA NA 6985 3081 668 NA NA 3762 3581 1091 NA
1558342800.0 500204.0 NA 221 346 0 NA NA 616 627 0 NA NA 7103 3092 729 NA NA 5423 4243 1934 NA
1558342800.0 500205.0 NA 220 339 0 NA NA 614 703 0 NA NA 6973 3121 701 NA NA 4991 3214 1803 NA
1558342800.0 500206.0 NA 225 344 0 NA NA 616 705 0 NA NA 6924 3026 708 NA NA 5326 4084 1741 NA
1558342800.0 500207.0 NA 223 345 0 NA NA 616 668 0 NA NA 6667 2946 658 NA NA 3555 4079 979 NA
1558342800.0 50207.0 NA 214 440 0 NA NA 570 763 0 NA NA 1883 3314 681 NA NA 3349 3992 1693 NA
1558342800.0 503.0 34 0 NA NA NA 81 0 NA NA NA 258 140 NA NA NA 430 276 NA NA NA
1558342800.0 504.0 32 0 NA NA NA 84 0 NA NA NA 201 137 NA NA NA 761 319 NA NA NA
1558342800.0 505.0 32 0 NA NA NA 84 0 NA NA NA 197 142 NA NA NA 630 219 NA NA NA
1558342800.0 506.0 35 0 NA NA NA 85 0 NA NA NA 187 141 NA NA NA 452 231 NA NA NA
1558342800.0 507.0 32 0 NA NA NA 83 0 NA NA NA 213 145 NA NA NA 393 371 NA NA NA
1558342800.0 508.0 33 0 NA NA NA 81 0 NA NA NA 195 140 NA NA NA 496 225 NA NA NA
1558342800.0 509.0 32 0 NA NA NA 82 0 NA NA NA 170 140 NA NA NA 289 299 NA NA NA
1558342800.0 510.0 34 0 NA NA NA 83 0 NA NA NA 289 146 NA NA NA 746 279 NA NA NA
1558342800.0 511.0 37 0 NA NA NA 107 0 NA NA NA 8885 153 NA NA NA 14262 984 NA NA NA
1558342800.0 512.0 14 37 0 NA NA 58 87 0 NA NA 2424 179 148 NA NA 27239 389 327 NA NA
1558342800.0 513.0 14 39 0 NA NA 58 89 0 NA NA 665 202 158 NA NA 1554 817 729 NA NA
1558342800.0 515.0 14 38 0 NA NA 58 89 0 NA NA 2417 180 142 NA NA 27240 381 349 NA NA
1558342800.0 516.0 14 33 0 NA NA 58 89 0 NA NA 653 189 148 NA NA 2140 431 553 NA NA
