Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557478800.0 1.0 75 100 190 NA NA NA NA NA NA 195 585 572 NA NA NA NA NA NA 1083 636 1445 NA NA NA NA NA NA 1856 4175 2090 NA NA NA NA NA NA
1557478800.0 10.0 NA 134 307 0 NA NA NA NA NA NA 602 686 0 NA NA NA NA NA NA 2466 3934 638 NA NA NA NA NA NA 1997 2961 909 NA NA NA NA NA
1557478800.0 1000.0 NA 299 152 0 53 NA NA NA NA NA 643 285 0 102 NA NA NA NA NA 3398 1357 751 316 NA NA NA NA NA 2507 1316 798 362 NA NA NA NA
1557478800.0 10001.0 NA 173 372 0 70 NA NA NA NA NA 560 762 0 130 NA NA NA NA NA 747 2152 1063 390 NA NA NA NA NA 636 2234 1133 389 NA NA NA NA
1557478800.0 10002.0 NA 181 373 0 71 NA NA NA NA NA 606 691 0 126 NA NA NA NA NA 925 2144 1040 287 NA NA NA NA NA 733 2220 1091 395 NA NA NA NA
1557478800.0 10003.0 NA 185 374 0 68 NA NA NA NA NA 514 783 0 132 NA NA NA NA NA 793 2223 1081 289 NA NA NA NA NA 820 2229 1151 398 NA NA NA NA
1557478800.0 10004.0 NA 175 371 0 68 NA NA NA NA NA 606 758 0 126 NA NA NA NA NA 746 2080 1038 286 NA NA NA NA NA 544 2082 1088 378 NA NA NA NA
1557478800.0 10005.0 NA 173 373 0 68 NA NA NA NA NA 606 775 0 127 NA NA NA NA NA 806 2101 1039 292 NA NA NA NA NA 1009 2144 1121 412 NA NA NA NA
1557478800.0 10006.0 NA 180 367 0 67 NA NA NA NA NA 560 775 0 130 NA NA NA NA NA 883 2093 1041 285 NA NA NA NA NA 744 2170 1098 393 NA NA NA NA
1557478800.0 10007.0 NA 177 373 0 71 NA NA NA NA NA 604 748 0 130 NA NA NA NA NA 831 2170 1039 392 NA NA NA NA NA 780 2176 1097 391 NA NA NA NA
1557478800.0 10008.0 NA 184 371 0 76 NA NA NA NA NA 560 749 0 131 NA NA NA NA NA 779 2178 1059 282 NA NA NA NA NA 670 2265 1104 385 NA NA NA NA
1557478800.0 10009.0 NA 186 379 0 76 NA NA NA NA NA 606 676 0 131 NA NA NA NA NA 814 2191 1068 283 NA NA NA NA NA 703 2228 1113 392 NA NA NA NA
1557478800.0 1001.0 NA 269 123 0 0 0 0 0 0 NA 614 185 0 0 0 0 0 0 NA 2965 717 100 78 130 310 127 282 NA 2319 807 152 113 177 357 175 373
1557478800.0 1001.2 NA 394 139 0 NA NA NA NA NA NA 824 207 0 NA NA NA NA NA NA 15281 1778 149 NA NA NA NA NA NA 7223 1357 539 NA NA NA NA NA
1557478800.0 1002.0 NA 311 74 NA NA NA NA NA NA NA 608 132 NA NA NA NA NA NA NA 3415 443 NA NA NA NA NA NA NA 2692 546 NA NA NA NA NA NA
1557478800.0 10023.0 NA 183 368 0 75 NA NA NA NA NA 604 659 0 131 NA NA NA NA NA 733 2120 1069 286 NA NA NA NA NA 547 2197 1119 409 NA NA NA NA
1557478800.0 10024.0 NA 186 386 0 70 NA NA NA NA NA 607 737 0 128 NA NA NA NA NA 917 2444 1095 296 NA NA NA NA NA 743 2285 1168 391 NA NA NA NA
1557478800.0 10024.1 NA 184 206 0 NA NA NA NA NA NA 517 386 0 NA NA NA NA NA NA 845 881 375 NA NA NA NA NA NA 1435 1060 482 NA NA NA NA NA
1557478800.0 10024.2 NA 184 383 0 NA NA NA NA NA NA 604 786 0 NA NA NA NA NA NA 940 2476 1110 NA NA NA NA NA NA 1529 3390 1304 NA NA NA NA NA
1557478800.0 10024.3 NA 185 181 0 NA NA NA NA NA NA 606 332 0 NA NA NA NA NA NA 839 865 340 NA NA NA NA NA NA 594 1158 541 NA NA NA NA NA
1557478800.0 10024.4 NA 184 379 0 NA NA NA NA NA NA 606 701 0 NA NA NA NA NA NA 909 2443 1144 NA NA NA NA NA NA 1979 2821 1366 NA NA NA NA NA
1557478800.0 10024.5 NA 185 139 0 NA NA NA NA NA NA 606 228 0 NA NA NA NA NA NA 900 545 173 NA NA NA NA NA NA 959 1266 577 NA NA NA NA NA
1557478800.0 10025.0 NA 182 378 0 68 NA NA NA NA NA 606 757 0 132 NA NA NA NA NA 774 2228 1067 400 NA NA NA NA NA 533 2195 1118 409 NA NA NA NA
1557478800.0 10026.0 NA 185 384 0 73 NA NA NA NA NA 604 704 0 132 NA NA NA NA NA 887 2601 1076 297 NA NA NA NA NA 636 2228 1138 413 NA NA NA NA
1557478800.0 1003.0 NA 270 0 NA NA NA NA NA NA NA 594 0 NA NA NA NA NA NA NA 3287 621 NA NA NA NA NA NA NA 2572 717 NA NA NA NA NA NA
1557478800.0 1004.0 NA 227 101 0 0 0 0 NA NA NA 339 163 0 0 0 0 NA NA NA 997 377 88 121 288 272 NA NA NA 2126 471 216 167 380 310 NA NA
1557478800.0 10042.0 NA 179 373 0 70 NA NA NA NA NA 562 748 0 132 NA NA NA NA NA 808 2255 1095 290 NA NA NA NA NA 552 2169 1172 521 NA NA NA NA
1557478800.0 10059.0 NA 192 389 0 70 NA NA NA NA NA 562 759 0 127 NA NA NA NA NA 957 3208 1073 304 NA NA NA NA NA 1123 2468 1156 407 NA NA NA NA
1557478800.0 10071.0 NA 189 386 0 69 NA NA NA NA NA 606 788 0 128 NA NA NA NA NA 828 2395 1082 294 NA NA NA NA NA 597 2221 1125 501 NA NA NA NA
1557478800.0 101.0 82 NA NA NA NA NA NA NA NA 162 NA NA NA NA NA NA NA NA 909 NA NA NA NA NA NA NA NA 1752 NA NA NA NA NA NA NA NA
1557478800.0 1010.0 NA 23 35 0 NA NA NA NA NA NA 85 94 0 NA NA NA NA NA NA 135 229 157 NA NA NA NA NA NA 281 826 334 NA NA NA NA NA
1557478800.0 102.0 89 NA NA NA NA NA NA NA NA 162 NA NA NA NA NA NA NA NA 802 NA NA NA NA NA NA NA NA 1590 NA NA NA NA NA NA NA NA
1557478800.0 1020.0 NA 67 24 0 80 NA NA NA NA NA 139 70 0 150 NA NA NA NA NA 248 120 71 225 NA NA NA NA NA 416 265 117 356 NA NA NA NA
1557478800.0 10224.0 NA 360 656 0 NA NA NA NA NA NA 619 1033 0 NA NA NA NA NA NA 3489 5023 1158 NA NA NA NA NA NA 3031 3527 1402 NA NA NA NA NA
1557478800.0 10225.0 NA 328 597 0 NA NA NA NA NA NA 577 1003 0 NA NA NA NA NA NA 3291 4290 965 NA NA NA NA NA NA 2944 3035 1025 NA NA NA NA NA
1557478800.0 103.0 41 0 0 NA NA NA NA NA NA 99 0 0 NA NA NA NA NA NA 508 243 1681 NA NA NA NA NA NA 2889 375 2156 NA NA NA NA NA NA
1557478800.0 1030.0 NA 199 38 0 0 NA NA NA NA NA 461 98 0 0 NA NA NA NA NA 7563 285 70 71 NA NA NA NA NA 2854 270 294 107 NA NA NA NA
1557478800.0 1040.0 NA 370 30 0 NA NA NA NA NA NA 768 73 0 NA NA NA NA NA NA 12247 154 133 NA NA NA NA NA NA 4960 219 301 NA NA NA NA NA
1557478800.0 1040.1 NA 65 27 0 NA NA NA NA NA NA 127 73 0 NA NA NA NA NA NA 1137 163 139 NA NA NA NA NA NA 2739 759 366 NA NA NA NA NA
1557478800.0 10424.0 NA 173 379 0 NA NA NA NA NA NA 607 757 0 NA NA NA NA NA NA 889 2538 1026 NA NA NA NA NA NA 1296 4103 1635 NA NA NA NA NA
1557478800.0 105.0 74 104 29 NA NA NA NA NA NA 193 539 75 NA NA NA NA NA NA 1160 577 144 NA NA NA NA NA NA 3918 1528 541 NA NA NA NA NA NA
1557478800.0 106.0 41 0 0 NA NA NA NA NA NA 98 0 0 NA NA NA NA NA NA 496 255 1676 NA NA NA NA NA NA 1728 347 2731 NA NA NA NA NA NA
1557478800.0 107.0 81 110 263 NA NA NA NA NA NA 195 585 630 NA NA NA NA NA NA 1982 677 1972 NA NA NA NA NA NA 1910 651 2255 NA NA NA NA NA NA
1557478800.0 108.0 75 115 292 NA NA NA NA NA NA 198 540 603 NA NA NA NA NA NA 3098 588 2218 NA NA NA NA NA NA 2897 630 2733 NA NA NA NA NA NA
1557478800.0 10801.0 NA 264 415 0 94 166 NA NA NA NA 639 738 0 144 277 NA NA NA NA 1902 2129 1656 504 657 NA NA NA NA 1468 2042 1708 763 730 NA NA NA
1557478800.0 10802.0 NA 265 415 0 93 176 NA NA NA NA 637 717 0 148 269 NA NA NA NA 1980 2155 1682 467 646 NA NA NA NA 1470 2276 1769 501 714 NA NA NA
1557478800.0 10803.0 NA 270 423 0 96 172 NA NA NA NA 682 680 0 142 280 NA NA NA NA 2099 2136 1669 376 704 NA NA NA NA 1531 1982 1721 503 760 NA NA NA
1557478800.0 10804.0 NA 263 402 0 94 141 NA NA NA NA 639 723 0 147 245 NA NA NA NA 2089 2415 2022 480 832 NA NA NA NA 2261 2542 2187 680 975 NA NA NA
1557478800.0 10805.0 NA 261 411 0 92 178 NA NA NA NA 638 766 0 138 286 NA NA NA NA 1995 2037 1664 384 665 NA NA NA NA 1492 2019 1727 491 753 NA NA NA
1557478800.0 10806.0 NA 264 406 0 91 141 NA NA NA NA 638 717 0 146 230 NA NA NA NA 1939 2012 1702 415 689 NA NA NA NA 1495 1958 1772 510 769 NA NA NA
1557478800.0 10807.0 NA 270 418 0 102 159 NA NA NA NA 638 737 0 159 259 NA NA NA NA 1918 2134 1659 384 638 NA NA NA NA 1490 2037 1710 448 732 NA NA NA
1557478800.0 10808.0 NA 270 417 0 100 171 NA NA NA NA 638 677 0 157 267 NA NA NA NA 1918 2164 1684 431 706 NA NA NA NA 1520 2031 1734 497 775 NA NA NA
1557478800.0 10809.0 NA 264 413 0 103 186 NA NA NA NA 637 770 0 155 285 NA NA NA NA 1929 2146 1719 377 749 NA NA NA NA 1551 2074 1773 464 1097 NA NA NA
