Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1558040400.0 1.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 696 NA NA NA NA NA NA NA NA 2409 NA NA NA NA NA NA NA NA
1558040400.0 10001.0 NA 120 328 0 75 NA NA NA NA NA 191 377 0 111 NA NA NA NA NA 659 2484 1563 357 NA NA NA NA NA 789 2554 1589 406 NA NA NA NA
1558040400.0 10004.0 NA 128 330 0 87 NA NA NA NA NA 191 377 0 111 NA NA NA NA NA 654 2444 1557 350 NA NA NA NA NA 712 2542 1585 400 NA NA NA NA
1558040400.0 10005.0 NA 119 324 0 81 NA NA NA NA NA 191 378 0 111 NA NA NA NA NA 657 2487 1586 356 NA NA NA NA NA 727 2733 1608 398 NA NA NA NA
1558040400.0 10007.0 NA 121 330 0 76 NA NA NA NA NA 193 378 0 111 NA NA NA NA NA 691 2516 1561 359 NA NA NA NA NA 773 2592 1583 400 NA NA NA NA
1558040400.0 10009.0 NA 86 NA NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA NA 1561 NA NA NA NA NA NA NA NA 4707 NA NA NA NA NA NA NA
1558040400.0 1001.0 NA 244 133 0 0 0 0 0 0 NA 323 152 0 0 0 0 0 0 NA 4099 951 125 90 155 289 150 279 NA 4196 999 146 104 167 302 165 296
1558040400.0 1001.2 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 1002.0 NA 265 81 NA NA NA NA NA NA NA 357 114 NA NA NA NA NA NA NA 15507 1910 NA NA NA NA NA NA NA 18234 1962 NA NA NA NA NA NA
1558040400.0 10023.0 NA 87 NA NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA NA 1332 NA NA NA NA NA NA NA NA 3394 NA NA NA NA NA NA NA
1558040400.0 10024.0 NA 88 NA NA NA NA NA NA NA NA 169 NA NA NA NA NA NA NA NA 1594 NA NA NA NA NA NA NA NA 5499 NA NA NA NA NA NA NA
1558040400.0 10024.1 NA 123 179 0 NA NA NA NA NA NA 197 217 0 NA NA NA NA NA NA 879 1137 523 NA NA NA NA NA NA 941 1201 544 NA NA NA NA NA
1558040400.0 10024.2 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 10024.3 NA 123 175 0 NA NA NA NA NA NA 197 208 0 NA NA NA NA NA NA 891 1115 468 NA NA NA NA NA NA 953 1180 491 NA NA NA NA NA
1558040400.0 10024.4 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 10024.5 NA 92 NA NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA NA 1563 NA NA NA NA NA NA NA NA 4676 NA NA NA NA NA NA NA
1558040400.0 10026.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 1003.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 1004.0 NA 189 96 0 0 0 0 NA NA NA 268 131 0 0 0 0 NA NA NA 1201 365 90 160 280 280 NA NA NA 1291 413 104 180 293 296 NA NA
1558040400.0 10042.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 10059.0 NA 89 NA NA NA NA NA NA NA NA 170 NA NA NA NA NA NA NA NA 1665 NA NA NA NA NA NA NA NA 6908 NA NA NA NA NA NA NA
1558040400.0 10071.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 102.0 92 NA NA NA NA NA NA NA NA 145 NA NA NA NA NA NA NA NA 3518 NA NA NA NA NA NA NA NA 5314 NA NA NA NA NA NA NA NA
1558040400.0 1020.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 10224.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 10225.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 103.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA
1558040400.0 1030.0 NA 152 52 0 0 NA NA NA NA NA 233 80 0 0 NA NA NA NA NA 41186 1099 253 258 NA NA NA NA NA 47181 1191 298 582 NA NA NA NA
1558040400.0 1040.0 NA 286 42 0 NA NA NA NA NA NA 369 62 0 NA NA NA NA NA NA 20157 179 162 NA NA NA NA NA NA 20429 200 184 NA NA NA NA NA
1558040400.0 1040.1 NA 66 40 0 NA NA NA NA NA NA 145 62 0 NA NA NA NA NA NA 1591 721 624 NA NA NA NA NA NA 3564 1358 1031 NA NA NA NA NA
1558040400.0 10424.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 106.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA
1558040400.0 108.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA
1558040400.0 10801.0 NA 198 357 0 84 177 NA NA NA NA 285 405 0 118 229 NA NA NA NA 8608 9616 8566 1996 2428 NA NA NA NA 15051 10377 8657 2157 2552 NA NA NA
1558040400.0 10802.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 10803.0 NA 208 360 0 88 177 NA NA NA NA 291 408 0 119 231 NA NA NA NA 9131 10016 8703 1988 2547 NA NA NA NA 16757 10854 8793 2090 2679 NA NA NA
1558040400.0 10804.0 NA 204 357 0 95 173 NA NA NA NA 284 405 0 118 229 NA NA NA NA 2199 2794 2965 523 781 NA NA NA NA 2289 2891 3003 565 842 NA NA NA
1558040400.0 10805.0 NA 201 355 0 78 166 NA NA NA NA 285 403 0 109 226 NA NA NA NA 8858 9642 8653 1763 2524 NA NA NA NA 16316 10495 8763 1813 2678 NA NA NA
1558040400.0 10806.0 NA 201 348 0 85 164 NA NA NA NA 284 403 0 117 221 NA NA NA NA 2183 2786 2961 524 757 NA NA NA NA 2269 2864 2986 571 822 NA NA NA
1558040400.0 10807.0 NA 200 357 0 95 173 NA NA NA NA 286 406 0 129 228 NA NA NA NA 9328 10048 8539 2082 2424 NA NA NA NA 19245 10892 8617 2217 2523 NA NA NA
1558040400.0 10808.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 10809.0 NA 199 357 0 95 169 NA NA NA NA 287 406 0 129 228 NA NA NA NA 9201 10085 8570 1980 2440 NA NA NA NA 18760 10867 8657 2090 2580 NA NA NA
1558040400.0 10823.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 10824.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 10824.1 NA 218 198 0 NA NA NA NA NA NA 307 234 0 NA NA NA NA NA NA 2506 1295 529 NA NA NA NA NA NA 2573 1366 552 NA NA NA NA NA
1558040400.0 10824.5 NA 213 105 0 NA NA NA NA NA NA 307 142 0 NA NA NA NA NA NA 9304 3017 703 NA NA NA NA NA NA 12516 3859 892 NA NA NA NA NA
1558040400.0 10824.6 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 10824.7 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 10824.8 NA 211 365 0 113 176 NA NA NA NA 307 424 0 132 232 NA NA NA NA 2980 3318 3032 579 838 NA NA NA NA 3127 3415 3057 612 1000 NA NA NA
1558040400.0 10825.0 NA 205 357 0 87 173 NA NA NA NA 294 410 0 119 229 NA NA NA NA 9224 10403 8643 1966 2478 NA NA NA NA 15873 11116 8715 2089 2633 NA NA NA
1558040400.0 10826.0 NA 215 366 0 107 178 NA NA NA NA 303 422 0 129 232 NA NA NA NA 10192 12418 8715 2048 2478 NA NA NA NA 18074 13073 8793 2174 2597 NA NA NA
1558040400.0 10842.0 NA 208 362 0 97 171 NA NA NA NA 292 409 0 130 229 NA NA NA NA 2373 2946 3007 575 800 NA NA NA NA 2457 3050 3031 612 919 NA NA NA
1558040400.0 10842.7 NA 218 360 0 96 174 NA NA NA NA 298 409 0 130 229 NA NA NA NA 9521 10276 8632 2103 2515 NA NA NA NA 16977 11002 8708 2224 2635 NA NA NA
1558040400.0 10859.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 10871.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 109.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA
1558040400.0 110.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 668 NA NA NA NA NA NA NA NA 2437 NA NA NA NA NA NA NA NA
1558040400.0 1102.0 NA 114 273 167 116 NA NA NA NA NA 186 330 191 142 NA NA NA NA NA 4378 6203 2685 553 NA NA NA NA NA 4464 6298 2749 570 NA NA NA NA
1558040400.0 11024.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 11024.2 NA 299 466 0 180 NA NA NA NA NA 395 559 0 232 NA NA NA NA NA 9383 8263 3075 812 NA NA NA NA NA 10022 8446 3108 867 NA NA NA NA
1558040400.0 11024.3 NA 296 459 0 179 NA NA NA NA NA 395 559 0 232 NA NA NA NA NA 9700 8383 3057 839 NA NA NA NA NA 10516 8558 3113 890 NA NA NA NA
1558040400.0 11024.6 NA 295 461 0 185 NA NA NA NA NA 394 553 0 232 NA NA NA NA NA 27785 23642 8259 2260 NA NA NA NA NA 38048 23976 8316 2379 NA NA NA NA
1558040400.0 11025.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 111.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 737 NA NA NA NA NA NA NA NA 3250 NA NA NA NA NA NA NA NA
1558040400.0 112.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA
1558040400.0 11224.0 NA 207 361 0 NA NA NA NA NA NA 297 417 0 NA NA NA NA NA NA 9731 11018 8665 NA NA NA NA NA NA 17463 11733 8754 NA NA NA NA NA
1558040400.0 11224.6 NA 209 360 0 NA NA NA NA NA NA 298 418 0 NA NA NA NA NA NA 9472 11136 8698 NA NA NA NA NA NA 15887 11862 8766 NA NA NA NA NA
1558040400.0 115.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 880 NA NA NA NA NA NA NA NA 4938 NA NA NA NA NA NA NA NA
1558040400.0 116.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 855 NA NA NA NA NA NA NA NA 4833 NA NA NA NA NA NA NA NA
1558040400.0 11623.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 11624.0 NA 125 330 0 86 NA NA NA NA NA 196 383 0 112 NA NA NA NA NA 963 2752 1604 380 NA NA NA NA NA 1523 2949 1629 429 NA NA NA NA
1558040400.0 11625.0 NA 110 325 0 76 NA NA NA NA NA 192 377 0 111 NA NA NA NA NA 2786 8687 4899 1115 NA NA NA NA NA 6367 10441 5018 1300 NA NA NA NA
1558040400.0 11626.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1558040400.0 11642.0 NA 118 326 0 89 NA NA NA NA NA 195 379 0 112 NA NA NA NA NA 907 2618 1589 361 NA NA NA NA NA 1208 2768 1617 411 NA NA NA NA
1558040400.0 117.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 816 NA NA NA NA NA NA NA NA 5023 NA NA NA NA NA NA NA NA
1558040400.0 118.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA
1558040400.0 11824.0 NA 222 434 0 175 NA NA NA NA NA 307 529 0 228 NA NA NA NA NA 7876 8211 1617 739 NA NA NA NA NA 13199 11509 1643 786 NA NA NA NA
1558040400.0 11825.0 NA 87 NA NA NA NA NA NA NA NA 171 NA NA NA NA NA NA NA NA 1649 NA NA NA NA NA NA NA NA 8277 NA NA NA NA NA NA NA
1558040400.0 119.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 811 NA NA NA NA NA NA NA NA 3534 NA NA NA NA NA NA NA NA
1558040400.0 120.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 1008 NA NA NA NA NA NA NA NA 6614 NA NA NA NA NA NA NA NA
1558040400.0 12024.0 NA 120 335 0 NA NA NA NA NA NA 196 383 0 NA NA NA NA NA NA 953 2852 1600 NA NA NA NA NA NA 1244 3454 1633 NA NA NA NA NA
1558040400.0 121.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 761 NA NA NA NA NA NA NA NA 4347 NA NA NA NA NA NA NA NA
1558040400.0 122.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA
1558040400.0 123.1 248 NA NA NA NA NA NA NA NA 305 NA NA NA NA NA NA NA NA 5046 NA NA NA NA NA NA NA NA 8914 NA NA NA NA NA NA NA NA
1558040400.0 123.3 251 NA NA NA NA NA NA NA NA 304 NA NA NA NA NA NA NA NA 4419 NA NA NA NA NA NA NA NA 8105 NA NA NA NA NA NA NA NA
1558040400.0 124.2 253 NA NA NA NA NA NA NA NA 305 NA NA NA NA NA NA NA NA 1397 NA NA NA NA NA NA NA NA 1488 NA NA NA NA NA NA NA NA
1558040400.0 124.4 250 NA NA NA NA NA NA NA NA 304 NA NA NA NA NA NA NA NA 4479 NA NA NA NA NA NA NA NA 8676 NA NA NA NA NA NA NA NA
1558040400.0 124.6 256 NA NA NA NA NA NA NA NA 304 NA NA NA NA NA NA NA NA 1238 NA NA NA NA NA NA NA NA 1325 NA NA NA NA NA NA NA NA
1558040400.0 125.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 859 NA NA NA NA NA NA NA NA 4818 NA NA NA NA NA NA NA NA
1558040400.0 126.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 727 NA NA NA NA NA NA NA NA 3244 NA NA NA NA NA NA NA NA
1558040400.0 127.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 853 NA NA NA NA NA NA NA NA 4202 NA NA NA NA NA NA NA NA
1558040400.0 128.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA
1558040400.0 129.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 884 NA NA NA NA NA NA NA NA 4785 NA NA NA NA NA NA NA NA
1558040400.0 13.0 NA 62 NA NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA NA 1004 NA NA NA NA NA NA NA NA 2869 NA NA NA NA NA NA NA
1558040400.0 130.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 872 NA NA NA NA NA NA NA NA 4785 NA NA NA NA NA NA NA NA
1558040400.0 1301.0 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 757 NA NA NA NA NA NA NA NA 3241 NA NA NA NA NA NA NA NA
