Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1557867600.0 136.822 NA 72 NA NA NA NA NA NA 143 NA NA NA NA NA NA 2657 NA NA NA NA NA NA 5416 NA NA NA NA NA
1557867600.0 136.823 NA 53 NA NA NA NA NA NA 129 NA NA NA NA NA NA 723 NA NA NA NA NA NA 2018 NA NA NA NA NA
1557867600.0 136.824 NA 73 NA NA NA NA NA NA 147 NA NA NA NA NA NA 2867 NA NA NA NA NA NA 5337 NA NA NA NA NA
1557867600.0 136.825 NA 74 338 0 NA NA NA NA 148 388 0 NA NA NA NA 2464 64578 4973 NA NA NA NA 4942 65661 5299 NA NA NA
1557867600.0 136.826 NA 72 NA NA NA NA NA NA 148 NA NA NA NA NA NA 3646 NA NA NA NA NA NA 6387 NA NA NA NA NA
1557867600.0 136.827 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.828 NA 73 NA NA NA NA NA NA 148 NA NA NA NA NA NA 3147 NA NA NA NA NA NA 5800 NA NA NA NA NA
1557867600.0 136.829 NA 72 NA NA NA NA NA NA 146 NA NA NA NA NA NA 2738 NA NA NA NA NA NA 5341 NA NA NA NA NA
1557867600.0 136.83 NA 52 NA NA NA NA NA NA 130 NA NA NA NA NA NA 716 NA NA NA NA NA NA 1663 NA NA NA NA NA
1557867600.0 136.831 NA 72 NA NA NA NA NA NA 148 NA NA NA NA NA NA 2948 NA NA NA NA NA NA 5711 NA NA NA NA NA
1557867600.0 136.8311 NA 157 0 NA NA NA NA NA 242 0 NA NA NA NA NA 9755 699 NA NA NA NA NA 13512 948 NA NA NA NA
1557867600.0 136.832 NA 72 NA NA NA NA NA NA 145 NA NA NA NA NA NA 2948 NA NA NA NA NA NA 5732 NA NA NA NA NA
1557867600.0 136.833 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.834 NA 72 NA NA NA NA NA NA 145 NA NA NA NA NA NA 2749 NA NA NA NA NA NA 5272 NA NA NA NA NA
1557867600.0 136.835 NA 73 NA NA NA NA NA NA 146 NA NA NA NA NA NA 3272 NA NA NA NA NA NA 6068 NA NA NA NA NA
1557867600.0 136.836 NA 73 NA NA NA NA NA NA 149 NA NA NA NA NA NA 2994 NA NA NA NA NA NA 5767 NA NA NA NA NA
1557867600.0 136.837 NA 75 NA NA NA NA NA NA 149 NA NA NA NA NA NA 2620 NA NA NA NA NA NA 5367 NA NA NA NA NA
1557867600.0 136.838 NA 52 NA NA NA NA NA NA 131 NA NA NA NA NA NA 740 NA NA NA NA NA NA 2007 NA NA NA NA NA
1557867600.0 136.839 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.8391 NA 93 NA NA NA NA NA NA 168 NA NA NA NA NA NA 1165 NA NA NA NA NA NA 3627 NA NA NA NA NA
1557867600.0 136.84 NA 75 NA NA NA NA NA NA 150 NA NA NA NA NA NA 2936 NA NA NA NA NA NA 5647 NA NA NA NA NA
1557867600.0 136.841 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.842 NA 73 NA NA NA NA NA NA 149 NA NA NA NA NA NA 3072 NA NA NA NA NA NA 5959 NA NA NA NA NA
1557867600.0 136.843 NA 73 NA NA NA NA NA NA 148 NA NA NA NA NA NA 3006 NA NA NA NA NA NA 5734 NA NA NA NA NA
1557867600.0 136.844 NA 50 NA NA NA NA NA NA 128 NA NA NA NA NA NA 652 NA NA NA NA NA NA 1599 NA NA NA NA NA
1557867600.0 136.845 NA 73 NA NA NA NA NA NA 149 NA NA NA NA NA NA 3322 NA NA NA NA NA NA 5987 NA NA NA NA NA
1557867600.0 136.846 NA 72 333 0 NA NA NA NA 149 384 0 NA NA NA NA 3409 66507 5340 NA NA NA NA 6127 67915 7782 NA NA NA
1557867600.0 136.847 NA 51 NA NA NA NA NA NA 130 NA NA NA NA NA NA 768 NA NA NA NA NA NA 1883 NA NA NA NA NA
1557867600.0 136.848 NA 72 NA NA NA NA NA NA 149 NA NA NA NA NA NA 3665 NA NA NA NA NA NA 6675 NA NA NA NA NA
1557867600.0 136.849 NA 193 NA NA NA NA NA NA 278 NA NA NA NA NA NA 17079 NA NA NA NA NA NA 22142 NA NA NA NA NA
1557867600.0 136.85 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.8501 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.852 NA 199 NA NA NA NA NA NA 278 NA NA NA NA NA NA 19380 NA NA NA NA NA NA 24497 NA NA NA NA NA
1557867600.0 136.853 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 6799 NA NA NA NA NA NA 10863 NA NA NA NA NA
1557867600.0 136.854 NA 194 NA NA NA NA NA NA 279 NA NA NA NA NA NA 20805 NA NA NA NA NA NA 25916 NA NA NA NA NA
1557867600.0 136.855 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.856 NA 194 357 0 NA NA NA NA 274 407 0 NA NA NA NA 14283 53788 6428 NA NA NA NA 19208 54631 6703 NA NA NA
1557867600.0 136.8561 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.857 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 6754 NA NA NA NA NA NA 10904 NA NA NA NA NA
1557867600.0 136.858 NA 198 325 0 NA NA NA NA 286 373 0 NA NA NA NA 10534 16052 5606 NA NA NA NA 14647 16815 5727 NA NA NA
1557867600.0 136.859 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 6790 NA NA NA NA NA NA 10867 NA NA NA NA NA
1557867600.0 136.86 NA 194 NA NA NA NA NA NA 279 NA NA NA NA NA NA 20115 NA NA NA NA NA NA 25124 NA NA NA NA NA
1557867600.0 136.861 NA 195 NA NA NA NA NA NA 279 NA NA NA NA NA NA 19474 NA NA NA NA NA NA 24541 NA NA NA NA NA
1557867600.0 136.862 NA 195 NA NA NA NA NA NA 277 NA NA NA NA NA NA 20968 NA NA NA NA NA NA 25238 NA NA NA NA NA
1557867600.0 136.863 NA 194 NA NA NA NA NA NA 281 NA NA NA NA NA NA 22791 NA NA NA NA NA NA 27940 NA NA NA NA NA
1557867600.0 136.864 NA 198 NA NA NA NA NA NA 280 NA NA NA NA NA NA 22216 NA NA NA NA NA NA 27328 NA NA NA NA NA
1557867600.0 136.8642 NA 198 NA NA NA NA NA NA 279 NA NA NA NA NA NA 22027 NA NA NA NA NA NA 27154 NA NA NA NA NA
1557867600.0 136.8643 NA 198 NA NA NA NA NA NA 279 NA NA NA NA NA NA 22011 NA NA NA NA NA NA 27070 NA NA NA NA NA
1557867600.0 136.865 NA 195 NA NA NA NA NA NA 281 NA NA NA NA NA NA 20558 NA NA NA NA NA NA 25009 NA NA NA NA NA
1557867600.0 136.866 NA 201 NA NA NA NA NA NA 282 NA NA NA NA NA NA 23297 NA NA NA NA NA NA 29186 NA NA NA NA NA
1557867600.0 136.867 NA 194 NA NA NA NA NA NA 275 NA NA NA NA NA NA 21253 NA NA NA NA NA NA 26274 NA NA NA NA NA
1557867600.0 136.868 NA 192 NA NA NA NA NA NA 274 NA NA NA NA NA NA 16519 NA NA NA NA NA NA 21521 NA NA NA NA NA
1557867600.0 136.869 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.87 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 6733 NA NA NA NA NA NA 10927 NA NA NA NA NA
