Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1557954000.0 112.0 0 NA NA NA NA NA 0 NA NA NA NA NA 616 NA NA NA NA NA 1715 NA NA NA NA NA
1557954000.0 113.0 0 NA NA NA NA NA 0 NA NA NA NA NA 618 NA NA NA NA NA 1679 NA NA NA NA NA
1557954000.0 116.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1557954000.0 11623.0 NA 121 318 0 76 NA NA 192 372 0 111 NA NA 2382 8175 5040 1171 NA NA 4588 9394 5210 1575 NA
1557954000.0 11624.0 NA 90 NA NA NA NA NA 168 NA NA NA NA NA 1156 NA NA NA NA NA 2680 NA NA NA NA
1557954000.0 11625.0 NA 86 NA NA NA NA NA 168 NA NA NA NA NA 1123 NA NA NA NA NA 2439 NA NA NA NA
1557954000.0 11642.0 NA 94 NA NA NA NA NA 171 NA NA NA NA NA 1220 NA NA NA NA NA 3235 NA NA NA NA
1557954000.0 117.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1557954000.0 11824.0 NA 89 NA NA NA NA NA 171 NA NA NA NA NA 1310 NA NA NA NA NA 3947 NA NA NA NA
1557954000.0 119.0 0 NA NA NA NA NA 0 NA NA NA NA NA 615 NA NA NA NA NA 1730 NA NA NA NA NA
1557954000.0 12024.0 NA 95 NA NA NA NA NA 172 NA NA NA NA NA 1326 NA NA NA NA NA 3756 NA NA NA NA
1557954000.0 121.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1557954000.0 127.0 0 NA NA NA NA NA 0 NA NA NA NA NA 594 NA NA NA NA NA 1564 NA NA NA NA NA
1557954000.0 1303.0 64 101 208 NA NA NA 115 133 250 NA NA NA 35710 1434 7036 NA NA NA 40178 1637 7327 NA NA NA
1557954000.0 1304.18 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1557954000.0 1313.0 NA 103 302 0 NA NA NA 178 356 0 NA NA NA 1817 10098 2918 NA NA NA 3513 15684 3385 NA NA
1557954000.0 132.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1557954000.0 1325.4 NA 100 302 0 NA NA NA 178 355 0 NA NA NA 2331 9633 2799 NA NA NA 3799 16600 2998 NA NA
1557954000.0 1325.7 NA 196 0 NA NA NA NA 302 0 NA NA NA NA 18874 665 NA NA NA NA 22955 996 NA NA NA
1557954000.0 1325.8 NA 199 0 NA NA NA NA 301 0 NA NA NA NA 17465 611 NA NA NA NA 19515 703 NA NA NA
1557954000.0 133.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1557954000.0 1333.0 NA 100 300 0 NA NA NA 176 350 0 NA NA NA 2020 7865 2789 NA NA NA 3516 8465 2896 NA NA
1557954000.0 1336.0 NA 79 NA NA NA NA NA 155 NA NA NA NA NA 1038 NA NA NA NA NA 3091 NA NA NA NA
1557954000.0 1338.0 NA 102 302 0 NA NA NA 177 355 0 NA NA NA 2179 9406 2785 NA NA NA 4064 15047 2985 NA NA
1557954000.0 1339.0 NA 106 298 0 NA NA NA 178 357 0 NA NA NA 2450 10553 2970 NA NA NA 4396 15426 3896 NA NA
1557954000.0 134.0 NA 274 53 0 NA NA NA 360 75 0 NA NA NA 15387 572 356 NA NA NA 16214 732 454 NA NA
1557954000.0 134.706 NA 46 289 0 NA NA NA 112 340 0 NA NA NA 1355 34976 3353 NA NA NA 2561 39485 3426 NA NA
1557954000.0 134.708 NA 44 279 0 NA NA NA 110 332 0 NA NA NA 1322 30374 3127 NA NA NA 2561 34909 3278 NA NA
1557954000.0 134.709 NA 44 NA NA NA NA NA 112 NA NA NA NA NA 1323 NA NA NA NA NA 2562 NA NA NA NA
1557954000.0 134.808 NA 122 309 0 NA NA NA 196 362 0 NA NA NA 7092 39576 3570 NA NA NA 9949 43330 4841 NA NA
1557954000.0 134.901 NA 42 277 0 NA NA NA 110 330 0 NA NA NA 1384 22988 2942 NA NA NA 2736 23465 3048 NA NA
1557954000.0 134.902 NA 46 NA NA NA NA NA 112 NA NA NA NA NA 1461 NA NA NA NA NA 2464 NA NA NA NA
1557954000.0 134.903 NA 36 276 0 NA NA NA 113 329 0 NA NA NA 1448 28471 3074 NA NA NA 2734 32301 3162 NA NA
1557954000.0 134.905 NA 45 279 0 NA NA NA 114 330 0 NA NA NA 1442 28233 3090 NA NA NA 2601 32805 3204 NA NA
1557954000.0 134.906 NA 46 NA NA NA NA NA 112 NA NA NA NA NA 1478 NA NA NA NA NA 2561 NA NA NA NA
1557954000.0 134.909 NA 46 NA NA NA NA NA 112 NA NA NA NA NA 1447 NA NA NA NA NA 2561 NA NA NA NA
1557954000.0 134.91 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 134.911 NA 46 278 0 NA NA NA 112 330 0 NA NA NA 1457 29181 3090 NA NA NA 2440 33725 3197 NA NA
1557954000.0 134.99602 NA 36 276 0 NA NA NA 112 328 0 NA NA NA 1451 25483 2959 NA NA NA 2702 25983 3033 NA NA
1557954000.0 134.99603 NA 46 0 NA NA NA NA 113 0 NA NA NA NA 1527 0 NA NA NA NA 2632 0 NA NA NA
1557954000.0 134.99901 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 1340.0 NA 102 298 0 NA NA NA 175 350 0 NA NA NA 1957 8176 2848 NA NA NA 3617 9280 2975 NA NA
1557954000.0 1341.0 NA 101 304 0 NA NA NA 178 356 0 NA NA NA 2260 9728 2892 NA NA NA 4056 14805 3296 NA NA
1557954000.0 135.1 254 0 121 NA NA NA 306 0 178 NA NA NA 4682 1154 2957 NA NA NA 5004 1219 5660 NA NA NA
1557954000.0 135.12 256 0 123 NA NA NA 306 0 178 NA NA NA 4458 1307 2969 NA NA NA 4909 2751 5752 NA NA NA
1557954000.0 135.4 256 0 124 NA NA NA 306 0 178 NA NA NA 4289 1250 3034 NA NA NA 4698 1860 6687 NA NA NA
1557954000.0 135.6 251 0 125 NA NA NA 306 0 179 NA NA NA 5644 1331 3141 NA NA NA 9090 2282 3928 NA NA NA
1557954000.0 135.7 255 0 124 NA NA NA 306 0 178 NA NA NA 4548 1162 2612 NA NA NA 5161 1237 2987 NA NA NA
1557954000.0 1356.0 0 NA NA NA NA NA 0 NA NA NA NA NA 570 NA NA NA NA NA 1511 NA NA NA NA NA
1557954000.0 136.735 NA 72 265 0 NA NA NA 147 315 0 NA NA NA 3791 11306 3050 NA NA NA 6691 11859 3162 NA NA
1557954000.0 136.736 NA 67 293 0 NA NA NA 144 348 0 NA NA NA 3678 60770 3955 NA NA NA 6563 62303 6364 NA NA
1557954000.0 136.742 NA 67 291 0 NA NA NA 140 345 0 NA NA NA 3607 66001 3895 NA NA NA 6352 70006 6456 NA NA
1557954000.0 136.743 NA 67 304 0 NA NA NA 140 357 0 NA NA NA 4050 61474 3723 NA NA NA 7039 64090 4254 NA NA
1557954000.0 136.747 NA 69 298 0 NA NA NA 145 354 0 NA NA NA 3679 60598 4063 NA NA NA 6411 62847 6699 NA NA
1557954000.0 136.748 NA 67 295 0 NA NA NA 143 348 0 NA NA NA 3594 62552 3959 NA NA NA 6322 64106 6316 NA NA
1557954000.0 136.751 NA 66 NA NA NA NA NA 142 NA NA NA NA NA 3802 NA NA NA NA NA 6699 NA NA NA NA
1557954000.0 136.757 NA 68 304 0 NA NA NA 145 355 0 NA NA NA 4417 63834 4003 NA NA NA 7460 67748 6621 NA NA
1557954000.0 136.7611 NA 161 0 NA NA NA NA 246 0 NA NA NA NA 15950 655 NA NA NA NA 17478 781 NA NA NA
1557954000.0 136.77 NA 67 331 0 NA NA NA 141 383 0 NA NA NA 3340 62296 3948 NA NA NA 6051 63606 5803 NA NA
1557954000.0 136.772 NA 67 NA NA NA NA NA 144 NA NA NA NA NA 3591 NA NA NA NA NA 6417 NA NA NA NA
1557954000.0 136.7722 NA 131 0 NA NA NA NA 214 0 NA NA NA NA 16023 613 NA NA NA NA 17914 680 NA NA NA
1557954000.0 136.773 NA 69 362 0 NA NA NA 144 415 0 NA NA NA 3544 64644 3497 NA NA NA 6517 69431 3633 NA NA
1557954000.0 136.774 NA 68 301 0 NA NA NA 144 353 0 NA NA NA 3825 63557 3957 NA NA NA 6872 65871 6219 NA NA
1557954000.0 136.779 NA 68 295 0 NA NA NA 145 347 0 NA NA NA 4243 59855 3907 NA NA NA 7126 61619 5902 NA NA
1557954000.0 136.78 NA 57 NA NA NA NA NA 134 NA NA NA NA NA 775 NA NA NA NA NA 2802 NA NA NA NA
1557954000.0 136.7952 NA 151 0 NA NA NA NA 237 0 NA NA NA NA 16081 624 NA NA NA NA 18826 792 NA NA NA
1557954000.0 136.799 NA 72 NA NA NA NA NA 149 NA NA NA NA NA 3094 NA NA NA NA NA 5869 NA NA NA NA
1557954000.0 136.806 NA 73 NA NA NA NA NA 150 NA NA NA NA NA 3432 NA NA NA NA NA 6178 NA NA NA NA
1557954000.0 136.809 NA 75 NA NA NA NA NA 150 NA NA NA NA NA 3412 NA NA NA NA NA 5986 NA NA NA NA
1557954000.0 136.814 NA 74 NA NA NA NA NA 150 NA NA NA NA NA 3514 NA NA NA NA NA 6493 NA NA NA NA
1557954000.0 136.821 NA 73 NA NA NA NA NA 147 NA NA NA NA NA 3289 NA NA NA NA NA 6007 NA NA NA NA
1557954000.0 136.825 NA 74 335 0 NA NA NA 148 387 0 NA NA NA 2463 66225 5240 NA NA NA 4915 70099 7913 NA NA
1557954000.0 136.826 NA 72 NA NA NA NA NA 149 NA NA NA NA NA 3694 NA NA NA NA NA 6709 NA NA NA NA
1557954000.0 136.828 NA 74 NA NA NA NA NA 149 NA NA NA NA NA 3154 NA NA NA NA NA 5870 NA NA NA NA
1557954000.0 136.8311 NA 158 0 NA NA NA NA 243 0 NA NA NA NA 9924 723 NA NA NA NA 12989 1172 NA NA NA
1557954000.0 136.835 NA 73 NA NA NA NA NA 147 NA NA NA NA NA 3323 NA NA NA NA NA 5992 NA NA NA NA
1557954000.0 136.836 NA 73 NA NA NA NA NA 149 NA NA NA NA NA 3004 NA NA NA NA NA 5650 NA NA NA NA
1557954000.0 136.842 NA 74 NA NA NA NA NA 149 NA NA NA NA NA 3054 NA NA NA NA NA 5816 NA NA NA NA
1557954000.0 136.845 NA 74 NA NA NA NA NA 150 NA NA NA NA NA 3318 NA NA NA NA NA 6070 NA NA NA NA
1557954000.0 136.848 NA 73 NA NA NA NA NA 149 NA NA NA NA NA 3691 NA NA NA NA NA 6814 NA NA NA NA
1557954000.0 136.8501 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 136.852 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 136.853 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 136.854 NA 197 NA NA NA NA NA 280 NA NA NA NA NA 20884 NA NA NA NA NA 25832 NA NA NA NA
1557954000.0 136.858 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 136.86 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 136.874 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 136.88 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 136.881 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 136.882 NA 196 350 0 NA NA NA 282 399 0 NA NA NA 11842 22979 5695 NA NA NA 15828 28660 5875 NA NA
1557954000.0 136.887 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 136.889 NA 196 NA NA NA NA NA 279 NA NA NA NA NA 20086 NA NA NA NA NA 24984 NA NA NA NA
1557954000.0 136.89 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 136.893 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 137.8 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 140.0 75 97 190 0 NA NA 125 131 231 0 NA NA 13794 1466 3373 1391 NA NA 18328 3307 4491 1667 NA NA
1557954000.0 140.53 NA 229 0 NA NA NA NA 312 0 NA NA NA NA 15541 1630 NA NA NA NA 18393 1759 NA NA NA
1557954000.0 145.0 0 NA NA NA NA NA 0 NA NA NA NA NA 618 NA NA NA NA NA 1729 NA NA NA NA NA
1557954000.0 149.0 0 NA NA NA NA NA 0 NA NA NA NA NA 641 NA NA NA NA NA 1842 NA NA NA NA NA
1557954000.0 158.0 0 NA NA NA NA NA 0 NA NA NA NA NA 673 NA NA NA NA NA 2125 NA NA NA NA NA
1557954000.0 158.1 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 158.3 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 200.0 NA 118 291 0 NA NA NA 194 385 0 NA NA NA 4049 11216 2657 NA NA NA 6276 16542 3848 NA NA
1557954000.0 20034.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 20034.1 NA 189 180 0 NA NA NA 272 222 0 NA NA NA 12733 5305 1387 NA NA NA 15932 6027 1699 NA NA
1557954000.0 2017.1 257 0 125 NA NA NA 312 0 180 NA NA NA 5440 1605 3193 NA NA NA 7102 3546 5795 NA NA NA
1557954000.0 2017.12 259 0 125 NA NA NA 312 0 179 NA NA NA 4838 1534 2935 NA NA NA 5065 3032 5361 NA NA NA
1557954000.0 2017.2 262 0 123 NA NA NA 312 0 179 NA NA NA 4286 1392 2831 NA NA NA 4655 2084 5573 NA NA NA
1557954000.0 2017.3 264 0 126 NA NA NA 312 0 179 NA NA NA 4336 1402 3037 NA NA NA 4659 1918 6819 NA NA NA
1557954000.0 2017.7 261 0 133 NA NA NA 312 0 179 NA NA NA 4644 1313 2465 NA NA NA 5149 1405 2644 NA NA NA
1557954000.0 2018.2 261 0 123 NA NA NA 312 0 179 NA NA NA 4425 1378 2840 NA NA NA 5137 1959 5541 NA NA NA
1557954000.0 2018.3 261 0 124 NA NA NA 312 0 179 NA NA NA 4500 1484 2848 NA NA NA 4899 2784 5476 NA NA NA
1557954000.0 2018.4 260 0 124 NA NA NA 312 0 179 NA NA NA 4655 1327 2925 NA NA NA 5047 1394 6230 NA NA NA
1557954000.0 2018.7 259 0 126 NA NA NA 312 0 179 NA NA NA 5349 1510 2871 NA NA NA 8737 2612 3514 NA NA NA
1557954000.0 202.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 203.0 NA 66 NA NA NA NA NA 148 NA NA NA NA NA 977 NA NA NA NA NA 2783 NA NA NA NA
1557954000.0 204.0 0 NA NA NA NA NA 0 NA NA NA NA NA 590 NA NA NA NA NA 1594 NA NA NA NA NA
1557954000.0 20434.0 78 198 335 0 NA NA 124 244 392 0 NA NA 45330 12122 11446 3571 NA NA 50376 12315 17976 3969 NA NA
1557954000.0 22434.0 78 198 341 0 NA NA 123 239 393 0 NA NA 45910 14059 12369 3825 NA NA 50101 14220 12746 5661 NA NA
1557954000.0 24034.0 64 175 317 0 NA NA 112 215 369 0 NA NA 46872 10423 10318 2523 NA NA 51616 10564 15423 2878 NA NA
1557954000.0 250203.0 NA 74 NA NA NA NA NA 155 NA NA NA NA NA 1022 NA NA NA NA NA 2710 NA NA NA NA
1557954000.0 250204.18 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 250206.18 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 25202.0 NA 80 NA NA NA NA NA 158 NA NA NA NA NA 1071 NA NA NA NA NA 2758 NA NA NA NA
1557954000.0 25400.18 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1557954000.0 25403.17 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1557954000.0 25406.17 293 0 123 NA NA NA 396 0 181 NA NA NA 14776 1524 2862 NA NA NA 18694 1780 3838 NA NA NA
1557954000.0 25406.18 292 0 121 NA NA NA 396 0 182 NA NA NA 15467 1587 2996 NA NA NA 19587 1921 3932 NA NA NA
1557954000.0 25407.0 244 0 123 NA NA NA 343 0 180 NA NA NA 15103 1268 2947 NA NA NA 18706 1468 4271 NA NA NA
1557954000.0 25408.18 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1557954000.0 29034.0 0 NA NA NA NA NA 0 NA NA NA NA NA 569 NA NA NA NA NA 1553 NA NA NA NA NA
1557954000.0 39.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 4.28 NA 64 280 0 NA NA NA 135 328 0 NA NA NA 1433 12159 11923 NA NA NA 3223 13210 14199 NA NA
1557954000.0 4.51 NA 42 273 0 NA NA NA 106 324 0 NA NA NA 1220 30016 3035 NA NA NA 2443 34145 3132 NA NA
1557954000.0 4.52 NA 30 275 0 NA NA NA 106 327 0 NA NA NA 1275 35217 3301 NA NA NA 2609 35845 5195 NA NA
1557954000.0 4.55 NA 35 272 0 NA NA NA 106 327 0 NA NA NA 1359 44100 2973 NA NA NA 2523 48509 3061 NA NA
1557954000.0 4.57 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 4.62 NA 41 274 0 NA NA NA 105 323 0 NA NA NA 1252 32328 3240 NA NA NA 2518 33117 4698 NA NA
1557954000.0 4.63 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 4.64 NA 30 273 0 NA NA NA 106 326 0 NA NA NA 1295 34575 3203 NA NA NA 2665 35372 4484 NA NA
1557954000.0 4.72 NA 46 268 0 NA NA NA 107 321 0 NA NA NA 1260 32420 2933 NA NA NA 2288 37094 3021 NA NA
1557954000.0 4.73 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 4.75 NA 31 272 0 NA NA NA 106 326 0 NA NA NA 1371 35743 3205 NA NA NA 2827 36152 4993 NA NA
1557954000.0 4.78 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1557954000.0 4001.0 NA 117 297 NA NA NA NA 195 389 NA NA NA NA 3707 11328 NA NA NA NA 6159 17801 NA NA NA
1557954000.0 44.0 NA 63 NA NA NA NA NA 142 NA NA NA NA NA 955 NA NA NA NA NA 2523 NA NA NA NA
1557954000.0 45.0 NA 62 NA NA NA NA NA 142 NA NA NA NA NA 946 NA NA NA NA NA 2404 NA NA NA NA
1557954000.0 500202.0 NA 68 NA NA NA NA NA 147 NA NA NA NA NA 1024 NA NA NA NA NA 2770 NA NA NA NA
1557954000.0 50202.0 NA 67 NA NA NA NA NA 148 NA NA NA NA NA 1001 NA NA NA NA NA 2680 NA NA NA NA
