Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1558040400.0 1.0 75 145 206 NA NA NA NA NA NA 215 606 574 NA NA NA NA NA NA 1064 497 1332 NA NA NA NA NA NA 1576 544 1470 NA NA NA NA NA NA
1558040400.0 10.0 NA 155 306 0 NA NA NA NA NA NA 666 620 0 NA NA NA NA NA NA 2592 3988 616 NA NA NA NA NA NA 1397 2481 757 NA NA NA NA NA
1558040400.0 1000.0 NA 293 158 0 52 NA NA NA NA NA 656 314 0 120 NA NA NA NA NA 3963 1427 709 326 NA NA NA NA NA 4806 3342 1413 898 NA NA NA NA
1558040400.0 10001.0 NA 178 370 0 76 NA NA NA NA NA 628 752 0 142 NA NA NA NA NA 695 1953 991 262 NA NA NA NA NA 536 2640 1055 610 NA NA NA NA
1558040400.0 10002.0 NA 169 371 0 76 NA NA NA NA NA 628 747 0 141 NA NA NA NA NA 692 2002 991 363 NA NA NA NA NA 1358 2905 1239 436 NA NA NA NA
1558040400.0 10003.0 NA 173 377 0 68 NA NA NA NA NA 625 721 0 152 NA NA NA NA NA 700 2001 984 357 NA NA NA NA NA 573 2101 1204 467 NA NA NA NA
1558040400.0 10004.0 NA 181 368 0 69 NA NA NA NA NA 628 766 0 131 NA NA NA NA NA 673 1968 982 374 NA NA NA NA NA 444 2716 1146 456 NA NA NA NA
1558040400.0 10005.0 NA 177 373 0 68 NA NA NA NA NA 625 755 0 127 NA NA NA NA NA 671 1963 989 258 NA NA NA NA NA 614 2510 1098 454 NA NA NA NA
1558040400.0 10006.0 NA 172 361 0 75 NA NA NA NA NA 628 685 0 131 NA NA NA NA NA 698 1906 979 259 NA NA NA NA NA 1073 2087 1069 534 NA NA NA NA
1558040400.0 10007.0 NA 185 372 0 78 NA NA NA NA NA 539 689 0 144 NA NA NA NA NA 682 1964 985 381 NA NA NA NA NA 720 2010 1147 442 NA NA NA NA
1558040400.0 10008.0 NA 174 374 0 69 NA NA NA NA NA 583 771 0 141 NA NA NA NA NA 701 2009 996 265 NA NA NA NA NA 584 2134 1058 750 NA NA NA NA
1558040400.0 10009.0 NA 177 374 0 76 NA NA NA NA NA 584 766 0 139 NA NA NA NA NA 699 2084 986 253 NA NA NA NA NA 827 2896 1306 518 NA NA NA NA
1558040400.0 1001.0 NA 275 115 0 0 0 0 0 0 NA 598 209 0 0 0 0 0 0 NA 3066 879 118 102 137 324 175 285 NA 4668 1338 399 430 435 786 752 426
1558040400.0 1001.2 NA 398 157 0 NA NA NA NA NA NA 871 264 0 NA NA NA NA NA NA 15744 2189 152 NA NA NA NA NA NA 6446 3581 598 NA NA NA NA NA
1558040400.0 1002.0 NA 314 79 NA NA NA NA NA NA NA 677 168 NA NA NA NA NA NA NA 3666 488 NA NA NA NA NA NA NA 4791 1062 NA NA NA NA NA NA
1558040400.0 10023.0 NA 182 365 0 75 NA NA NA NA NA 582 766 0 141 NA NA NA NA NA 700 1924 992 394 NA NA NA NA NA 675 2045 1095 564 NA NA NA NA
1558040400.0 10024.0 NA 187 383 0 70 NA NA NA NA NA 636 766 0 151 NA NA NA NA NA 782 2267 1019 270 NA NA NA NA NA 900 3035 1171 419 NA NA NA NA
1558040400.0 10024.1 NA 192 201 0 NA NA NA NA NA NA 546 372 0 NA NA NA NA NA NA 796 808 335 NA NA NA NA NA NA 632 817 390 NA NA NA NA NA
1558040400.0 10024.2 NA 191 392 0 NA NA NA NA NA NA 635 816 0 NA NA NA NA NA NA 796 2233 1004 NA NA NA NA NA NA 514 2092 1525 NA NA NA NA NA
1558040400.0 10024.3 NA 193 198 0 NA NA NA NA NA NA 637 375 0 NA NA NA NA NA NA 783 796 308 NA NA NA NA NA NA 661 854 575 NA NA NA NA NA
1558040400.0 10024.4 NA 194 390 0 NA NA NA NA NA NA 590 796 0 NA NA NA NA NA NA 922 2580 1106 NA NA NA NA NA NA 925 2979 1409 NA NA NA NA NA
1558040400.0 10024.5 NA 193 146 0 NA NA NA NA NA NA 639 249 0 NA NA NA NA NA NA 870 563 160 NA NA NA NA NA NA 708 872 322 NA NA NA NA NA
1558040400.0 10025.0 NA 181 378 0 69 NA NA NA NA NA 625 784 0 153 NA NA NA NA NA 834 2403 1114 561 NA NA NA NA NA 613 2648 1425 824 NA NA NA NA
1558040400.0 10026.0 NA 194 394 0 72 NA NA NA NA NA 593 784 0 148 NA NA NA NA NA 877 2794 1115 522 NA NA NA NA NA 769 2769 1383 771 NA NA NA NA
1558040400.0 1003.0 NA 284 0 NA NA NA NA NA NA NA 645 0 NA NA NA NA NA NA NA 3405 665 NA NA NA NA NA NA NA 4071 1708 NA NA NA NA NA NA
1558040400.0 1004.0 NA 219 94 0 0 0 0 NA NA NA 366 165 0 0 0 0 NA NA NA 1147 425 87 129 293 255 NA NA NA 6539 2395 244 284 543 626 NA NA
1558040400.0 10042.0 NA 182 373 0 69 NA NA NA NA NA 635 760 0 145 NA NA NA NA NA 850 2396 1128 333 NA NA NA NA NA 1018 2856 1552 737 NA NA NA NA
1558040400.0 10059.0 NA 198 393 0 71 NA NA NA NA NA 645 807 0 144 NA NA NA NA NA 953 3393 1130 521 NA NA NA NA NA 1010 4063 1489 671 NA NA NA NA
1558040400.0 10071.0 NA 192 386 0 70 NA NA NA NA NA 635 787 0 152 NA NA NA NA NA 892 2545 1123 338 NA NA NA NA NA 715 3069 1582 698 NA NA NA NA
1558040400.0 101.0 97 NA NA NA NA NA NA NA NA 185 NA NA NA NA NA NA NA NA 931 NA NA NA NA NA NA NA NA 2311 NA NA NA NA NA NA NA NA
1558040400.0 1010.0 NA 28 35 0 NA NA NA NA NA NA 102 97 0 NA NA NA NA NA NA 138 226 157 NA NA NA NA NA NA 316 741 515 NA NA NA NA NA
1558040400.0 102.0 91 NA NA NA NA NA NA NA NA 185 NA NA NA NA NA NA NA NA 812 NA NA NA NA NA NA NA NA 1445 NA NA NA NA NA NA NA NA
1558040400.0 1020.0 NA 66 21 0 64 NA NA NA NA NA 137 74 0 142 NA NA NA NA NA 286 128 83 296 NA NA NA NA NA 977 307 255 1176 NA NA NA NA
1558040400.0 10224.0 NA 436 616 0 NA NA NA NA NA NA 825 978 0 NA NA NA NA NA NA 3717 5341 1117 NA NA NA NA NA NA 2012 3768 1383 NA NA NA NA NA
1558040400.0 10225.0 NA 432 622 0 NA NA NA NA NA NA 800 1025 0 NA NA NA NA NA NA 3575 4528 1102 NA NA NA NA NA NA 1581 3321 1398 NA NA NA NA NA
1558040400.0 103.0 41 0 0 NA NA NA NA NA NA 103 0 0 NA NA NA NA NA NA 508 250 1738 NA NA NA NA NA NA 1875 424 3061 NA NA NA NA NA NA
1558040400.0 1030.0 NA 202 40 0 0 NA NA NA NA NA 490 116 0 0 NA NA NA NA NA 7525 327 95 97 NA NA NA NA NA 4195 1002 945 604 NA NA NA NA
1558040400.0 1040.0 NA 357 30 0 NA NA NA NA NA NA 785 74 0 NA NA NA NA NA NA 12472 159 125 NA NA NA NA NA NA 6351 394 255 NA NA NA NA NA
1558040400.0 1040.1 NA 66 29 0 NA NA NA NA NA NA 154 90 0 NA NA NA NA NA NA 425 197 131 NA NA NA NA NA NA 695 1266 478 NA NA NA NA NA
1558040400.0 10424.0 NA 181 377 0 NA NA NA NA NA NA 640 762 0 NA NA NA NA NA NA 809 2542 1138 NA NA NA NA NA NA 1333 2828 1847 NA NA NA NA NA
1558040400.0 105.0 75 120 29 NA NA NA NA NA NA 226 560 75 NA NA NA NA NA NA 1077 566 144 NA NA NA NA NA NA 1763 1342 425 NA NA NA NA NA NA
1558040400.0 106.0 41 0 0 NA NA NA NA NA NA 103 0 0 NA NA NA NA NA NA 489 270 1757 NA NA NA NA NA NA 1794 686 2780 NA NA NA NA NA NA
1558040400.0 107.0 85 129 277 NA NA NA NA NA NA 243 605 628 NA NA NA NA NA NA 2228 605 2110 NA NA NA NA NA NA 2463 995 3065 NA NA NA NA NA NA
1558040400.0 108.0 77 152 289 NA NA NA NA NA NA 226 609 638 NA NA NA NA NA NA 3048 584 2245 NA NA NA NA NA NA 2141 540 2650 NA NA NA NA NA NA
1558040400.0 10801.0 NA 254 399 0 91 150 NA NA NA NA 714 722 0 168 281 NA NA NA NA 2120 2497 2085 517 881 NA NA NA NA 3920 2846 2612 1168 1421 NA NA NA
1558040400.0 10802.0 NA 264 397 0 84 153 NA NA NA NA 711 754 0 160 288 NA NA NA NA 2104 2595 2049 521 992 NA NA NA NA 2649 4604 2229 1093 1893 NA NA NA
1558040400.0 10803.0 NA 266 406 0 83 160 NA NA NA NA 664 713 0 163 300 NA NA NA NA 2170 2679 2095 833 891 NA NA NA NA 4145 3042 2584 1104 1278 NA NA NA
1558040400.0 10804.0 NA 251 400 0 86 132 NA NA NA NA 707 758 0 146 252 NA NA NA NA 2140 2571 2070 993 829 NA NA NA NA 4220 4401 2381 1117 1508 NA NA NA
1558040400.0 10805.0 NA 254 399 0 82 154 NA NA NA NA 663 794 0 151 296 NA NA NA NA 2101 2560 2045 486 888 NA NA NA NA 3593 4675 2462 850 1429 NA NA NA
1558040400.0 10806.0 NA 255 380 0 83 122 NA NA NA NA 708 752 0 160 254 NA NA NA NA 2087 2533 2054 492 913 NA NA NA NA 2567 5529 2254 844 1429 NA NA NA
1558040400.0 10807.0 NA 257 400 0 93 147 NA NA NA NA 621 799 0 169 264 NA NA NA NA 2160 2641 2101 529 877 NA NA NA NA 3889 2955 2716 1240 1471 NA NA NA
1558040400.0 10808.0 NA 259 395 0 93 156 NA NA NA NA 703 765 0 172 286 NA NA NA NA 2158 2635 2058 524 886 NA NA NA NA 3818 2865 2379 1056 1264 NA NA NA
1558040400.0 10809.0 NA 261 404 0 98 156 NA NA NA NA 667 774 0 181 284 NA NA NA NA 2183 2661 2082 511 858 NA NA NA NA 3708 2953 2498 869 1357 NA NA NA
