Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1557612000.0 106.0 43 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 842 297 1651 NA NA NA NA NA 753 471 2234 NA NA NA NA NA
1557612000.0 107.0 96 88 442 NA NA NA NA NA 188 360 540 NA NA NA NA NA 3479 554 1627 NA NA NA NA NA 2441 1242 1756 NA NA NA NA NA
1557612000.0 108.0 108 93 447 NA NA NA NA NA 193 368 548 NA NA NA NA NA 5872 777 2237 NA NA NA NA NA 4040 1014 2351 NA NA NA NA NA
1557612000.0 10823.0 65 189 663 92 0 NA NA NA 125 478 831 134 0 NA NA NA 1854 1761 2709 445 2026 NA NA NA 2069 3108 2785 603 2156 NA NA NA
1557612000.0 10824.0 75 219 686 96 0 NA NA NA 135 481 845 146 0 NA NA NA 4886 1979 2977 471 2143 NA NA NA 2399 3500 2913 592 2258 NA NA NA
1557612000.0 10825.0 68 204 683 85 0 NA NA NA 129 471 843 136 0 NA NA NA 3930 1825 2834 445 2138 NA NA NA 3862 3022 2834 635 2233 NA NA NA
1557612000.0 10826.0 78 217 686 104 0 NA NA NA 141 471 852 145 0 NA NA NA 6500 2020 3303 475 2105 NA NA NA 3494 3589 2953 641 2272 NA NA NA
1557612000.0 10842.0 60 217 662 96 0 NA NA NA 112 474 822 145 0 NA NA NA 1516 1564 2176 465 1786 NA NA NA 1484 2990 2229 746 1922 NA NA NA
1557612000.0 109.0 101 94 447 NA NA NA NA NA 191 368 542 NA NA NA NA NA 4295 567 1739 NA NA NA NA NA 2950 924 1979 NA NA NA NA NA
1557612000.0 11.0 NA 103 478 0 67 NA NA NA NA 368 575 0 108 NA NA NA NA 2013 1801 555 255 NA NA NA NA 1558 2058 609 449 NA NA NA
1557612000.0 110.0 59 79 430 NA NA NA NA NA 125 367 535 NA NA NA NA NA 1126 540 1850 NA NA NA NA NA 1279 841 2219 NA NA NA NA NA
1557612000.0 1102.0 NA 120 476 134 73 NA NA NA NA 368 581 224 163 NA NA NA NA 2996 4567 1574 408 NA NA NA NA 3349 2661 852 350 NA NA NA
1557612000.0 111.0 94 88 434 NA NA NA NA NA 185 360 532 NA NA NA NA NA 1456 440 1581 NA NA NA NA NA 1386 1323 1974 NA NA NA NA NA
1557612000.0 112.0 104 91 439 NA NA NA NA NA 191 360 548 NA NA NA NA NA 2791 508 1739 NA NA NA NA NA 2462 817 2169 NA NA NA NA NA
1557612000.0 11224.0 72 213 684 0 NA NA NA NA 136 470 836 0 NA NA NA NA 4964 1987 2969 2190 NA NA NA NA 3698 2937 2816 2305 NA NA NA NA
1557612000.0 113.0 98 93 435 NA NA NA NA NA 187 360 555 NA NA NA NA NA 3064 484 1662 NA NA NA NA NA 1974 797 2018 NA NA NA NA NA
1557612000.0 114.0 99 92 441 NA NA NA NA NA 187 360 536 NA NA NA NA NA 2895 511 1660 NA NA NA NA NA 1887 423 2208 NA NA NA NA NA
1557612000.0 115.0 102 93 438 NA NA NA NA NA 188 368 541 NA NA NA NA NA 4106 649 2069 NA NA NA NA NA 2816 585 2146 NA NA NA NA NA
1557612000.0 116.0 98 92 446 NA NA NA NA NA 187 368 541 NA NA NA NA NA 3455 499 1615 NA NA NA NA NA 2404 1143 2128 NA NA NA NA NA
1557612000.0 11623.0 63 193 665 84 0 NA NA NA 111 480 831 134 0 NA NA NA 1769 1892 2822 473 2179 NA NA NA 1577 3088 2985 657 2291 NA NA NA
1557612000.0 11624.0 72 216 687 98 0 NA NA NA 122 474 847 145 0 NA NA NA 4534 2103 3114 540 2153 NA NA NA 3023 4658 2941 636 2283 NA NA NA
1557612000.0 11625.0 66 206 681 93 0 NA NA NA 115 479 850 145 0 NA NA NA 3631 1982 3072 637 2211 NA NA NA 3339 2930 2989 698 2336 NA NA NA
1557612000.0 11626.0 74 230 699 98 0 NA NA NA 122 479 859 145 0 NA NA NA 6315 2251 3365 538 2130 NA NA NA 5597 3359 3495 639 2398 NA NA NA
1557612000.0 11642.0 61 195 668 95 0 NA NA NA 109 479 834 145 0 NA NA NA 1516 1740 2811 570 2173 NA NA NA 2273 2786 3209 897 2260 NA NA NA
1557612000.0 117.0 101 91 444 NA NA NA NA NA 193 360 541 NA NA NA NA NA 4965 744 2071 NA NA NA NA NA 3253 995 2197 NA NA NA NA NA
1557612000.0 118.0 100 91 443 NA NA NA NA NA 189 360 544 NA NA NA NA NA 3962 550 1725 NA NA NA NA NA 2172 1270 2129 NA NA NA NA NA
1557612000.0 119.0 92 83 432 NA NA NA NA NA 187 360 538 NA NA NA NA NA 3952 585 1942 NA NA NA NA NA 3038 835 2360 NA NA NA NA NA
1557612000.0 12.0 NA 118 471 0 NA NA NA NA NA 368 567 0 NA NA NA NA NA 2857 4134 592 NA NA NA NA NA 2149 2631 665 NA NA NA NA
1557612000.0 120.0 58 78 421 NA NA NA NA NA 138 367 528 NA NA NA NA NA 972 527 1822 NA NA NA NA NA 946 655 2200 NA NA NA NA NA
1557612000.0 12024.0 71 219 696 0 NA NA NA NA 122 480 835 0 NA NA NA NA 4420 2063 3144 2164 NA NA NA NA 3075 3578 3280 2356 NA NA NA NA
1557612000.0 121.0 98 93 445 NA NA NA NA NA 194 368 534 NA NA NA NA NA 5410 696 2248 NA NA NA NA NA 3840 949 2303 NA NA NA NA NA
1557612000.0 122.0 52 79 423 NA NA NA NA NA 109 368 543 NA NA NA NA NA 871 687 1862 NA NA NA NA NA 1243 1118 2083 NA NA NA NA NA
1557612000.0 123.1 318 NA NA NA NA NA NA NA 507 NA NA NA NA NA NA NA 1365 NA NA NA NA NA NA NA 2587 NA NA NA NA NA NA NA
1557612000.0 123.2 315 NA NA NA NA NA NA NA 515 NA NA NA NA NA NA NA 1443 NA NA NA NA NA NA NA 2148 NA NA NA NA NA NA NA
1557612000.0 123.3 265 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 1273 NA NA NA NA NA NA NA 3933 NA NA NA NA NA NA NA
1557612000.0 124.1 306 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 1205 NA NA NA NA NA NA NA 2536 NA NA NA NA NA NA NA
1557612000.0 124.2 313 NA NA NA NA NA NA NA 506 NA NA NA NA NA NA NA 1365 NA NA NA NA NA NA NA 2679 NA NA NA NA NA NA NA
1557612000.0 124.4 305 NA NA NA NA NA NA NA 528 NA NA NA NA NA NA NA 1191 NA NA NA NA NA NA NA 2698 NA NA NA NA NA NA NA
1557612000.0 124.5 307 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 1221 NA NA NA NA NA NA NA 2046 NA NA NA NA NA NA NA
1557612000.0 124.6 264 NA NA NA NA NA NA NA 502 NA NA NA NA NA NA NA 1213 NA NA NA NA NA NA NA 2517 NA NA NA NA NA NA NA
1557612000.0 125.0 100 93 437 NA NA NA NA NA 189 368 557 NA NA NA NA NA 2539 544 1604 NA NA NA NA NA 2042 1020 1724 NA NA NA NA NA
1557612000.0 126.0 69 84 430 NA NA NA NA NA 149 368 532 NA NA NA NA NA 1475 690 1510 NA NA NA NA NA 1222 1520 1717 NA NA NA NA NA
1557612000.0 127.0 64 82 432 NA NA NA NA NA 126 368 530 NA NA NA NA NA 1492 607 1986 NA NA NA NA NA 1335 784 2220 NA NA NA NA NA
1557612000.0 128.0 57 82 422 NA NA NA NA NA 116 367 551 NA NA NA NA NA 920 540 1839 NA NA NA NA NA 806 730 2298 NA NA NA NA NA
1557612000.0 129.0 58 78 418 NA NA NA NA NA 131 367 532 NA NA NA NA NA 963 540 1848 NA NA NA NA NA 984 836 2404 NA NA NA NA NA
1557612000.0 13.0 NA 88 439 0 NA NA NA NA NA 367 543 0 NA NA NA NA NA 517 2417 558 NA NA NA NA NA 926 2338 649 NA NA NA NA
1557612000.0 130.0 66 82 427 NA NA NA NA NA 133 360 544 NA NA NA NA NA 1025 585 1609 NA NA NA NA NA 1105 1388 2003 NA NA NA NA NA
1557612000.0 1301.0 85 95 213 NA NA NA NA NA 152 377 338 NA NA NA NA NA 1971 633 1394 NA NA NA NA NA 2623 1055 2275 NA NA NA NA NA
1557612000.0 1302.0 102 106 176 NA NA NA NA NA 167 377 355 NA NA NA NA NA 4237 716 1440 NA NA NA NA NA 1894 1035 2038 NA NA NA NA NA
1557612000.0 1303.0 92 105 257 NA NA NA NA NA 159 377 341 NA NA NA NA NA 6691 691 1480 NA NA NA NA NA 3302 952 1560 NA NA NA NA NA
1557612000.0 1306.0 NA 103 550 0 NA NA NA NA NA 385 673 0 NA NA NA NA NA 653 1633 670 NA NA NA NA NA 1683 1769 908 NA NA NA NA
1557612000.0 1307.0 NA 93 180 45 0 NA NA NA NA 383 265 87 0 NA NA NA NA 601 808 170 280 NA NA NA NA 1054 1741 361 457 NA NA NA
1557612000.0 1308.0 NA 91 175 45 0 NA NA NA NA 375 259 86 0 NA NA NA NA 584 704 169 279 NA NA NA NA 4099 1217 347 472 NA NA NA
1557612000.0 1309.0 NA 118 581 0 NA NA NA NA NA 385 674 0 NA NA NA NA NA 596 1835 707 NA NA NA NA NA 1063 1771 926 NA NA NA NA
1557612000.0 131.0 68 83 429 NA NA NA NA NA 144 378 546 NA NA NA NA NA 1339 518 1546 NA NA NA NA NA 1471 753 2951 NA NA NA NA NA
1557612000.0 1310.0 NA 106 563 0 NA NA NA NA NA 386 676 0 NA NA NA NA NA 646 1851 644 NA NA NA NA NA 809 3971 730 NA NA NA NA
1557612000.0 1311.0 NA 97 481 0 57 NA NA NA NA 380 603 0 105 NA NA NA NA 587 1457 755 265 NA NA NA NA 1066 2121 928 555 NA NA NA
1557612000.0 1312.0 NA 107 565 0 NA NA NA NA NA 385 683 0 NA NA NA NA NA 584 1806 617 NA NA NA NA NA 1224 1840 729 NA NA NA NA
1557612000.0 1313.0 NA 114 586 0 NA NA NA NA NA 385 679 0 NA NA NA NA NA 646 2640 812 NA NA NA NA NA 1221 2466 908 NA NA NA NA
1557612000.0 1314.0 NA 108 564 0 NA NA NA NA NA 378 675 0 NA NA NA NA NA 709 1863 667 NA NA NA NA NA 1043 2162 822 NA NA NA NA
1557612000.0 1315.0 NA 100 558 0 NA NA NA NA NA 385 678 0 NA NA NA NA NA 534 1735 610 NA NA NA NA NA 940 2295 712 NA NA NA NA
1557612000.0 1316.0 NA 102 556 0 NA NA NA NA NA 378 677 0 NA NA NA NA NA 693 2151 779 NA NA NA NA NA 1438 2296 899 NA NA NA NA
1557612000.0 1317.0 NA 102 552 0 NA NA NA NA NA 385 684 0 NA NA NA NA NA 728 2202 691 NA NA NA NA NA 1448 2502 764 NA NA NA NA
1557612000.0 1318.0 NA 101 556 0 NA NA NA NA NA 377 676 0 NA NA NA NA NA 568 1743 629 NA NA NA NA NA 977 2128 745 NA NA NA NA
1557612000.0 1319.0 NA 103 553 0 NA NA NA NA NA 385 685 0 NA NA NA NA NA 707 2107 787 NA NA NA NA NA 1274 2398 875 NA NA NA NA
1557612000.0 132.0 92 89 439 NA NA NA NA NA 179 360 543 NA NA NA NA NA 3231 562 1704 NA NA NA NA NA 3311 1286 1960 NA NA NA NA NA
1557612000.0 1320.0 NA 102 561 0 NA NA NA NA NA 385 670 0 NA NA NA NA NA 824 1642 649 NA NA NA NA NA 1118 1752 776 NA NA NA NA
1557612000.0 1321.0 NA 102 558 0 NA NA NA NA NA 385 675 0 NA NA NA NA NA 747 2354 720 NA NA NA NA NA 1292 2894 814 NA NA NA NA
1557612000.0 1322.0 NA 105 555 0 NA NA NA NA NA 377 657 0 NA NA NA NA NA 502 1648 612 NA NA NA NA NA 785 1790 685 NA NA NA NA
1557612000.0 1323.0 NA 93 542 0 NA NA NA NA NA 384 671 0 NA NA NA NA NA 563 1952 725 NA NA NA NA NA 1099 2524 868 NA NA NA NA
1557612000.0 1324.0 NA 112 566 0 NA NA NA NA NA 386 675 0 NA NA NA NA NA 531 1841 647 NA NA NA NA NA 560 2003 714 NA NA NA NA
1557612000.0 1325.0 NA 117 576 0 78 NA NA NA NA 385 690 0 117 NA NA NA NA 775 2834 818 353 NA NA NA NA 1000 5365 951 707 NA NA NA
1557612000.0 1325.1 NA 107 220 0 NA NA NA NA NA 384 293 0 NA NA NA NA NA 697 832 353 NA NA NA NA NA 3080 2027 1029 NA NA NA NA
1557612000.0 1325.2 NA 113 569 0 NA NA NA NA NA 385 686 0 NA NA NA NA NA 760 2417 778 NA NA NA NA NA 1047 2464 877 NA NA NA NA
1557612000.0 1325.3 NA 107 214 0 NA NA NA NA NA 384 276 0 NA NA NA NA NA 665 881 320 NA NA NA NA NA 2961 3292 853 NA NA NA NA
1557612000.0 1325.4 NA 113 571 0 NA NA NA NA NA 385 688 0 NA NA NA NA NA 585 1839 633 NA NA NA NA NA 975 1836 756 NA NA NA NA
1557612000.0 1325.5 NA 196 0 NA NA NA NA NA NA 297 0 NA NA NA NA NA NA 5265 183 NA NA NA NA NA NA 7718 572 NA NA NA NA NA
1557612000.0 1325.51 NA 174 0 NA NA NA NA NA NA 251 0 NA NA NA NA NA NA 1755 174 NA NA NA NA NA NA 2685 513 NA NA NA NA NA
1557612000.0 1325.6 NA 163 NA NA NA NA NA NA NA 247 NA NA NA NA NA NA NA 2929 NA NA NA NA NA NA NA 5208 NA NA NA NA NA NA
1557612000.0 1325.7 NA 165 0 NA NA NA NA NA NA 242 0 NA NA NA NA NA NA 2561 171 NA NA NA NA NA NA 3317 811 NA NA NA NA NA
1557612000.0 1325.8 NA 167 0 NA NA NA NA NA NA 243 0 NA NA NA NA NA NA 2530 198 NA NA NA NA NA NA 3416 787 NA NA NA NA NA
1557612000.0 1325.9 NA 155 0 NA NA NA NA NA NA 232 0 NA NA NA NA NA NA 1982 175 NA NA NA NA NA NA 1768 1089 NA NA NA NA NA
1557612000.0 1326.0 NA 110 560 0 NA NA NA NA NA 378 683 0 NA NA NA NA NA 780 1663 659 NA NA NA NA NA 1819 1893 796 NA NA NA NA
1557612000.0 1327.0 NA 108 563 0 NA NA NA NA NA 386 676 0 NA NA NA NA NA 709 1782 632 NA NA NA NA NA 1599 2494 772 NA NA NA NA
1557612000.0 1328.0 NA 112 577 0 NA NA NA NA NA 385 685 0 NA NA NA NA NA 540 1715 632 NA NA NA NA NA 735 3021 716 NA NA NA NA
1557612000.0 1329.0 NA 99 553 0 NA NA NA NA NA 384 672 0 NA NA NA NA NA 629 2064 741 NA NA NA NA NA 1405 2673 952 NA NA NA NA
1557612000.0 1329.1 NA 180 0 NA NA NA NA NA NA 254 0 NA NA NA NA NA NA 2371 163 NA NA NA NA NA NA 3940 569 NA NA NA NA NA
1557612000.0 133.0 100 97 452 NA NA NA NA NA 196 368 560 NA NA NA NA NA 5544 538 1967 NA NA NA NA NA 3137 677 2461 NA NA NA NA NA
1557612000.0 1330.0 NA 101 560 0 NA NA NA NA NA 376 684 0 NA NA NA NA NA 657 2107 747 NA NA NA NA NA 1694 3113 1002 NA NA NA NA
1557612000.0 1331.0 NA 108 565 0 NA NA NA NA NA 385 683 0 NA NA NA NA NA 516 1681 637 NA NA NA NA NA 866 1843 715 NA NA NA NA
1557612000.0 1332.0 NA 115 569 0 NA NA NA NA NA 382 679 0 NA NA NA NA NA 731 2440 809 NA NA NA NA NA 1030 3267 906 NA NA NA NA
1557612000.0 1333.0 NA 110 563 0 NA NA NA NA NA 385 680 0 NA NA NA NA NA 725 1648 628 NA NA NA NA NA 1991 1804 729 NA NA NA NA
1557612000.0 1334.0 NA 114 572 0 NA NA NA NA NA 386 689 0 NA NA NA NA NA 762 1762 663 NA NA NA NA NA 1809 1911 790 NA NA NA NA
1557612000.0 1335.0 NA 110 569 0 NA NA NA NA NA 385 660 0 NA NA NA NA NA 533 1674 608 NA NA NA NA NA 885 1827 677 NA NA NA NA
1557612000.0 1336.0 NA 115 574 0 NA NA NA NA NA 385 680 0 NA NA NA NA NA 906 2798 750 NA NA NA NA NA 1897 2391 843 NA NA NA NA
1557612000.0 1337.0 NA 115 581 0 NA NA NA NA NA 385 679 0 NA NA NA NA NA 620 2171 637 NA NA NA NA NA 712 1908 721 NA NA NA NA
1557612000.0 1338.0 NA 108 568 0 NA NA NA NA NA 384 672 0 NA NA NA NA NA 697 2198 740 NA NA NA NA NA 1384 2311 847 NA NA NA NA
1557612000.0 1339.0 NA 116 577 0 NA NA NA NA NA 386 681 0 NA NA NA NA NA 739 2023 778 NA NA NA NA NA 1471 1970 1361 NA NA NA NA
1557612000.0 134.0 NA 431 39 0 NA NA NA NA NA 532 77 0 NA NA NA NA NA 3535 168 90 NA NA NA NA NA 2605 558 265 NA NA NA NA
1557612000.0 134.701 NA 32 519 0 NA NA NA NA NA 85 604 0 NA NA NA NA NA 322 5259 640 NA NA NA NA NA 508 3237 748 NA NA NA NA
1557612000.0 134.702 NA 32 504 0 NA NA NA NA NA 89 599 0 NA NA NA NA NA 421 5721 667 NA NA NA NA NA 1078 2880 797 NA NA NA NA
1557612000.0 134.703 NA 39 519 0 NA NA NA NA NA 90 612 0 NA NA NA NA NA 320 5909 680 NA NA NA NA NA 677 2938 789 NA NA NA NA
1557612000.0 134.704 NA 34 511 0 NA NA NA NA NA 87 604 0 NA NA NA NA NA 340 6276 689 NA NA NA NA NA 767 3268 745 NA NA NA NA
1557612000.0 134.705 NA 32 515 0 NA NA NA NA NA 87 626 0 NA NA NA NA NA 312 6818 819 NA NA NA NA NA 464 3552 913 NA NA NA NA
1557612000.0 134.706 NA 33 520 0 NA NA NA NA NA 87 616 0 NA NA NA NA NA 323 6995 755 NA NA NA NA NA 414 3555 815 NA NA NA NA
1557612000.0 134.707 NA 34 507 0 NA NA NA NA NA 92 612 0 NA NA NA NA NA 375 6479 899 NA NA NA NA NA 711 3322 1022 NA NA NA NA
1557612000.0 134.708 NA 32 502 0 NA NA NA NA NA 88 603 0 NA NA NA NA NA 333 6863 775 NA NA NA NA NA 684 3382 874 NA NA NA NA
1557612000.0 134.709 NA 34 688 0 NA NA NA NA NA 88 800 0 NA NA NA NA NA 349 6336 737 NA NA NA NA NA 867 3090 791 NA NA NA NA
1557612000.0 134.71 NA 30 500 0 NA NA NA NA NA 86 603 0 NA NA NA NA NA 275 4115 652 NA NA NA NA NA 528 2698 753 NA NA NA NA
1557612000.0 134.801 NA 32 510 0 NA NA NA NA NA 91 613 0 NA NA NA NA NA 276 4383 637 NA NA NA NA NA 622 2494 755 NA NA NA NA
1557612000.0 134.802 NA 39 520 0 NA NA NA NA NA 93 619 0 NA NA NA NA NA 297 7060 646 NA NA NA NA NA 588 3227 728 NA NA NA NA
1557612000.0 134.803 NA 33 523 0 NA NA NA NA NA 94 615 0 NA NA NA NA NA 323 6234 618 NA NA NA NA NA 500 3003 663 NA NA NA NA
1557612000.0 134.804 NA 34 520 0 NA NA NA NA NA 94 618 0 NA NA NA NA NA 309 7311 636 NA NA NA NA NA 344 3326 725 NA NA NA NA
1557612000.0 134.805 NA 33 519 0 NA NA NA NA NA 92 619 0 NA NA NA NA NA 350 7382 882 NA NA NA NA NA 599 3202 1140 NA NA NA NA
1557612000.0 134.806 NA 32 521 0 NA NA NA NA NA 91 619 0 NA NA NA NA NA 272 7699 655 NA NA NA NA NA 473 3400 780 NA NA NA NA
1557612000.0 134.807 NA 90 549 0 NA NA NA NA NA 197 678 0 NA NA NA NA NA 1600 9088 917 NA NA NA NA NA 1871 4258 989 NA NA NA NA
1557612000.0 134.808 NA 93 553 0 NA NA NA NA NA 201 679 0 NA NA NA NA NA 1596 9610 843 NA NA NA NA NA 2254 4348 901 NA NA NA NA
1557612000.0 134.809 NA 30 514 0 NA NA NA NA NA 92 607 0 NA NA NA NA NA 348 6527 649 NA NA NA NA NA 670 3129 698 NA NA NA NA
1557612000.0 134.81 NA 30 519 0 NA NA NA NA NA 88 610 0 NA NA NA NA NA 313 7109 627 NA NA NA NA NA 553 3130 683 NA NA NA NA
1557612000.0 134.811 NA 33 521 0 NA NA NA NA NA 93 617 0 NA NA NA NA NA 346 7391 619 NA NA NA NA NA 512 3175 700 NA NA NA NA
