Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557522000.0 1.0 72 101 199 NA NA NA NA NA NA 216 613 557 NA NA NA NA NA NA 1170 523 1458 NA NA NA NA NA NA 2956 996 1973 NA NA NA NA NA NA
1557522000.0 10.0 NA 150 303 0 NA NA NA NA NA NA 663 689 0 NA NA NA NA NA NA 2738 4711 1153 NA NA NA NA NA NA 5037 4903 2950 NA NA NA NA NA
1557522000.0 1000.0 NA 295 154 0 46 NA NA NA NA NA 671 293 0 125 NA NA NA NA NA 4173 1804 1057 392 NA NA NA NA NA 7405 3039 1766 506 NA NA NA NA
1557522000.0 10001.0 NA 173 374 0 86 NA NA NA NA NA 590 664 0 147 NA NA NA NA NA 1253 3130 1892 345 NA NA NA NA NA 2079 4291 2521 594 NA NA NA NA
1557522000.0 10002.0 NA 167 367 0 73 NA NA NA NA NA 633 761 0 139 NA NA NA NA NA 1038 2579 1502 385 NA NA NA NA NA 5072 6129 3146 1296 NA NA NA NA
1557522000.0 10003.0 NA 173 377 0 67 NA NA NA NA NA 632 766 0 146 NA NA NA NA NA 854 2535 1398 1031 NA NA NA NA NA 1036 3698 1511 1900 NA NA NA NA
1557522000.0 10004.0 NA 168 365 0 75 NA NA NA NA NA 631 801 0 128 NA NA NA NA NA 845 2507 1434 349 NA NA NA NA NA 2011 3875 1958 688 NA NA NA NA
1557522000.0 10005.0 NA 167 372 0 66 NA NA NA NA NA 630 794 0 133 NA NA NA NA NA 855 2557 1414 435 NA NA NA NA NA 2482 3535 1815 2498 NA NA NA NA
1557522000.0 10006.0 NA 174 360 0 65 NA NA NA NA NA 631 762 0 145 NA NA NA NA NA 866 2463 1425 388 NA NA NA NA NA 1652 3800 1870 2237 NA NA NA NA
1557522000.0 10007.0 NA 174 366 0 66 NA NA NA NA NA 630 686 0 142 NA NA NA NA NA 932 2612 1467 383 NA NA NA NA NA 3119 4288 2012 1470 NA NA NA NA
1557522000.0 10008.0 NA 174 361 0 67 NA NA NA NA NA 631 752 0 144 NA NA NA NA NA 860 2624 1497 405 NA NA NA NA NA 3676 6693 1900 2370 NA NA NA NA
1557522000.0 10009.0 NA 176 372 0 66 NA NA NA NA NA 587 788 0 144 NA NA NA NA NA 859 2561 1457 370 NA NA NA NA NA 2044 3611 1919 907 NA NA NA NA
1557522000.0 1001.0 NA 277 115 0 0 0 0 0 0 NA 673 198 0 0 0 0 0 0 NA 3392 991 203 132 196 834 217 818 NA 5076 3041 1012 647 575 1437 1016 1442
1557522000.0 1001.2 NA 395 147 0 NA NA NA NA NA NA 885 261 0 NA NA NA NA NA NA 16036 2461 181 NA NA NA NA NA NA 6325 2746 641 NA NA NA NA NA
1557522000.0 1002.0 NA 313 83 NA NA NA NA NA NA NA 644 165 NA NA NA NA NA NA NA 3908 559 NA NA NA NA NA NA NA 3096 589 NA NA NA NA NA NA
1557522000.0 10023.0 NA 174 367 0 75 NA NA NA NA NA 632 773 0 144 NA NA NA NA NA 906 2649 1508 477 NA NA NA NA NA 4338 7598 2013 2783 NA NA NA NA
1557522000.0 10024.0 NA 187 386 0 69 NA NA NA NA NA 638 771 0 146 NA NA NA NA NA 1037 2947 1588 413 NA NA NA NA NA 1789 3821 2129 1444 NA NA NA NA
1557522000.0 10024.1 NA 189 187 0 NA NA NA NA NA NA 601 415 0 NA NA NA NA NA NA 921 1094 789 NA NA NA NA NA NA 992 1928 1163 NA NA NA NA NA
1557522000.0 10024.2 NA 191 398 0 NA NA NA NA NA NA 601 771 0 NA NA NA NA NA NA 1468 3418 2058 NA NA NA NA NA NA 2954 3185 2483 NA NA NA NA NA
1557522000.0 10024.3 NA 186 194 0 NA NA NA NA NA NA 641 410 0 NA NA NA NA NA NA 939 1034 672 NA NA NA NA NA NA 1071 1679 837 NA NA NA NA NA
1557522000.0 10024.4 NA 194 388 0 NA NA NA NA NA NA 552 720 0 NA NA NA NA NA NA 1372 3202 2166 NA NA NA NA NA NA 3680 3266 2640 NA NA NA NA NA
1557522000.0 10024.5 NA 187 138 0 NA NA NA NA NA NA 638 244 0 NA NA NA NA NA NA 955 649 216 NA NA NA NA NA NA 816 1974 641 NA NA NA NA NA
1557522000.0 10025.0 NA 182 370 0 74 NA NA NA NA NA 636 739 0 145 NA NA NA NA NA 945 2646 1550 380 NA NA NA NA NA 1674 3883 1883 1244 NA NA NA NA
1557522000.0 10026.0 NA 188 380 0 69 NA NA NA NA NA 548 743 0 145 NA NA NA NA NA 961 3167 1589 407 NA NA NA NA NA 2145 6110 2007 1417 NA NA NA NA
1557522000.0 1003.0 NA 291 0 NA NA NA NA NA NA NA 674 0 NA NA NA NA NA NA NA 3767 889 NA NA NA NA NA NA NA 2240 1095 NA NA NA NA NA NA
