Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1558216800.0 1318.0 NA 203 332 0 NA NA 574 560 0 NA NA 517 1738 638 NA NA 412 1785 698 NA
1558216800.0 1319.0 NA 180 334 0 NA NA 621 520 0 NA NA 552 1844 636 NA NA 856 2730 721 NA
1558216800.0 132.0 86 148 282 NA NA 212 598 576 NA NA 3333 555 1816 NA NA 2720 556 3271 NA NA
1558216800.0 1320.0 NA 168 336 0 NA NA 576 545 0 NA NA 565 1764 668 NA NA 745 2035 913 NA
1558216800.0 1321.0 NA 151 343 0 NA NA 623 598 0 NA NA 692 1729 675 NA NA 1841 1798 799 NA
1558216800.0 1322.0 NA 187 344 0 NA NA 621 607 0 NA NA 540 1825 647 NA NA 443 1836 726 NA
1558216800.0 1323.0 NA 192 325 0 NA NA 621 537 0 NA NA 538 1754 647 NA NA 987 3388 1008 NA
1558216800.0 1324.0 NA 152 362 0 NA NA 621 565 0 NA NA 767 1950 675 NA NA 892 3791 796 NA
1558216800.0 1325.2 NA 149 348 0 NA NA 622 578 0 NA NA 689 2023 734 NA NA 1670 2436 2112 NA
1558216800.0 1325.4 NA 154 351 0 NA NA 578 593 0 NA NA 654 2047 683 NA NA 1168 3013 1478 NA
1558216800.0 1325.5 NA 171 0 NA NA NA 294 0 NA NA NA 4563 152 NA NA NA 6192 471 NA NA
1558216800.0 1325.51 NA 160 0 NA NA NA 266 0 NA NA NA 1885 223 NA NA NA 1757 1280 NA NA
1558216800.0 1325.6 NA 177 NA NA NA NA 304 NA NA NA NA 5327 NA NA NA NA 5814 NA NA NA
1558216800.0 1325.7 NA 188 0 NA NA NA 294 0 NA NA NA 4247 164 NA NA NA 3349 307 NA NA
1558216800.0 1325.8 NA 180 0 NA NA NA 306 0 NA NA NA 4065 134 NA NA NA 5621 425 NA NA
1558216800.0 1326.0 NA 151 339 0 NA NA 579 509 0 NA NA 615 1812 657 NA NA 718 1882 763 NA
1558216800.0 1327.0 NA 146 344 0 NA NA 622 618 0 NA NA 719 1753 663 NA NA 576 1796 960 NA
1558216800.0 1328.0 NA 142 338 0 NA NA 620 564 0 NA NA 630 1941 703 NA NA 2127 5391 1202 NA
1558216800.0 1329.0 NA 149 343 0 NA NA 530 597 0 NA NA 611 1880 681 NA NA 1169 3294 1403 NA
1558216800.0 1329.1 NA 181 0 NA NA NA 292 0 NA NA NA 5583 178 NA NA NA 5900 430 NA NA
1558216800.0 133.0 89 126 290 NA NA 210 598 506 NA NA 4756 604 2030 NA NA 2959 1024 3565 NA NA
1558216800.0 1330.0 NA 182 386 0 NA NA 577 617 0 NA NA 569 1940 660 NA NA 478 1846 725 NA
1558216800.0 1331.0 NA 145 343 0 NA NA 624 545 0 NA NA 730 1898 675 NA NA 1326 3501 1468 NA
1558216800.0 1332.0 NA 147 350 0 NA NA 578 554 0 NA NA 667 1853 662 NA NA 845 1888 967 NA
1558216800.0 1333.0 NA 190 350 0 NA NA 573 516 0 NA NA 584 1833 649 NA NA 657 1814 736 NA
1558216800.0 1334.0 NA 141 349 0 NA NA 580 547 0 NA NA 627 1840 663 NA NA 728 1858 787 NA
1558216800.0 1335.0 NA 150 340 0 NA NA 623 568 0 NA NA 603 1860 673 NA NA 1876 2922 2062 NA
1558216800.0 1336.0 NA 151 365 0 NA NA 623 557 0 NA NA 732 2657 663 NA NA 727 3660 765 NA
1558216800.0 1337.0 NA 152 363 0 NA NA 579 593 0 NA NA 758 2344 667 NA NA 972 1926 758 NA
1558216800.0 1338.0 NA 146 343 0 NA NA 619 605 0 NA NA 619 2121 664 NA NA 1616 4545 917 NA
1558216800.0 1339.0 NA 157 379 0 NA NA 623 564 0 NA NA 624 2301 666 NA NA 643 3053 822 NA
1558216800.0 134.702 NA 46 335 0 NA NA 103 578 0 NA NA 279 6160 723 NA NA 273 3056 838 NA
1558216800.0 134.703 NA 54 359 0 NA NA 113 556 0 NA NA 309 6125 700 NA NA 498 3441 811 NA
1558216800.0 134.704 NA 41 345 0 NA NA 104 588 0 NA NA 261 5876 724 NA NA 292 3039 818 NA
1558216800.0 134.705 NA 43 348 0 NA NA 104 549 0 NA NA 257 6346 765 NA NA 320 3833 850 NA
1558216800.0 134.706 NA 46 363 0 NA NA 112 528 0 NA NA 282 6473 748 NA NA 968 3156 870 NA
1558216800.0 134.707 NA 49 335 0 NA NA 107 581 0 NA NA 309 5889 733 NA NA 256 2935 793 NA
1558216800.0 134.708 NA 47 330 0 NA NA 102 539 0 NA NA 277 5664 729 NA NA 257 2842 782 NA
1558216800.0 134.709 NA 37 526 0 NA NA 102 775 0 NA NA 270 6388 703 NA NA 403 3448 823 NA
1558216800.0 134.71 NA 42 332 0 NA NA 99 585 0 NA NA 297 4358 714 NA NA 393 2667 769 NA
1558216800.0 134.801 NA 48 332 0 NA NA 107 565 0 NA NA 268 4662 723 NA NA 213 2572 782 NA
1558216800.0 134.802 NA 40 339 0 NA NA 103 614 0 NA NA 337 7366 742 NA NA 657 3857 1121 NA
1558216800.0 134.803 NA 45 348 0 NA NA 105 534 0 NA NA 288 6679 727 NA NA 329 3321 847 NA
1558216800.0 134.804 NA 39 349 0 NA NA 107 540 0 NA NA 308 7395 712 NA NA 791 3827 1053 NA
1558216800.0 134.805 NA 40 348 0 NA NA 108 609 0 NA NA 321 7303 766 NA NA 869 4125 1312 NA
1558216800.0 134.806 NA 38 360 0 NA NA 108 526 0 NA NA 319 7805 700 NA NA 698 3570 981 NA
1558216800.0 134.807 NA 107 377 0 NA NA 223 595 0 NA NA 1241 8167 868 NA NA 1331 4472 1003 NA
1558216800.0 134.808 NA 107 379 0 NA NA 221 614 0 NA NA 1195 8354 774 NA NA 1002 3952 913 NA
1558216800.0 134.809 NA 46 338 0 NA NA 106 622 0 NA NA 315 6950 774 NA NA 793 3938 2522 NA
1558216800.0 134.81 NA 38 342 0 NA NA 107 551 0 NA NA 348 7083 723 NA NA 796 3946 961 NA
1558216800.0 134.811 NA 48 365 0 NA NA 104 550 0 NA NA 266 7223 691 NA NA 438 3344 840 NA
1558216800.0 134.812 NA 37 330 0 NA NA 101 518 0 NA NA 282 4643 704 NA NA 210 2619 762 NA
1558216800.0 134.901 NA 39 326 0 NA NA 104 548 0 NA NA 288 4738 753 NA NA 541 3547 1158 NA
1558216800.0 134.903 NA 41 336 0 NA NA 102 509 0 NA NA 254 5288 702 NA NA 315 2971 788 NA
1558216800.0 134.904 NA 42 347 0 NA NA 112 537 0 NA NA 297 6168 682 NA NA 351 3144 856 NA
1558216800.0 134.906 NA 37 339 0 NA NA 106 525 0 NA NA 322 6384 732 NA NA 924 4759 1039 NA
1558216800.0 134.907 NA 90 356 0 NA NA 217 656 0 NA NA 993 6459 771 NA NA 1254 3894 1225 NA
1558216800.0 134.908 NA 92 362 0 NA NA 209 572 0 NA NA 1029 6445 764 NA NA 1328 4679 1017 NA
1558216800.0 134.909 NA 38 332 0 NA NA 105 546 0 NA NA 298 5672 775 NA NA 634 4043 2250 NA
1558216800.0 134.91 NA 47 334 0 NA NA 106 563 0 NA NA 287 5269 740 NA NA 232 2759 808 NA
1558216800.0 134.911 NA 41 332 0 NA NA 107 541 0 NA NA 301 5548 741 NA NA 617 4253 916 NA
1558216800.0 134.912 NA 41 319 0 NA NA 106 507 0 NA NA 303 4501 777 NA NA 829 4247 2050 NA
1558216800.0 134.99601 NA 45 347 0 NA NA 106 585 0 NA NA 287 8075 723 NA NA 320 4294 878 NA
1558216800.0 134.99602 NA 39 329 0 NA NA 102 592 0 NA NA 331 5120 736 NA NA 914 3119 934 NA
1558216800.0 134.99603 NA 39 346 0 NA NA 111 532 0 NA NA 338 6847 751 NA NA 872 4847 1100 NA
1558216800.0 134.99901 NA 51 325 0 NA NA 119 594 0 NA NA 300 5224 732 NA NA 234 2699 811 NA
1558216800.0 1340.0 NA 142 343 0 NA NA 577 514 0 NA NA 576 1898 649 NA NA 1196 3592 943 NA
1558216800.0 1341.0 NA 173 358 0 NA NA 621 538 0 NA NA 697 2107 732 NA NA 1486 3604 2573 NA
1558216800.0 1343.0 NA 196 344 0 NA NA 619 575 0 NA NA 584 1974 659 NA NA 459 1894 722 NA
1558216800.0 1344.0 NA 145 337 0 NA NA 623 568 0 NA NA 693 1933 670 NA NA 2182 2727 851 NA
1558216800.0 1345.0 NA 174 353 0 NA NA 576 596 0 NA NA 563 1923 651 NA NA 460 1885 710 NA
1558216800.0 1347.0 NA 142 348 0 NA NA 621 605 0 NA NA 607 1877 658 NA NA 1221 3087 818 NA
1558216800.0 1348.0 NA 147 346 0 NA NA 623 565 0 NA NA 587 1853 680 NA NA 1666 3101 1171 NA
1558216800.0 1349.0 NA 147 349 0 NA NA 578 506 0 NA NA 719 1837 673 NA NA 650 2466 783 NA
1558216800.0 135.13 343 0 NA NA NA 692 0 NA NA NA 1946 420 NA NA NA 1819 581 NA NA NA
1558216800.0 135.4 337 0 132 NA NA 736 0 230 NA NA 1268 273 586 NA NA 1160 337 672 NA NA
1558216800.0 135.5 336 0 130 NA NA 787 0 228 NA NA 1285 273 585 NA NA 1155 337 665 NA NA
1558216800.0 135.8 169 NA NA NA NA 256 NA NA NA NA 711 NA NA NA NA 2266 NA NA NA NA
1558216800.0 135.9 338 0 134 NA NA 782 0 224 NA NA 1274 274 579 NA NA 1264 348 673 NA NA
1558216800.0 1350.0 NA 165 338 0 NA NA 533 541 0 NA NA 605 1879 677 NA NA 1042 2496 1497 NA
1558216800.0 1351.0 NA 185 345 0 NA NA 620 597 0 NA NA 557 1821 655 NA NA 457 1789 725 NA
1558216800.0 1352.0 NA 144 342 0 NA NA 621 556 0 NA NA 643 1918 698 NA NA 1865 2488 2072 NA
1558216800.0 1353.0 NA 148 348 0 NA NA 621 553 0 NA NA 607 1947 697 NA NA 992 2386 1426 NA
1558216800.0 1354.0 NA 165 349 0 NA NA 576 561 0 NA NA 535 1843 657 NA NA 470 2077 712 NA
1558216800.0 1355.0 NA 159 347 0 NA NA 622 540 0 NA NA 678 1978 679 NA NA 1775 2282 945 NA
1558216800.0 1356.0 95 211 349 0 142 182 567 593 0 231 2861 558 1927 645 578 1233 429 1882 718 657
1558216800.0 136.721 NA 94 344 0 NA NA 174 579 0 NA NA 581 6922 826 NA NA 1549 3947 1029 NA
1558216800.0 136.722 NA 103 399 0 NA NA 176 610 0 NA NA 553 8212 843 NA NA 783 5173 1099 NA
1558216800.0 136.723 NA 93 346 0 NA NA 172 549 0 NA NA 606 7653 869 NA NA 1403 3684 1222 NA
1558216800.0 136.724 NA 105 370 0 NA NA 179 581 0 NA NA 601 8965 816 NA NA 854 4400 993 NA
1558216800.0 136.725 NA 94 383 0 NA NA 175 648 0 NA NA 583 8171 841 NA NA 1301 3714 950 NA
1558216800.0 136.726 NA 99 359 0 NA NA 171 573 0 NA NA 573 8429 796 NA NA 577 4241 929 NA
1558216800.0 136.727 NA 145 366 0 NA NA 296 625 0 NA NA 1393 8380 832 NA NA 1758 3822 997 NA
1558216800.0 136.728 NA 168 391 0 NA NA 285 577 0 NA NA 1565 9072 845 NA NA 1616 4987 1120 NA
1558216800.0 136.729 NA 90 356 0 NA NA 166 563 0 NA NA 547 8035 818 NA NA 1201 3595 1392 NA
1558216800.0 136.73 NA 96 395 0 NA NA 171 605 0 NA NA 606 8166 847 NA NA 929 3644 1114 NA
1558216800.0 136.731 NA 93 391 0 NA NA 167 635 0 NA NA 540 8291 872 NA NA 873 3759 1162 NA
1558216800.0 136.732 NA 99 339 0 NA NA 171 525 0 NA NA 503 6296 805 NA NA 609 3166 980 NA
1558216800.0 136.733 NA 165 66 0 NA NA 295 128 0 NA NA 1674 310 320 NA NA 3082 2183 839 NA
1558216800.0 136.734 NA 90 350 0 NA NA 168 563 0 NA NA 717 8115 838 NA NA 1521 3973 970 NA
1558216800.0 136.735 NA 94 291 0 NA NA 179 513 0 NA NA 694 2496 681 NA NA 919 2141 803 NA
1558216800.0 136.736 NA 94 358 0 NA NA 167 599 0 NA NA 625 11340 891 NA NA 950 4345 1239 NA
1558216800.0 136.737 NA 92 376 0 NA NA 165 650 0 NA NA 708 13088 843 NA NA 1315 6143 1008 NA
1558216800.0 136.738 NA 95 353 0 NA NA 173 589 0 NA NA 742 13137 812 NA NA 1254 6686 1086 NA
1558216800.0 136.739 NA 91 375 0 NA NA 157 666 0 NA NA 708 14679 857 NA NA 1815 5892 1066 NA
1558216800.0 136.74 NA 93 393 0 NA NA 169 662 0 NA NA 589 13231 842 NA NA 563 5784 978 NA
1558216800.0 136.741 NA 93 367 0 NA NA 171 563 0 NA NA 655 12732 843 NA NA 625 5206 1012 NA
1558216800.0 136.742 NA 91 358 0 NA NA 165 663 0 NA NA 695 12123 912 NA NA 1336 5765 1817 NA
1558216800.0 136.743 NA 96 382 0 NA NA 159 588 0 NA NA 641 11672 851 NA NA 1241 5053 958 NA
1558216800.0 136.744 NA 93 400 0 NA NA 169 628 0 NA NA 626 12884 845 NA NA 960 5916 991 NA
1558216800.0 136.745 NA 93 357 0 NA NA 169 568 0 NA NA 595 9288 834 NA NA 890 4060 1010 NA
1558216800.0 136.746 NA 92 372 0 NA NA 175 639 0 NA NA 739 12184 822 NA NA 1033 5699 976 NA
1558216800.0 136.747 NA 91 366 0 NA NA 169 568 0 NA NA 675 11391 827 NA NA 1254 5314 963 NA
1558216800.0 136.748 NA 93 363 0 NA NA 174 607 0 NA NA 670 11683 884 NA NA 1300 5083 1317 NA
1558216800.0 136.749 NA 94 368 0 NA NA 177 596 0 NA NA 724 13028 852 NA NA 793 5551 972 NA
1558216800.0 136.75 NA 95 389 0 NA NA 164 737 0 NA NA 746 14958 912 NA NA 1408 6036 1534 NA
1558216800.0 136.751 NA 92 391 0 NA NA 178 714 0 NA NA 743 15272 826 NA NA 1773 6704 1116 NA
1558216800.0 136.752 NA 92 363 0 NA NA 165 601 0 NA NA 765 12917 880 NA NA 1880 5789 1574 NA
1558216800.0 136.753 NA 92 362 0 NA NA 160 604 0 NA NA 626 12644 893 NA NA 1112 5199 1259 NA
1558216800.0 136.754 NA 95 389 0 NA NA 182 596 0 NA NA 596 10434 843 NA NA 1241 4439 1021 NA
1558216800.0 136.755 NA 91 387 0 NA NA 174 682 0 NA NA 679 13955 859 NA NA 1040 5659 1011 NA
1558216800.0 136.756 NA 95 343 0 NA NA 165 539 0 NA NA 597 8609 840 NA NA 1119 4115 984 NA
1558216800.0 136.757 NA 96 357 0 NA NA 179 592 0 NA NA 702 12014 830 NA NA 626 5419 985 NA
1558216800.0 136.758 NA 100 363 0 NA NA 175 664 0 NA NA 650 14144 881 NA NA 473 5060 955 NA
1558216800.0 136.759 NA 94 391 0 NA NA 166 653 0 NA NA 683 15896 946 NA NA 1163 6678 1636 NA
1558216800.0 136.76 NA 93 374 0 NA NA 174 652 0 NA NA 830 17268 881 NA NA 1217 7038 1443 NA
1558216800.0 136.761 NA 92 393 0 NA NA 173 682 0 NA NA 785 19838 913 NA NA 1806 6949 1235 NA
1558216800.0 136.7611 NA 191 0 NA NA NA 292 0 NA NA NA 5194 166 NA NA NA 5801 556 NA NA
1558216800.0 136.763 NA 94 367 0 NA NA 170 637 0 NA NA 794 17323 858 NA NA 1389 8022 1020 NA
1558216800.0 136.764 NA 90 366 0 NA NA 162 611 0 NA NA 711 16792 856 NA NA 945 7300 1077 NA
1558216800.0 136.765 NA 91 388 0 NA NA 162 617 0 NA NA 715 14321 893 NA NA 907 5996 1612 NA
1558216800.0 136.766 NA 93 392 0 NA NA 176 751 0 NA NA 704 17407 903 NA NA 1176 9089 1926 NA
1558216800.0 136.767 NA 92 350 0 NA NA 170 568 0 NA NA 575 12340 840 NA NA 764 6519 957 NA
1558216800.0 136.768 NA 104 371 0 NA NA 177 636 0 NA NA 781 15981 872 NA NA 626 5527 935 NA
1558216800.0 136.769 NA 93 371 0 NA NA 178 570 0 NA NA 646 10799 833 NA NA 1051 4449 987 NA
1558216800.0 136.77 NA 92 396 0 NA NA 168 628 0 NA NA 704 11946 832 NA NA 1279 5250 1091 NA
1558216800.0 136.771 NA 95 354 0 NA NA 165 563 0 NA NA 675 11239 832 NA NA 728 6113 1152 NA
1558216800.0 136.772 NA 94 385 0 NA NA 173 651 0 NA NA 617 13346 836 NA NA 686 5353 1044 NA
1558216800.0 136.7721 NA 175 0 NA NA NA 285 0 NA NA NA 4982 142 NA NA NA 6359 302 NA NA
1558216800.0 136.7722 NA 161 0 NA NA NA 263 0 NA NA NA 5458 170 NA NA NA 6425 484 NA NA
1558216800.0 136.773 NA 94 405 0 NA NA 177 722 0 NA NA 612 12163 794 NA NA 593 5545 900 NA
1558216800.0 136.774 NA 96 371 0 NA NA 169 585 0 NA NA 666 11968 836 NA NA 1240 4620 996 NA
1558216800.0 136.775 NA 92 368 0 NA NA 161 590 0 NA NA 593 10812 834 NA NA 1001 4977 1000 NA
1558216800.0 136.776 NA 94 376 0 NA NA 161 645 0 NA NA 680 10539 840 NA NA 1104 5198 974 NA
1558216800.0 136.777 NA 94 393 0 NA NA 162 634 0 NA NA 591 12364 827 NA NA 1209 4816 1073 NA
1558216800.0 136.778 NA 93 347 0 NA NA 166 572 0 NA NA 561 7730 782 NA NA 1457 3684 1135 NA
1558216800.0 136.779 NA 90 359 0 NA NA 164 602 0 NA NA 844 11618 875 NA NA 1560 5471 1463 NA
1558216800.0 136.78 NA 115 416 0 NA NA 198 779 0 NA NA 699 15611 1089 NA NA 1597 6483 1504 NA
1558216800.0 136.7801 NA 120 0 NA NA NA 182 0 NA NA NA 458 380 NA NA NA 851 1789 NA NA
1558216800.0 136.7802 NA 78 0 NA NA NA 138 0 NA NA NA 383 191 NA NA NA 511 366 NA NA
1558216800.0 136.7803 NA 113 0 NA NA NA 186 0 NA NA NA 834 280 NA NA NA 1071 1154 NA NA
1558216800.0 136.781 NA 113 425 0 NA NA 187 760 0 NA NA 621 17191 1085 NA NA 1402 6313 1188 NA
