Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557867600.0 1.0 98 119 246 NA NA NA NA NA NA 194 584 574 NA NA NA NA NA NA 1051 495 1017 NA NA NA NA NA NA 995 346 1070 NA NA NA NA NA NA
1557867600.0 10.0 NA 137 306 0 NA NA NA NA NA NA 556 685 0 NA NA NA NA NA NA 2257 3796 638 NA NA NA NA NA NA 1367 2849 746 NA NA NA NA NA
1557867600.0 1000.0 NA 300 156 0 53 NA NA NA NA NA 677 276 0 102 NA NA NA NA NA 3277 1320 760 349 NA NA NA NA NA 2005 2141 852 534 NA NA NA NA
1557867600.0 10001.0 NA 178 371 0 68 NA NA NA NA NA 606 610 0 132 NA NA NA NA NA 784 2123 1103 296 NA NA NA NA NA 501 2089 1165 422 NA NA NA NA
1557867600.0 10002.0 NA 177 375 0 68 NA NA NA NA NA 561 676 0 132 NA NA NA NA NA 798 2164 1077 297 NA NA NA NA NA 517 2150 1177 410 NA NA NA NA
1557867600.0 10003.0 NA 178 374 0 68 NA NA NA NA NA 606 663 0 131 NA NA NA NA NA 815 2168 1079 415 NA NA NA NA NA 525 2107 1183 412 NA NA NA NA
1557867600.0 10004.0 NA 175 373 0 71 NA NA NA NA NA 562 746 0 131 NA NA NA NA NA 766 2164 1084 396 NA NA NA NA NA 501 2197 1174 399 NA NA NA NA
1557867600.0 10005.0 NA 178 372 0 68 NA NA NA NA NA 605 757 0 126 NA NA NA NA NA 799 2131 1064 298 NA NA NA NA NA 529 2178 1111 414 NA NA NA NA
1557867600.0 10006.0 NA 173 369 0 70 NA NA NA NA NA 559 610 0 129 NA NA NA NA NA 795 2073 1083 410 NA NA NA NA NA 528 2132 1169 432 NA NA NA NA
1557867600.0 10007.0 NA 178 372 0 68 NA NA NA NA NA 604 684 0 132 NA NA NA NA NA 788 2151 1066 301 NA NA NA NA NA 573 2161 1135 409 NA NA NA NA
1557867600.0 10008.0 NA 179 372 0 71 NA NA NA NA NA 561 775 0 125 NA NA NA NA NA 825 2229 1075 301 NA NA NA NA NA 507 2217 1192 406 NA NA NA NA
1557867600.0 10009.0 NA 178 373 0 69 NA NA NA NA NA 562 759 0 130 NA NA NA NA NA 792 2232 1074 300 NA NA NA NA NA 535 2203 1165 416 NA NA NA NA
1557867600.0 1001.0 NA 272 113 0 0 0 0 0 0 NA 644 178 0 0 0 0 0 0 NA 2914 702 103 78 137 296 129 297 NA 1910 605 166 121 201 413 213 462
1557867600.0 1001.2 NA 402 135 0 NA NA NA NA NA NA 818 219 0 NA NA NA NA NA NA 14900 1885 122 NA NA NA NA NA NA 5929 1161 224 NA NA NA NA NA
1557867600.0 1002.0 NA 311 75 NA NA NA NA NA NA NA 654 133 NA NA NA NA NA NA NA 3376 418 NA NA NA NA NA NA NA 2388 315 NA NA NA NA NA NA
