Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4
1557954000.0 13992501.0 310 585 0 622 942 0 2822 4318 705 2579 3081 953
1557954000.0 25200.0 342 597 0 617 933 0 3062 4165 664 1912 3108 729
1557954000.0 25202.0 350 608 0 578 980 0 2920 4340 740 1766 3077 1253
1557954000.0 25203.0 340 589 0 576 980 0 2866 3929 660 2540 3076 719
1557954000.0 25206.0 333 604 0 622 1011 0 3044 4231 689 2170 3150 771
1557954000.0 25209.0 335 608 0 577 1013 0 3153 4239 667 2506 2821 733
1557954000.0 25214.0 356 621 0 622 990 0 2829 16093 717 1544 16936 963
