Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1557478800.0 105.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 878 NA NA NA NA NA NA 5748 NA NA NA NA NA NA
1557478800.0 106.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 875 NA NA NA NA NA NA 5751 NA NA NA NA NA NA
1557478800.0 107.0 63 86 262 NA NA NA NA 117 122 311 NA NA NA NA 12176 1935 7729 NA NA NA NA 18781 3030 9234 NA NA NA NA
1557478800.0 108.0 63 91 260 NA NA NA NA 118 124 315 NA NA NA NA 15625 2003 8391 NA NA NA NA 22650 2813 11701 NA NA NA NA
1557478800.0 10802.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 10803.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 10804.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 10805.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 10806.0 NA 195 342 0 84 165 NA NA 285 403 0 117 229 NA NA 9101 9280 11198 2352 3313 NA NA 18305 9567 15279 4687 5278 NA
1557478800.0 10807.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 10808.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 10823.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 10824.5 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 10824.6 NA 216 360 0 98 181 NA NA 306 423 0 132 239 NA NA 9359 11836 9113 1999 2711 NA NA 13876 15133 9618 2130 2895 NA
1557478800.0 10824.8 NA 212 357 0 97 178 NA NA 307 424 0 132 239 NA NA 9361 11774 9129 2059 2602 NA NA 13484 15078 9462 2187 2728 NA
1557478800.0 10826.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 10842.0 NA 208 357 0 107 176 NA NA 292 409 0 130 237 NA NA 9122 10901 9447 2028 2763 NA NA 16683 12445 10038 2568 2876 NA
1557478800.0 10859.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 10871.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 109.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557478800.0 11.0 NA 61 NA NA NA NA NA NA 142 NA NA NA NA NA NA 1314 NA NA NA NA NA NA 7369 NA NA NA NA NA
1557478800.0 110.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 812 NA NA NA NA NA NA 4312 NA NA NA NA NA NA
1557478800.0 1102.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 11024.2 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 11024.3 NA 295 NA NA NA NA NA NA 398 NA NA NA NA NA NA 29357 NA NA NA NA NA NA 38795 NA NA NA NA NA
1557478800.0 11024.6 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 11025.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 7469 NA NA NA NA NA NA 14439 NA NA NA NA NA
1557478800.0 111.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557478800.0 112.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557478800.0 11224.6 NA 207 353 0 NA NA NA NA 298 418 0 NA NA NA NA 9133 11580 8755 NA NA NA NA 12719 19025 9581 NA NA NA
1557478800.0 114.0 62 87 260 NA NA NA NA 117 124 311 NA NA NA NA 12265 1967 7987 NA NA NA NA 18709 3047 8851 NA NA NA NA
1557478800.0 115.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 890 NA NA NA NA NA NA 5446 NA NA NA NA NA NA
1557478800.0 116.0 62 88 259 NA NA NA NA 118 123 312 NA NA NA NA 14060 2024 8105 NA NA NA NA 20356 3226 9689 NA NA NA NA
1557478800.0 11623.0 NA 112 316 0 68 NA NA NA 191 371 0 110 NA NA NA 2677 8803 5018 1479 NA NA NA 6794 10791 5349 3156 NA NA
1557478800.0 11624.0 NA 117 0 NA NA NA NA NA 196 0 NA NA NA NA NA 3071 0 NA NA NA NA NA 7354 0 NA NA NA NA
1557478800.0 11625.0 NA 118 320 0 89 NA NA NA 196 377 0 111 NA NA NA 2659 8692 5076 1066 NA NA NA 5511 10615 5715 1700 NA NA
1557478800.0 11626.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 11642.0 NA 123 322 0 NA NA NA NA 195 379 0 NA NA NA NA 2853 9273 0 NA NA NA NA 5727 12190 0 NA NA NA
1557478800.0 118.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 893 NA NA NA NA NA NA 5454 NA NA NA NA NA NA
1557478800.0 11824.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 11825.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 119.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 699 NA NA NA NA NA NA 3047 NA NA NA NA NA NA
1557478800.0 12.0 NA 110 265 0 NA NA NA NA 186 332 0 NA NA NA NA 9448 16884 2587 NA NA NA NA 13874 19561 3080 NA NA NA
1557478800.0 120.0 54 86 254 NA NA NA NA 105 119 309 NA NA NA NA 2314 1766 7797 NA NA NA NA 5045 3479 9041 NA NA NA NA
1557478800.0 121.0 63 93 262 NA NA NA NA 118 124 315 NA NA NA NA 18305 1985 8448 NA NA NA NA 25759 2774 12580 NA NA NA NA
1557478800.0 122.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 895 NA NA NA NA NA NA 5753 NA NA NA NA NA NA
1557478800.0 123.1 249 NA NA NA NA NA NA 305 NA NA NA NA NA NA 5105 NA NA NA NA NA NA 7584 NA NA NA NA NA NA
1557478800.0 123.2 246 NA NA NA NA NA NA 305 NA NA NA NA NA NA 6445 NA NA NA NA NA NA 10462 NA NA NA NA NA NA
1557478800.0 123.3 250 NA NA NA NA NA NA 304 NA NA NA NA NA NA 4402 NA NA NA NA NA NA 6743 NA NA NA NA NA NA
1557478800.0 124.1 249 NA NA NA NA NA NA 304 NA NA NA NA NA NA 4565 NA NA NA NA NA NA 7803 NA NA NA NA NA NA
1557478800.0 124.2 251 NA NA NA NA NA NA 305 NA NA NA NA NA NA 5051 NA NA NA NA NA NA 7818 NA NA NA NA NA NA
1557478800.0 124.4 253 NA NA NA NA NA NA 304 NA NA NA NA NA NA 4557 NA NA NA NA NA NA 6527 NA NA NA NA NA NA
1557478800.0 124.5 251 NA NA NA NA NA NA 304 NA NA NA NA NA NA 4498 NA NA NA NA NA NA 6537 NA NA NA NA NA NA
1557478800.0 124.6 252 NA NA NA NA NA NA 304 NA NA NA NA NA NA 4586 NA NA NA NA NA NA 6572 NA NA NA NA NA NA
1557478800.0 125.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557478800.0 126.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 875 NA NA NA NA NA NA 5676 NA NA NA NA NA NA
1557478800.0 127.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 656 NA NA NA NA NA NA 2636 NA NA NA NA NA NA
1557478800.0 128.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 710 NA NA NA NA NA NA 3046 NA NA NA NA NA NA
1557478800.0 129.0 53 86 253 NA NA NA NA 98 119 309 NA NA NA NA 2213 1728 7157 NA NA NA NA 4946 3355 7829 NA NA NA NA
1557478800.0 13.0 NA 61 NA NA NA NA NA NA 140 NA NA NA NA NA NA 998 NA NA NA NA NA NA 3266 NA NA NA NA NA
1557478800.0 130.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 728 NA NA NA NA NA NA 3476 NA NA NA NA NA NA
1557478800.0 1301.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 658 NA NA NA NA NA NA 1963 NA NA NA NA NA NA
1557478800.0 1301.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 907 NA NA NA NA NA NA 5746 NA NA NA NA NA NA
1557478800.0 1302.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 895 NA NA NA NA NA NA 5451 NA NA NA NA NA NA
1557478800.0 1302.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 657 NA NA NA NA NA NA 2164 NA NA NA NA NA NA
1557478800.0 1303.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 402 NA NA NA NA NA NA 1793 NA NA NA NA NA NA
1557478800.0 1303.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 691 NA NA NA NA NA NA 2643 NA NA NA NA NA NA
1557478800.0 1304.18 59 173 193 134 NA NA NA 103 217 236 180 NA NA NA 12563 7144 3996 3064 NA NA NA 18974 8926 8727 3812 NA NA NA
1557478800.0 1304.181 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 916 NA NA NA NA NA NA 5380 NA NA NA NA NA NA
1557478800.0 1307.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 1308.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 131.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 809 NA NA NA NA NA NA 4349 NA NA NA NA NA NA
1557478800.0 1310.0 NA 73 NA NA NA NA NA NA 153 NA NA NA NA NA NA 1144 NA NA NA NA NA NA 3520 NA NA NA NA NA
1557478800.0 1311.0 NA 67 NA NA NA NA NA NA 148 NA NA NA NA NA NA 1016 NA NA NA NA NA NA 3263 NA NA NA NA NA
1557478800.0 1312.0 NA 72 NA NA NA NA NA NA 153 NA NA NA NA NA NA 1144 NA NA NA NA NA NA 3467 NA NA NA NA NA
1557478800.0 1314.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 1315.0 NA 72 NA NA NA NA NA NA 153 NA NA NA NA NA NA 1112 NA NA NA NA NA NA 3468 NA NA NA NA NA
1557478800.0 1316.0 NA 93 295 0 NA NA NA NA 172 350 0 NA NA NA NA 1896 8767 3331 NA NA NA NA 3572 10476 4771 NA NA NA
1557478800.0 1317.0 NA 93 292 NA NA NA NA NA 171 347 NA NA NA NA NA 1864 7803 NA NA NA NA NA 3524 8585 NA NA NA NA
1557478800.0 1318.0 NA 93 296 NA NA NA NA NA 171 347 NA NA NA NA NA 1852 7975 NA NA NA NA NA 3512 9822 NA NA NA NA
1557478800.0 1319.0 NA 98 299 0 NA NA NA NA 171 347 0 NA NA NA NA 1855 8355 0 NA NA NA NA 5031 10691 0 NA NA NA
1557478800.0 132.0 61 92 260 NA NA NA NA 115 125 313 NA NA NA NA 14455 1988 7942 NA NA NA NA 21519 3105 10626 NA NA NA NA
1557478800.0 1321.0 NA 68 NA NA NA NA NA NA 149 NA NA NA NA NA NA 1316 NA NA NA NA NA NA 7655 NA NA NA NA NA
1557478800.0 1323.0 NA 94 287 0 NA NA NA NA 171 341 0 NA NA NA NA 1895 8286 3340 NA NA NA NA 3822 10041 5063 NA NA NA
1557478800.0 1324.0 NA 99 0 NA NA NA NA NA 176 0 NA NA NA NA NA 2394 0 NA NA NA NA NA 4776 0 NA NA NA NA
1557478800.0 1325.0 NA 70 NA NA NA NA NA NA 150 NA NA NA NA NA NA 1124 NA NA NA NA NA NA 4138 NA NA NA NA NA
1557478800.0 1325.2 NA 74 NA NA NA NA NA NA 154 NA NA NA NA NA NA 1155 NA NA NA NA NA NA 3576 NA NA NA NA NA
1557478800.0 1325.3 NA 98 140 0 NA NA NA NA 177 181 0 NA NA NA NA 2453 3547 1324 NA NA NA NA 4090 5631 1403 NA NA NA
1557478800.0 1325.4 NA 100 293 0 NA NA NA NA 177 354 0 NA NA NA NA 2544 10107 0 NA NA NA NA 5410 12708 0 NA NA NA
1557478800.0 1325.5 NA 153 0 NA NA NA NA NA 237 0 NA NA NA NA NA 13523 670 NA NA NA NA NA 16173 751 NA NA NA NA
1557478800.0 1325.51 NA 145 0 NA NA NA NA NA 230 0 NA NA NA NA NA 7591 689 NA NA NA NA NA 9727 761 NA NA NA NA
1557478800.0 1325.7 NA 193 0 NA NA NA NA NA 298 0 NA NA NA NA NA 18868 642 NA NA NA NA NA 23301 1102 NA NA NA NA
1557478800.0 1325.8 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 1326.0 NA 93 298 0 NA NA NA NA 175 349 0 NA NA NA NA 2205 8716 3399 NA NA NA NA 6027 10652 4791 NA NA NA
1557478800.0 1327.0 NA 96 293 NA NA NA NA NA 174 349 NA NA NA NA NA 2151 8503 NA NA NA NA NA 4427 10197 NA NA NA NA
1557478800.0 1329.0 NA 68 NA NA NA NA NA NA 148 NA NA NA NA NA NA 1017 NA NA NA NA NA NA 3251 NA NA NA NA NA
1557478800.0 133.0 62 94 260 NA NA NA NA 118 125 316 NA NA NA NA 21264 2009 8950 NA NA NA NA 28847 2370 9933 NA NA NA NA
1557478800.0 1330.0 NA 97 312 0 NA NA NA NA 175 367 0 NA NA NA NA 2367 9876 3310 NA NA NA NA 4792 14556 5715 NA NA NA
1557478800.0 1331.0 NA 93 298 0 NA NA NA NA 175 350 0 NA NA NA NA 2273 8896 2891 NA NA NA NA 6052 10786 3009 NA NA NA
1557478800.0 1332.0 NA 96 296 0 NA NA NA NA 176 354 0 NA NA NA NA 2162 8967 3466 NA NA NA NA 4520 10959 5216 NA NA NA
1557478800.0 1333.0 NA 97 291 0 NA NA NA NA 175 350 0 NA NA NA NA 2213 8322 0 NA NA NA NA 4586 9951 0 NA NA NA
1557478800.0 1334.0 NA 68 NA NA NA NA NA NA 148 NA NA NA NA NA NA 1008 NA NA NA NA NA NA 3251 NA NA NA NA NA
1557478800.0 1335.0 NA 92 298 0 NA NA NA NA 174 349 0 NA NA NA NA 2233 8886 2863 NA NA NA NA 6031 11755 2946 NA NA NA
1557478800.0 1336.0 NA 70 NA NA NA NA NA NA 150 NA NA NA NA NA NA 1181 NA NA NA NA NA NA 4500 NA NA NA NA NA
1557478800.0 1337.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 1338.0 NA 97 0 NA NA NA NA NA 176 0 NA NA NA NA NA 2377 0 NA NA NA NA NA 4758 0 NA NA NA NA
1557478800.0 1339.0 NA 74 NA NA NA NA NA NA 154 NA NA NA NA NA NA 1165 NA NA NA NA NA NA 3690 NA NA NA NA NA
1557478800.0 134.701 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 134.702 NA 33 NA NA NA NA NA NA 108 NA NA NA NA NA NA 1400 NA NA NA NA NA NA 3656 NA NA NA NA NA
1557478800.0 134.703 NA 36 287 0 NA NA NA NA 113 341 0 NA NA NA NA 1380 32963 2960 NA NA NA NA 3655 35827 3019 NA NA NA
1557478800.0 134.704 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 134.705 NA 34 NA NA NA NA NA NA 111 NA NA NA NA NA NA 1434 NA NA NA NA NA NA 3609 NA NA NA NA NA
1557478800.0 134.706 NA 34 284 0 NA NA NA NA 111 339 0 NA NA NA NA 1412 35338 3179 NA NA NA NA 3737 38008 3311 NA NA NA
1557478800.0 134.707 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 134.708 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 134.709 NA 37 448 0 NA NA NA NA 111 507 0 NA NA NA NA 1370 33096 2916 NA NA NA NA 2980 35573 3042 NA NA NA
1557478800.0 134.71 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 134.802 NA 32 280 0 NA NA NA NA 110 334 0 NA NA NA NA 1577 40011 2822 NA NA NA NA 2412 44920 3129 NA NA NA
1557478800.0 134.803 NA 35 NA NA NA NA NA NA 112 NA NA NA NA NA NA 1583 NA NA NA NA NA NA 3451 NA NA NA NA NA
1557478800.0 134.804 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 134.805 NA 36 0 NA NA NA NA NA 113 0 NA NA NA NA NA 1618 0 NA NA NA NA NA 2833 0 NA NA NA NA
1557478800.0 134.809 NA 32 277 0 NA NA NA NA 110 333 0 NA NA NA NA 1607 37879 2877 NA NA NA NA 2810 43249 2928 NA NA NA
1557478800.0 134.81 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 134.812 NA 30 270 0 NA NA NA NA 107 326 0 NA NA NA NA 1359 24136 2973 NA NA NA NA 2846 27311 3593 NA NA NA
1557478800.0 134.901 NA 32 0 NA NA NA NA NA 109 0 NA NA NA NA NA 1394 7128 NA NA NA NA NA 2775 9188 NA NA NA NA
1557478800.0 134.903 NA 34 272 0 NA NA NA NA 112 328 0 NA NA NA NA 1471 28523 2910 NA NA NA NA 2949 31638 2964 NA NA NA
1557478800.0 134.904 NA 35 281 0 NA NA NA NA 113 334 0 NA NA NA NA 1558 34632 2862 NA NA NA NA 3892 37220 2920 NA NA NA
1557478800.0 134.909 NA 33 273 0 NA NA NA NA 111 329 0 NA NA NA NA 1515 30400 2888 NA NA NA NA 3284 33983 2937 NA NA NA
1557478800.0 134.91 NA 35 0 NA NA NA NA NA 112 0 NA NA NA NA NA 1510 7248 NA NA NA NA NA 3145 9265 NA NA NA NA
1557478800.0 134.911 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 134.912 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 134.99601 NA 33 280 0 NA NA NA NA 111 335 0 NA NA NA NA 1671 44681 2875 NA NA NA NA 2653 49626 3071 NA NA NA
1557478800.0 134.99602 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 134.99603 NA 35 278 0 NA NA NA NA 112 334 0 NA NA NA NA 1596 36577 2860 NA NA NA NA 3984 38998 3097 NA NA NA
1557478800.0 134.99901 NA 33 NA NA NA NA NA NA 111 NA NA NA NA NA NA 1481 NA NA NA NA NA NA 3054 NA NA NA NA NA
1557478800.0 1340.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557478800.0 1341.0 NA 73 NA NA NA NA NA NA 153 NA NA NA NA NA NA 1150 NA NA NA NA NA NA 3574 NA NA NA NA NA
1557478800.0 1343.0 NA 97 298 0 NA NA NA NA 176 354 0 NA NA NA NA 2418 8771 3220 NA NA NA NA 6294 9070 3956 NA NA NA
1557478800.0 1344.0 NA 72 NA NA NA NA NA NA 153 NA NA NA NA NA NA 1148 NA NA NA NA NA NA 3521 NA NA NA NA NA
1557478800.0 1345.0 NA 96 304 0 NA NA NA NA 175 353 0 NA NA NA NA 2149 9612 3131 NA NA NA NA 3783 16228 3710 NA NA NA
1557478800.0 1347.0 NA 72 NA NA NA NA NA NA 153 NA NA NA NA NA NA 1147 NA NA NA NA NA NA 3510 NA NA NA NA NA
1557478800.0 1348.0 NA 98 NA NA NA NA NA NA 174 NA NA NA NA NA NA 2132 NA NA NA NA NA NA 3868 NA NA NA NA NA
1557478800.0 1349.0 NA 69 NA NA NA NA NA NA 150 NA NA NA NA NA NA 1326 NA NA NA NA NA NA 7656 NA NA NA NA NA
1557478800.0 135.1 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557478800.0 135.11 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557478800.0 135.13 243 0 NA NA NA NA NA 292 0 NA NA NA NA NA 5683 1575 NA NA NA NA NA 11511 2248 NA NA NA NA NA
1557478800.0 135.2 252 0 120 NA NA NA NA 304 0 177 NA NA NA NA 4896 1313 3041 NA NA NA NA 9808 2058 3993 NA NA NA NA
