Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557867600.0 1.0 75 190 205 NA NA NA NA NA NA 216 607 551 NA NA NA NA NA NA 935 466 1210 NA NA NA NA NA NA 704 352 1264 NA NA NA NA NA NA
1557867600.0 10.0 NA 151 304 0 NA NA NA NA NA NA 652 697 0 NA NA NA NA NA NA 2738 4789 1105 NA NA NA NA NA NA 1097 3073 1167 NA NA NA NA NA
1557867600.0 1000.0 NA 355 211 0 72 NA NA NA NA NA 688 350 0 143 NA NA NA NA NA 4118 1958 1368 626 NA NA NA NA NA 2165 3701 1502 691 NA NA NA NA
1557867600.0 10001.0 NA 182 372 0 78 NA NA NA NA NA 627 772 0 141 NA NA NA NA NA 978 2554 1458 359 NA NA NA NA NA 608 2426 1525 473 NA NA NA NA
1557867600.0 10002.0 NA 188 377 0 76 NA NA NA NA NA 584 760 0 140 NA NA NA NA NA 964 2593 1440 360 NA NA NA NA NA 603 2424 1600 508 NA NA NA NA
1557867600.0 10003.0 NA 184 382 0 78 NA NA NA NA NA 585 708 0 142 NA NA NA NA NA 946 2619 1461 466 NA NA NA NA NA 590 2421 1537 492 NA NA NA NA
1557867600.0 10004.0 NA 182 372 0 78 NA NA NA NA NA 583 808 0 132 NA NA NA NA NA 858 2588 1474 365 NA NA NA NA NA 542 2442 1589 494 NA NA NA NA
1557867600.0 10005.0 NA 180 370 0 79 NA NA NA NA NA 628 811 0 136 NA NA NA NA NA 870 2558 1422 352 NA NA NA NA NA 594 2403 1506 466 NA NA NA NA
1557867600.0 10006.0 NA 185 362 0 70 NA NA NA NA NA 583 712 0 134 NA NA NA NA NA 963 2558 1436 465 NA NA NA NA NA 605 2499 1499 491 NA NA NA NA
1557867600.0 10007.0 NA 185 376 0 76 NA NA NA NA NA 628 771 0 146 NA NA NA NA NA 900 2572 1473 353 NA NA NA NA NA 562 2411 1546 454 NA NA NA NA
1557867600.0 10008.0 NA 185 378 0 72 NA NA NA NA NA 584 760 0 143 NA NA NA NA NA 903 2604 1481 360 NA NA NA NA NA 586 2442 1562 509 NA NA NA NA
1557867600.0 10009.0 NA 192 385 0 76 NA NA NA NA NA 632 809 0 136 NA NA NA NA NA 870 2625 1489 359 NA NA NA NA NA 541 2352 1547 557 NA NA NA NA
1557867600.0 1001.0 NA 307 139 0 0 0 0 0 0 NA 716 230 0 0 0 0 0 0 NA 3655 938 109 83 194 852 254 602 NA 2097 815 198 162 221 952 335 642
1557867600.0 1001.2 NA 408 158 0 NA NA NA NA NA NA 982 255 0 NA NA NA NA NA NA 15954 2770 150 NA NA NA NA NA NA 5245 1291 189 NA NA NA NA NA
1557867600.0 1002.0 NA 316 78 NA NA NA NA NA NA NA 674 155 NA NA NA NA NA NA NA 3999 650 NA NA NA NA NA NA NA 2655 373 NA NA NA NA NA NA
1557867600.0 10023.0 NA 184 372 0 70 NA NA NA NA NA 627 704 0 147 NA NA NA NA NA 942 2511 1485 457 NA NA NA NA NA 602 2366 1550 462 NA NA NA NA
1557867600.0 10024.0 NA 198 401 0 80 NA NA NA NA NA 638 718 0 148 NA NA NA NA NA 1044 2915 1596 366 NA NA NA NA NA 624 2515 1741 505 NA NA NA NA
1557867600.0 10024.1 NA 193 201 0 NA NA NA NA NA NA 635 398 0 NA NA NA NA NA NA 954 1139 803 NA NA NA NA NA NA 559 1109 880 NA NA NA NA NA
1557867600.0 10024.2 NA 193 393 0 NA NA NA NA NA NA 591 707 0 NA NA NA NA NA NA 952 2886 1552 NA NA NA NA NA NA 649 2447 1661 NA NA NA NA NA
1557867600.0 10024.3 NA 197 197 0 NA NA NA NA NA NA 641 403 0 NA NA NA NA NA NA 944 1039 728 NA NA NA NA NA NA 686 980 827 NA NA NA NA NA
1557867600.0 10024.4 NA 197 385 0 NA NA NA NA NA NA 637 788 0 NA NA NA NA NA NA 996 2888 1554 NA NA NA NA NA NA 613 2557 1654 NA NA NA NA NA
1557867600.0 10024.5 NA 203 154 0 NA NA NA NA NA NA 638 251 0 NA NA NA NA NA NA 949 603 187 NA NA NA NA NA NA 556 733 239 NA NA NA NA NA
1557867600.0 10025.0 NA 193 380 0 80 NA NA NA NA NA 634 763 0 142 NA NA NA NA NA 911 2718 1546 359 NA NA NA NA NA 567 2587 1603 527 NA NA NA NA
1557867600.0 10026.0 NA 200 393 0 71 NA NA NA NA NA 591 811 0 150 NA NA NA NA NA 984 3166 1610 376 NA NA NA NA NA 636 2585 1673 488 NA NA NA NA
1557867600.0 1003.0 NA 289 0 NA NA NA NA NA NA NA 702 0 NA NA NA NA NA NA NA 3846 838 NA NA NA NA NA NA NA 2107 971 NA NA NA NA NA NA
1557867600.0 1004.0 NA 224 100 0 0 0 0 NA NA NA 377 167 0 0 0 0 NA NA NA 1165 529 105 207 837 857 NA NA NA 1438 546 139 274 871 921 NA NA
1557867600.0 10042.0 NA 192 379 0 80 NA NA NA NA NA 637 765 0 145 NA NA NA NA NA 938 2734 1564 372 NA NA NA NA NA 589 2503 1627 507 NA NA NA NA
1557867600.0 10059.0 NA 210 397 0 73 NA NA NA NA NA 608 801 0 149 NA NA NA NA NA 1015 3648 1583 371 NA NA NA NA NA 695 2582 1644 485 NA NA NA NA
1557867600.0 10071.0 NA 200 388 0 80 NA NA NA NA NA 641 782 0 149 NA NA NA NA NA 938 2853 1591 474 NA NA NA NA NA 652 2429 1687 465 NA NA NA NA
1557867600.0 101.0 100 NA NA NA NA NA NA NA NA 184 NA NA NA NA NA NA NA NA 934 NA NA NA NA NA NA NA NA 1059 NA NA NA NA NA NA NA NA
1557867600.0 1010.0 NA 26 41 0 NA NA NA NA NA NA 102 98 0 NA NA NA NA NA NA 163 299 230 NA NA NA NA NA NA 276 324 265 NA NA NA NA NA
1557867600.0 102.0 96 NA NA NA NA NA NA NA NA 184 NA NA NA NA NA NA NA NA 805 NA NA NA NA NA NA NA NA 850 NA NA NA NA NA NA NA NA
1557867600.0 1020.0 NA 69 26 0 71 NA NA NA NA NA 140 70 0 140 NA NA NA NA NA 365 128 97 368 NA NA NA NA NA 464 168 159 464 NA NA NA NA
