Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557435600.0 1.0 75 NA NA NA NA NA NA NA NA 190 NA NA NA NA NA NA NA NA 1012 NA NA NA NA NA NA NA NA 1849 NA NA NA NA NA NA NA NA
1557435600.0 10.0 NA 132 299 0 NA NA NA NA NA NA 602 663 0 NA NA NA NA NA NA 2307 3981 654 NA NA NA NA NA NA 1656 4058 797 NA NA NA NA NA
1557435600.0 1000.0 NA 295 150 0 45 NA NA NA NA NA 649 277 0 103 NA NA NA NA NA 3388 1308 811 374 NA NA NA NA NA 3626 1331 1273 1011 NA NA NA NA
1557435600.0 10001.0 NA 171 365 0 72 NA NA NA NA NA 563 726 0 135 NA NA NA NA NA 848 2134 1031 255 NA NA NA NA NA 1309 2988 1131 523 NA NA NA NA
1557435600.0 10002.0 NA 178 364 0 78 NA NA NA NA NA 561 655 0 125 NA NA NA NA NA 833 2110 1012 297 NA NA NA NA NA 954 2530 1194 625 NA NA NA NA
1557435600.0 10003.0 NA 170 369 0 70 NA NA NA NA NA 559 684 0 131 NA NA NA NA NA 789 2340 1078 513 NA NA NA NA NA 1934 3853 1288 691 NA NA NA NA
1557435600.0 10004.0 NA 177 367 0 77 NA NA NA NA NA 608 743 0 124 NA NA NA NA NA 887 2156 1083 492 NA NA NA NA NA 1023 2794 1339 553 NA NA NA NA
1557435600.0 10005.0 NA 174 367 0 68 NA NA NA NA NA 604 678 0 125 NA NA NA NA NA 858 2196 1097 426 NA NA NA NA NA 1810 3222 1546 593 NA NA NA NA
1557435600.0 10006.0 NA 178 363 0 77 NA NA NA NA NA 561 771 0 126 NA NA NA NA NA 790 2089 1089 302 NA NA NA NA NA 1007 2537 1193 445 NA NA NA NA
1557435600.0 10007.0 NA 175 374 0 74 NA NA NA NA NA 607 641 0 135 NA NA NA NA NA 856 2056 950 262 NA NA NA NA NA 1105 2357 1008 581 NA NA NA NA
1557435600.0 10008.0 NA 172 365 0 67 NA NA NA NA NA 561 659 0 134 NA NA NA NA NA 814 2457 1139 453 NA NA NA NA NA 3525 8199 1913 2778 NA NA NA NA
1557435600.0 10009.0 NA 174 372 0 75 NA NA NA NA NA 558 648 0 134 NA NA NA NA NA 939 2264 1104 321 NA NA NA NA NA 1769 3313 1502 1369 NA NA NA NA
1557435600.0 1001.0 NA 272 115 0 0 0 0 0 0 NA 592 191 0 0 0 0 0 0 NA 2953 704 114 103 141 283 133 315 NA 2677 708 321 482 297 349 222 697
1557435600.0 1001.2 NA 398 139 0 NA NA NA NA NA NA 807 210 0 NA NA NA NA NA NA 15055 1759 132 NA NA NA NA NA NA 5568 1924 350 NA NA NA NA NA
