Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557954000.0 10.0 NA 138 NA NA NA NA NA NA NA NA 601 NA NA NA NA NA NA NA NA 2553 NA NA NA NA NA NA NA NA 3194 NA NA NA NA NA NA NA
1557954000.0 1000.0 NA 287 146 0 43 NA NA NA NA NA 663 307 0 100 NA NA NA NA NA 3459 1553 888 329 NA NA NA NA NA 4824 5667 1199 848 NA NA NA NA
1557954000.0 10001.0 NA 172 NA NA NA NA NA NA NA NA 558 NA NA NA NA NA NA NA NA 785 NA NA NA NA NA NA NA NA 777 NA NA NA NA NA NA NA
1557954000.0 10002.0 NA 172 NA NA NA NA NA NA NA NA 558 NA NA NA NA NA NA NA NA 805 NA NA NA NA NA NA NA NA 858 NA NA NA NA NA NA NA
1557954000.0 10003.0 NA 172 NA NA NA NA NA NA NA NA 518 NA NA NA NA NA NA NA NA 811 NA NA NA NA NA NA NA NA 1372 NA NA NA NA NA NA NA
1557954000.0 10004.0 NA 173 NA NA NA NA NA NA NA NA 603 NA NA NA NA NA NA NA NA 814 NA NA NA NA NA NA NA NA 869 NA NA NA NA NA NA NA
1557954000.0 10005.0 NA 174 NA NA NA NA NA NA NA NA 603 NA NA NA NA NA NA NA NA 762 NA NA NA NA NA NA NA NA 1141 NA NA NA NA NA NA NA
1557954000.0 10007.0 NA 173 NA NA NA NA NA NA NA NA 603 NA NA NA NA NA NA NA NA 813 NA NA NA NA NA NA NA NA 2206 NA NA NA NA NA NA NA
1557954000.0 10008.0 NA 171 NA NA NA NA NA NA NA NA 604 NA NA NA NA NA NA NA NA 802 NA NA NA NA NA NA NA NA 1159 NA NA NA NA NA NA NA
1557954000.0 10009.0 NA 173 NA NA NA NA NA NA NA NA 605 NA NA NA NA NA NA NA NA 823 NA NA NA NA NA NA NA NA 721 NA NA NA NA NA NA NA
1557954000.0 1001.0 NA 262 113 0 0 0 0 0 0 NA 639 182 0 0 0 0 0 0 NA 3137 701 114 90 132 296 148 304 NA 3899 1368 216 245 423 515 340 489
1557954000.0 10023.0 NA 175 NA NA NA NA NA NA NA NA 605 NA NA NA NA NA NA NA NA 778 NA NA NA NA NA NA NA NA 1042 NA NA NA NA NA NA NA
1557954000.0 10024.0 NA 184 NA NA NA NA NA NA NA NA 605 NA NA NA NA NA NA NA NA 838 NA NA NA NA NA NA NA NA 1715 NA NA NA NA NA NA NA
1557954000.0 10025.0 NA 176 NA NA NA NA NA NA NA NA 603 NA NA NA NA NA NA NA NA 821 NA NA NA NA NA NA NA NA 711 NA NA NA NA NA NA NA
1557954000.0 10026.0 NA 183 NA NA NA NA NA NA NA NA 604 NA NA NA NA NA NA NA NA 942 NA NA NA NA NA NA NA NA 875 NA NA NA NA NA NA NA
1557954000.0 1004.0 NA 209 92 0 0 0 0 NA NA NA 334 163 0 0 0 0 NA NA NA 1098 391 90 141 302 297 NA NA NA 3307 1468 233 293 451 595 NA NA
