Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557781200.0 1.0 63 89 192 NA NA NA NA NA NA 944 948 1070 NA NA NA NA NA NA 2943 1079 2968 NA NA NA NA NA NA 3352 1322 3261 NA NA NA NA NA NA
1557781200.0 10.0 NA 116 274 0 NA NA NA NA NA NA 1015 1174 0 NA NA NA NA NA NA 7722 6370 906 NA NA NA NA NA NA 8084 6483 942 NA NA NA NA NA
1557781200.0 1000.0 NA 288 172 0 56 NA NA NA NA NA 1203 1093 0 913 NA NA NA NA NA 6457 2789 1775 465 NA NA NA NA NA 6769 2938 1808 491 NA NA NA NA
1557781200.0 10001.0 NA 122 331 0 77 NA NA NA NA NA 1020 1222 0 938 NA NA NA NA NA 943 4174 2814 502 NA NA NA NA NA 1031 4284 2853 574 NA NA NA NA
1557781200.0 10002.0 NA 123 329 0 77 NA NA NA NA NA 1020 1222 0 938 NA NA NA NA NA 973 4189 2744 433 NA NA NA NA NA 1058 4453 2865 492 NA NA NA NA
1557781200.0 10003.0 NA 125 330 0 82 NA NA NA NA NA 1021 1225 0 938 NA NA NA NA NA 945 3758 2100 411 NA NA NA NA NA 1048 3937 2128 486 NA NA NA NA
1557781200.0 10004.0 NA 115 331 0 85 NA NA NA NA NA 1020 1222 0 938 NA NA NA NA NA 1034 4080 2846 486 NA NA NA NA NA 1114 4202 3006 550 NA NA NA NA
1557781200.0 10005.0 NA 124 341 0 77 NA NA NA NA NA 1020 1222 0 938 NA NA NA NA NA 947 4090 2738 510 NA NA NA NA NA 1049 4215 2859 570 NA NA NA NA
1557781200.0 10006.0 NA 123 325 0 78 NA NA NA NA NA 1020 1218 0 937 NA NA NA NA NA 980 3925 2609 478 NA NA NA NA NA 1077 4058 2749 535 NA NA NA NA
1557781200.0 10007.0 NA 125 336 0 78 NA NA NA NA NA 1022 1223 0 939 NA NA NA NA NA 916 4100 2208 435 NA NA NA NA NA 1022 4234 2241 497 NA NA NA NA
1557781200.0 10008.0 NA 125 330 0 78 NA NA NA NA NA 1022 1223 0 939 NA NA NA NA NA 994 3928 2180 429 NA NA NA NA NA 1093 4110 2210 600 NA NA NA NA
1557781200.0 10009.0 NA 123 327 0 79 NA NA NA NA NA 1022 1223 0 939 NA NA NA NA NA 975 3802 2196 413 NA NA NA NA NA 1183 3923 2223 469 NA NA NA NA
1557781200.0 1001.0 NA 247 134 0 0 0 0 0 0 NA 1157 979 0 0 0 0 0 0 NA 5755 1249 196 135 243 544 193 514 NA 6131 1463 215 155 270 566 217 555
1557781200.0 1001.2 NA 318 137 0 NA NA NA NA NA NA 1235 992 0 NA NA NA NA NA NA 49664 3923 261 NA NA NA NA NA NA 50443 3995 315 NA NA NA NA NA
1557781200.0 1002.0 NA 274 79 NA NA NA NA NA NA NA 1199 120 NA NA NA NA NA NA NA 9063 1114 NA NA NA NA NA NA NA 9433 1143 NA NA NA NA NA NA
1557781200.0 10023.0 NA 122 333 0 77 NA NA NA NA NA 1023 1221 0 938 NA NA NA NA NA 1057 4272 2721 493 NA NA NA NA NA 1141 4388 2759 567 NA NA NA NA
1557781200.0 10024.0 NA 123 341 0 77 NA NA NA NA NA 1026 1231 0 940 NA NA NA NA NA 1228 4467 2194 457 NA NA NA NA NA 1345 4682 2225 641 NA NA NA NA
1557781200.0 10024.1 NA 121 180 0 NA NA NA NA NA NA 1025 1047 0 NA NA NA NA NA NA 1891 2821 1205 NA NA NA NA NA NA 2024 3340 1371 NA NA NA NA NA
1557781200.0 10024.2 NA 122 346 0 NA NA NA NA NA NA 1025 1229 0 NA NA NA NA NA NA 1677 5272 3543 NA NA NA NA NA NA 1797 5396 3586 NA NA NA NA NA
1557781200.0 10024.3 NA 118 170 0 NA NA NA NA NA NA 1025 1038 0 NA NA NA NA NA NA 1870 2756 1034 NA NA NA NA NA NA 2040 3197 1201 NA NA NA NA NA
1557781200.0 10024.4 NA 123 334 0 NA NA NA NA NA NA 1025 1227 0 NA NA NA NA NA NA 1479 6652 3651 NA NA NA NA NA NA 1679 7048 3696 NA NA NA NA NA
1557781200.0 10024.5 NA 122 91 0 NA NA NA NA NA NA 1025 950 0 NA NA NA NA NA NA 1863 1670 414 NA NA NA NA NA NA 2025 2080 491 NA NA NA NA NA
1557781200.0 10025.0 NA 128 332 0 93 NA NA NA NA NA 1023 1225 0 939 NA NA NA NA NA 977 3793 2184 390 NA NA NA NA NA 1070 3905 2216 477 NA NA NA NA
1557781200.0 10026.0 NA 124 343 0 78 NA NA NA NA NA 1025 1231 0 939 NA NA NA NA NA 1231 4891 2188 468 NA NA NA NA NA 1506 5173 2222 598 NA NA NA NA
1557781200.0 1003.0 NA 242 0 NA NA NA NA NA NA NA 1157 0 NA NA NA NA NA NA NA 8936 2320 NA NA NA NA NA NA NA 9440 2587 NA NA NA NA NA NA
1557781200.0 1004.0 NA 190 98 0 0 0 0 NA NA NA 1100 959 0 0 0 0 NA NA NA 2850 837 198 353 799 812 NA NA NA 3490 1261 249 394 840 887 NA NA
1557781200.0 10042.0 NA 127 339 0 79 NA NA NA NA NA 1024 1226 0 940 NA NA NA NA NA 1039 4403 2864 528 NA NA NA NA NA 1280 4551 2917 578 NA NA NA NA
1557781200.0 10059.0 NA 130 343 0 78 NA NA NA NA NA 1032 1243 0 940 NA NA NA NA NA 1544 6397 2569 442 NA NA NA NA NA 1791 6693 2600 505 NA NA NA NA
1557781200.0 10071.0 NA 130 333 0 82 NA NA NA NA NA 1026 1231 0 939 NA NA NA NA NA 1177 4227 2268 426 NA NA NA NA NA 1281 4425 2298 513 NA NA NA NA
1557781200.0 101.0 100 NA NA NA NA NA NA NA NA 975 NA NA NA NA NA NA NA NA 1925 NA NA NA NA NA NA NA NA 1996 NA NA NA NA NA NA NA NA
1557781200.0 1010.0 NA 40 44 0 NA NA NA NA NA NA 928 902 0 NA NA NA NA NA NA 203 292 178 NA NA NA NA NA NA 293 495 202 NA NA NA NA NA
1557781200.0 102.0 99 NA NA NA NA NA NA NA NA 975 NA NA NA NA NA NA NA NA 2467 NA NA NA NA NA NA NA NA 2710 NA NA NA NA NA NA NA NA
1557781200.0 1020.0 NA 43 32 0 42 NA NA NA NA NA 940 887 0 942 NA NA NA NA NA 499 260 174 526 NA NA NA NA NA 652 294 243 615 NA NA NA NA
1557781200.0 10224.0 NA 193 406 0 NA NA NA NA NA NA 1098 1340 0 NA NA NA NA NA NA 9480 5466 1484 NA NA NA NA NA NA 10032 5678 1511 NA NA NA NA NA
1557781200.0 10225.0 NA 186 401 0 NA NA NA NA NA NA 1096 1334 0 NA NA NA NA NA NA 8956 5149 1516 NA NA NA NA NA NA 9239 5381 1536 NA NA NA NA NA
1557781200.0 103.0 49 0 0 NA NA NA NA NA NA 918 0 0 NA NA NA NA NA NA 1122 357 4445 NA NA NA NA NA NA 1330 389 4816 NA NA NA NA NA NA
1557781200.0 1030.0 NA 168 61 0 0 NA NA NA NA NA 1064 907 0 0 NA NA NA NA NA 9654 283 78 64 NA NA NA NA NA 9802 314 318 220 NA NA NA NA
1557781200.0 1040.0 NA 287 44 0 NA NA NA NA NA NA 1204 889 0 NA NA NA NA NA NA 41344 277 268 NA NA NA NA NA NA 42148 476 631 NA NA NA NA NA
1557781200.0 1040.1 NA 71 32 0 NA NA NA NA NA NA 973 889 0 NA NA NA NA NA NA 643 282 221 NA NA NA NA NA NA 881 403 282 NA NA NA NA NA
1557781200.0 10424.0 NA 116 337 0 NA NA NA NA NA NA 1021 1227 0 NA NA NA NA NA NA 1603 5081 3896 NA NA NA NA NA NA 1919 5218 4001 NA NA NA NA NA
