Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557694800.0 1.0 64 87 191 NA NA NA NA NA NA 944 948 1070 NA NA NA NA NA NA 3068 1292 3669 NA NA NA NA NA NA 3558 1497 4049 NA NA NA NA NA NA
1557694800.0 10.0 NA 116 275 0 NA NA NA NA NA NA 1015 1174 0 NA NA NA NA NA NA 7455 4861 1034 NA NA NA NA NA NA 7597 4991 1069 NA NA NA NA NA
1557694800.0 1000.0 NA 289 172 0 58 NA NA NA NA NA 1203 1093 0 913 NA NA NA NA NA 9354 3402 2405 807 NA NA NA NA NA 10015 3557 2456 864 NA NA NA NA
1557694800.0 10001.0 NA 122 335 0 77 NA NA NA NA NA 1020 1222 0 938 NA NA NA NA NA 912 4204 2376 449 NA NA NA NA NA 1018 4319 2480 511 NA NA NA NA
1557694800.0 10002.0 NA 114 336 0 78 NA NA NA NA NA 1020 1222 0 938 NA NA NA NA NA 948 4259 2969 563 NA NA NA NA NA 1095 4505 3037 689 NA NA NA NA
1557694800.0 10003.0 NA 123 340 0 77 NA NA NA NA NA 1020 1225 0 938 NA NA NA NA NA 974 3935 2553 466 NA NA NA NA NA 1170 4144 2599 526 NA NA NA NA
1557694800.0 10004.0 NA 120 334 0 78 NA NA NA NA NA 1020 1222 0 938 NA NA NA NA NA 891 4147 2778 533 NA NA NA NA NA 987 4431 2833 691 NA NA NA NA
1557694800.0 10005.0 NA 120 337 0 89 NA NA NA NA NA 1020 1222 0 938 NA NA NA NA NA 917 4100 2517 433 NA NA NA NA NA 1133 4255 2559 485 NA NA NA NA
1557694800.0 10006.0 NA 114 323 0 80 NA NA NA NA NA 1020 1218 0 937 NA NA NA NA NA 951 4174 2385 393 NA NA NA NA NA 1054 4326 2427 453 NA NA NA NA
1557694800.0 10007.0 NA 124 341 0 78 NA NA NA NA NA 1022 1223 0 939 NA NA NA NA NA 1037 3482 2683 362 NA NA NA NA NA 1164 3859 2721 457 NA NA NA NA
