Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557867600.0 1.0 65 86 195 NA NA NA NA NA NA 944 948 1070 NA NA NA NA NA NA 1829 635 1742 NA NA NA NA NA NA 2108 809 1818 NA NA NA NA NA NA
1557867600.0 10.0 NA 115 276 0 NA NA NA NA NA NA 1016 1174 0 NA NA NA NA NA NA 4476 6755 865 NA NA NA NA NA NA 4573 6847 885 NA NA NA NA NA
1557867600.0 1000.0 NA 288 171 0 68 NA NA NA NA NA 1203 1093 0 913 NA NA NA NA NA 5530 2225 1626 354 NA NA NA NA NA 5881 2497 1670 377 NA NA NA NA
1557867600.0 10001.0 NA 120 329 0 79 NA NA NA NA NA 1020 1222 0 938 NA NA NA NA NA 701 2751 2013 269 NA NA NA NA NA 889 2938 2041 318 NA NA NA NA
1557867600.0 10002.0 NA 124 338 0 95 NA NA NA NA NA 1020 1222 0 938 NA NA NA NA NA 723 2805 1880 275 NA NA NA NA NA 810 3025 1908 315 NA NA NA NA
1557867600.0 10003.0 NA 125 336 0 88 NA NA NA NA NA 1021 1225 0 938 NA NA NA NA NA 661 2906 1868 276 NA NA NA NA NA 758 3179 1905 323 NA NA NA NA
1557867600.0 10004.0 NA 124 338 0 78 NA NA NA NA NA 1020 1222 0 938 NA NA NA NA NA 668 2839 2035 307 NA NA NA NA NA 763 3082 2067 365 NA NA NA NA
1557867600.0 10005.0 NA 124 338 0 86 NA NA NA NA NA 1020 1222 0 938 NA NA NA NA NA 653 2694 1789 292 NA NA NA NA NA 758 2906 1830 516 NA NA NA NA
1557867600.0 10006.0 NA 124 327 0 78 NA NA NA NA NA 1020 1218 0 937 NA NA NA NA NA 731 2716 2064 297 NA NA NA NA NA 819 3142 2104 347 NA NA NA NA
1557867600.0 10007.0 NA 126 339 0 95 NA NA NA NA NA 1022 1223 0 939 NA NA NA NA NA 708 2896 1851 284 NA NA NA NA NA 812 3102 1878 331 NA NA NA NA
