Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557262800.0 1.0 104 112 197 NA NA NA NA NA NA 202 593 562 NA NA NA NA NA NA 1013 612 1323 NA NA NA NA NA NA 1971 519 1604 NA NA NA NA NA NA
1557262800.0 10.0 NA 162 331 0 NA NA NA NA NA NA 614 691 0 NA NA NA NA NA NA 3356 5358 1467 NA NA NA NA NA NA 1573 3906 1751 NA NA NA NA NA
1557262800.0 1000.0 NA 334 203 0 63 NA NA NA NA NA 686 313 0 119 NA NA NA NA NA 4513 1824 1255 515 NA NA NA NA NA 2811 1610 1353 1733 NA NA NA NA
1557262800.0 10001.0 NA 177 388 0 79 NA NA NA NA NA 583 702 0 143 NA NA NA NA NA 1269 2849 1754 480 NA NA NA NA NA 1937 3017 1920 901 NA NA NA NA
1557262800.0 10002.0 NA 179 371 0 72 NA NA NA NA NA 587 715 0 147 NA NA NA NA NA 855 2545 1474 796 NA NA NA NA NA 2040 3737 1699 1184 NA NA NA NA
1557262800.0 10003.0 NA 178 375 0 69 NA NA NA NA NA 628 800 0 141 NA NA NA NA NA 879 2581 1503 536 NA NA NA NA NA 2177 3110 2904 690 NA NA NA NA
1557262800.0 10004.0 NA 178 370 0 72 NA NA NA NA NA 628 729 0 130 NA NA NA NA NA 841 2435 1470 530 NA NA NA NA NA 1241 3815 2282 706 NA NA NA NA
1557262800.0 10005.0 NA 175 365 0 76 NA NA NA NA NA 625 737 0 136 NA NA NA NA NA 890 2458 1516 394 NA NA NA NA NA 2483 3675 3443 901 NA NA NA NA
1557262800.0 10006.0 NA 177 362 0 67 NA NA NA NA NA 584 706 0 133 NA NA NA NA NA 823 2488 1476 551 NA NA NA NA NA 750 3124 1558 809 NA NA NA NA
1557262800.0 10007.0 NA 184 379 NA NA NA NA NA NA NA 618 749 NA NA NA NA NA NA NA 837 2276 NA NA NA NA NA NA NA 1474 2489 NA NA NA NA NA NA
1557262800.0 10008.0 NA 182 368 0 78 NA NA NA NA NA 617 711 0 132 NA NA NA NA NA 982 2397 1343 306 NA NA NA NA NA 906 3775 1502 624 NA NA NA NA
1557262800.0 10009.0 NA 176 380 0 81 NA NA NA NA NA 618 615 0 131 NA NA NA NA NA 847 2445 1296 337 NA NA NA NA NA 1717 2946 1359 477 NA NA NA NA
1557262800.0 1001.0 NA 277 118 0 0 0 0 0 0 NA 624 197 0 0 0 0 0 0 NA 3367 1027 127 119 201 846 160 844 NA 2563 1502 337 480 469 1192 230 966
1557262800.0 1001.2 NA 394 155 0 NA NA NA NA NA NA 824 257 0 NA NA NA NA NA NA 16010 2666 156 NA NA NA NA NA NA 6062 1311 410 NA NA NA NA NA
1557262800.0 1002.0 NA 307 77 NA NA NA NA NA NA NA 693 161 NA NA NA NA NA NA NA 3867 585 NA NA NA NA NA NA NA 2822 728 NA NA NA NA NA NA
1557262800.0 10023.0 NA 192 372 0 73 NA NA NA NA NA 539 761 0 141 NA NA NA NA NA 1224 3033 1804 749 NA NA NA NA NA 1702 3382 1978 1012 NA NA NA NA
1557262800.0 10024.0 NA 195 404 0 84 NA NA NA NA NA 590 781 0 149 NA NA NA NA NA 1415 3378 2155 470 NA NA NA NA NA 2080 3272 2462 729 NA NA NA NA
1557262800.0 10024.1 NA 197 189 0 NA NA NA NA NA NA 592 368 0 NA NA NA NA NA NA 934 1122 788 NA NA NA NA NA NA 651 1481 934 NA NA NA NA NA
1557262800.0 10024.2 NA 197 397 0 NA NA NA NA NA NA 594 741 0 NA NA NA NA NA NA 1352 3568 1891 NA NA NA NA NA NA 1705 3927 2019 NA NA NA NA NA
1557262800.0 10024.3 NA 188 188 0 NA NA NA NA NA NA 576 349 0 NA NA NA NA NA NA 991 1027 676 NA NA NA NA NA NA 838 1492 830 NA NA NA NA NA
1557262800.0 10024.4 NA 191 380 0 NA NA NA NA NA NA 631 796 0 NA NA NA NA NA NA 1006 2790 1532 NA NA NA NA NA NA 2028 3299 2004 NA NA NA NA NA
1557262800.0 10024.5 NA 196 153 0 NA NA NA NA NA NA 643 252 0 NA NA NA NA NA NA 996 640 203 NA NA NA NA NA NA 1096 1828 486 NA NA NA NA NA
1557262800.0 10025.0 NA 180 381 0 72 NA NA NA NA NA 573 734 0 141 NA NA NA NA NA 884 2443 1465 676 NA NA NA NA NA 1485 2679 2155 1307 NA NA NA NA
1557262800.0 10026.0 NA 187 393 0 77 NA NA NA NA NA 579 673 0 141 NA NA NA NA NA 909 2819 1433 326 NA NA NA NA NA 1040 2703 1634 1098 NA NA NA NA
1557262800.0 1003.0 NA 294 0 NA NA NA NA NA NA NA 691 0 NA NA NA NA NA NA NA 3828 813 NA NA NA NA NA NA NA 2618 897 NA NA NA NA NA NA
1557262800.0 1004.0 NA 223 93 0 0 0 0 NA NA NA 384 163 0 0 0 0 NA NA NA 1192 554 125 188 857 834 NA NA NA 2545 2122 917 402 1764 1341 NA NA
1557262800.0 10042.0 NA 184 380 0 76 NA NA NA NA NA 576 694 0 134 NA NA NA NA NA 918 2438 1472 390 NA NA NA NA NA 1366 2507 1608 2141 NA NA NA NA
1557262800.0 10059.0 NA 192 397 0 78 NA NA NA NA NA 621 784 0 134 NA NA NA NA NA 1080 3375 1555 327 NA NA NA NA NA 1707 2693 1837 605 NA NA NA NA
1557262800.0 10071.0 NA 197 385 0 71 NA NA NA NA NA 643 784 0 141 NA NA NA NA NA 955 2879 1580 401 NA NA NA NA NA 2867 3356 1652 1155 NA NA NA NA
1557262800.0 101.0 85 NA NA NA NA NA NA NA NA 173 NA NA NA NA NA NA NA NA 907 NA NA NA NA NA NA NA NA 1250 NA NA NA NA NA NA NA NA
1557262800.0 1010.0 NA 29 44 0 NA NA NA NA NA NA 89 98 0 NA NA NA NA NA NA 159 246 234 NA NA NA NA NA NA 558 442 365 NA NA NA NA NA
1557262800.0 102.0 103 NA NA NA NA NA NA NA NA 173 NA NA NA NA NA NA NA NA 796 NA NA NA NA NA NA NA NA 995 NA NA NA NA NA NA NA NA
1557262800.0 1020.0 NA 73 20 0 66 NA NA NA NA NA 144 70 0 143 NA NA NA NA NA 407 140 103 384 NA NA NA NA NA 1356 452 547 817 NA NA NA NA
1557262800.0 10224.0 NA 364 588 0 NA NA NA NA NA NA 707 1014 0 NA NA NA NA NA NA 4396 6093 1490 NA NA NA NA NA NA 3405 3388 1591 NA NA NA NA NA
1557262800.0 10225.0 NA 337 605 0 NA NA NA NA NA NA 752 973 0 NA NA NA NA NA NA 4181 5538 1521 NA NA NA NA NA NA 2984 3640 2805 NA NA NA NA NA
1557262800.0 103.0 41 0 0 NA NA NA NA NA NA 99 0 0 NA NA NA NA NA NA 501 279 1932 NA NA NA NA NA NA 989 548 3054 NA NA NA NA NA NA
1557262800.0 1030.0 NA 192 46 0 0 NA NA NA NA NA 471 116 0 0 NA NA NA NA NA 7963 380 106 96 NA NA NA NA NA 3281 608 323 232 NA NA NA NA
1557262800.0 1040.0 NA 367 30 0 NA NA NA NA NA NA 806 73 0 NA NA NA NA NA NA 12662 194 148 NA NA NA NA NA NA 5604 370 209 NA NA NA NA NA
1557262800.0 1040.1 NA 76 36 0 NA NA NA NA NA NA 138 80 0 NA NA NA NA NA NA 432 137 156 NA NA NA NA NA NA 901 259 798 NA NA NA NA NA
1557262800.0 10424.0 NA 188 388 0 NA NA NA NA NA NA 626 762 0 NA NA NA NA NA NA 885 2582 1451 NA NA NA NA NA NA 597 2515 1754 NA NA NA NA NA
1557262800.0 105.0 75 134 25 NA NA NA NA NA NA 216 604 75 NA NA NA NA NA NA 1084 586 148 NA NA NA NA NA NA 1428 634 267 NA NA NA NA NA NA
1557262800.0 106.0 41 0 0 NA NA NA NA NA NA 100 0 0 NA NA NA NA NA NA 503 339 1873 NA NA NA NA NA NA 1172 816 2546 NA NA NA NA NA NA
1557262800.0 107.0 78 129 285 NA NA NA NA NA NA 214 606 693 NA NA NA NA NA NA 2079 630 2321 NA NA NA NA NA NA 1530 746 2946 NA NA NA NA NA NA
