Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1558126800.0 1.0 77 134 198 NA NA NA NA NA NA 272 674 617 NA NA NA NA NA NA 1068 524 1377 NA NA NA NA NA NA 2028 657 2110 NA NA NA NA NA NA
1558126800.0 10.0 NA 135 304 0 NA NA NA NA NA NA 694 817 0 NA NA NA NA NA NA 2359 3905 632 NA NA NA NA NA NA 1501 2807 1012 NA NA NA NA NA
1558126800.0 1000.0 NA 291 146 0 52 NA NA NA NA NA 776 376 0 168 NA NA NA NA NA 3479 1350 780 357 NA NA NA NA NA 8057 5352 2117 1391 NA NA NA NA
1558126800.0 10001.0 NA 175 363 0 75 NA NA NA NA NA 699 851 0 209 NA NA NA NA NA 824 2283 1154 387 NA NA NA NA NA 3048 6171 2209 2236 NA NA NA NA
1558126800.0 10002.0 NA 169 369 0 68 NA NA NA NA NA 701 787 0 211 NA NA NA NA NA 681 2234 1126 1053 NA NA NA NA NA 2213 4397 2290 2388 NA NA NA NA
1558126800.0 10003.0 NA 173 362 0 68 NA NA NA NA NA 652 947 0 205 NA NA NA NA NA 781 2285 1159 385 NA NA NA NA NA 2634 6613 2646 2399 NA NA NA NA
1558126800.0 10004.0 NA 169 365 0 67 NA NA NA NA NA 652 887 0 211 NA NA NA NA NA 742 2300 1140 1057 NA NA NA NA NA 2227 6334 2213 2299 NA NA NA NA
1558126800.0 10005.0 NA 169 363 0 74 NA NA NA NA NA 652 847 0 204 NA NA NA NA NA 784 2227 1103 529 NA NA NA NA NA 1246 3272 1225 637 NA NA NA NA
1558126800.0 10006.0 NA 173 360 0 67 NA NA NA NA NA 697 918 0 203 NA NA NA NA NA 736 2179 1099 1253 NA NA NA NA NA 2772 8992 1728 2212 NA NA NA NA
1558126800.0 10007.0 NA 172 366 0 68 NA NA NA NA NA 610 884 0 203 NA NA NA NA NA 828 2260 1094 316 NA NA NA NA NA 1095 3423 1279 569 NA NA NA NA
1558126800.0 10008.0 NA 173 363 0 67 NA NA NA NA NA 698 772 0 212 NA NA NA NA NA 818 2223 1150 341 NA NA NA NA NA 2258 7939 2428 1108 NA NA NA NA
1558126800.0 10009.0 NA 174 365 0 75 NA NA NA NA NA 653 914 0 205 NA NA NA NA NA 880 2416 1170 391 NA NA NA NA NA 4542 5455 2876 2246 NA NA NA NA
1558126800.0 1001.0 NA 269 112 0 0 0 0 0 0 NA 725 253 0 0 0 0 0 0 NA 3973 758 129 92 143 349 163 327 NA 7606 2116 414 284 478 1285 679 995
1558126800.0 1001.2 NA 395 139 0 NA NA NA NA NA NA 891 299 0 NA NA NA NA NA NA 15857 1831 144 NA NA NA NA NA NA 7362 1394 370 NA NA NA NA NA
1558126800.0 1002.0 NA 307 74 NA NA NA NA NA NA NA 809 178 NA NA NA NA NA NA NA 3600 431 NA NA NA NA NA NA NA 3531 634 NA NA NA NA NA NA
1558126800.0 10023.0 NA 175 356 0 67 NA NA NA NA NA 698 887 0 202 NA NA NA NA NA 796 2298 1076 397 NA NA NA NA NA 2131 8590 1961 2331 NA NA NA NA
1558126800.0 10024.0 NA 182 380 0 69 NA NA NA NA NA 700 840 0 204 NA NA NA NA NA 978 2732 1125 381 NA NA NA NA NA 2851 5744 1807 1968 NA NA NA NA
1558126800.0 10024.1 NA 182 186 0 NA NA NA NA NA NA 609 464 0 NA NA NA NA NA NA 837 1013 367 NA NA NA NA NA NA 3074 4770 1910 NA NA NA NA NA
1558126800.0 10024.2 NA 183 381 0 NA NA NA NA NA NA 609 852 0 NA NA NA NA NA NA 830 2610 1158 NA NA NA NA NA NA 2221 6438 3272 NA NA NA NA NA
1558126800.0 10024.3 NA 184 176 0 NA NA NA NA NA NA 699 490 0 NA NA NA NA NA NA 794 1040 330 NA NA NA NA NA NA 3436 5196 1689 NA NA NA NA NA
1558126800.0 10024.4 NA 184 378 0 NA NA NA NA NA NA 653 846 0 NA NA NA NA NA NA 828 2572 1135 NA NA NA NA NA NA 2119 4685 2211 NA NA NA NA NA
1558126800.0 10024.5 NA 182 135 0 NA NA NA NA NA NA 699 319 0 NA NA NA NA NA NA 817 713 221 NA NA NA NA NA NA 2557 3487 1314 NA NA NA NA NA
1558126800.0 10025.0 NA 177 367 0 68 NA NA NA NA NA 698 804 0 212 NA NA NA NA NA 801 2477 1145 387 NA NA NA NA NA 2795 5945 2565 1849 NA NA NA NA
1558126800.0 10026.0 NA 183 389 0 78 NA NA NA NA NA 697 859 0 203 NA NA NA NA NA 909 2776 1196 399 NA NA NA NA NA 4155 4666 2387 2216 NA NA NA NA
1558126800.0 1003.0 NA 260 0 NA NA NA NA NA NA NA 729 0 NA NA NA NA NA NA NA 3886 567 NA NA NA NA NA NA NA 6811 2276 NA NA NA NA NA NA
1558126800.0 1004.0 NA 215 93 0 0 0 0 NA NA NA 474 237 0 0 0 0 NA NA NA 1016 382 89 139 283 314 NA NA NA 1974 1047 254 298 516 616 NA NA
1558126800.0 10042.0 NA 179 365 0 76 NA NA NA NA NA 699 936 0 204 NA NA NA NA NA 824 2397 1184 398 NA NA NA NA NA 2935 4532 2336 2228 NA NA NA NA
1558126800.0 10059.0 NA 189 395 0 69 NA NA NA NA NA 699 905 0 203 NA NA NA NA NA 956 3588 1119 339 NA NA NA NA NA 2844 6293 1835 955 NA NA NA NA
1558126800.0 10071.0 NA 181 377 0 69 NA NA NA NA NA 652 945 0 203 NA NA NA NA NA 810 2593 1177 366 NA NA NA NA NA 2070 5493 2261 1933 NA NA NA NA
1558126800.0 101.0 92 NA NA NA NA NA NA NA NA 258 NA NA NA NA NA NA NA NA 883 NA NA NA NA NA NA NA NA 3656 NA NA NA NA NA NA NA NA
1558126800.0 1010.0 NA 28 36 0 NA NA NA NA NA NA 152 166 0 NA NA NA NA NA NA 162 293 181 NA NA NA NA NA NA 1181 2114 1179 NA NA NA NA NA
1558126800.0 102.0 92 NA NA NA NA NA NA NA NA 257 NA NA NA NA NA NA NA NA 775 NA NA NA NA NA NA NA NA 3461 NA NA NA NA NA NA NA NA
1558126800.0 1020.0 NA 65 24 0 64 NA NA NA NA NA 208 138 0 206 NA NA NA NA NA 253 250 113 376 NA NA NA NA NA 1276 2418 492 2332 NA NA NA NA
1558126800.0 10224.0 NA 354 613 0 NA NA NA NA NA NA 712 1175 0 NA NA NA NA NA NA 3587 5141 1150 NA NA NA NA NA NA 2383 4422 1670 NA NA NA NA NA
1558126800.0 10225.0 NA 338 602 0 NA NA NA NA NA NA 714 1150 0 NA NA NA NA NA NA 3353 4544 1297 NA NA NA NA NA NA 2492 4152 2887 NA NA NA NA NA
1558126800.0 103.0 42 0 0 NA NA NA NA NA NA 168 0 0 NA NA NA NA NA NA 496 244 1698 NA NA NA NA NA NA 1239 404 2315 NA NA NA NA NA NA
1558126800.0 1030.0 NA 184 43 0 0 NA NA NA NA NA 530 164 0 0 NA NA NA NA NA 6983 317 130 115 NA NA NA NA NA 9123 1033 921 642 NA NA NA NA
1558126800.0 1040.0 NA 357 26 0 NA NA NA NA NA NA 869 141 0 NA NA NA NA NA NA 12604 247 176 NA NA NA NA NA NA 7451 1089 588 NA NA NA NA NA
1558126800.0 1040.1 NA 67 23 0 NA NA NA NA NA NA 218 142 0 NA NA NA NA NA NA 475 208 170 NA NA NA NA NA NA 2769 1123 1005 NA NA NA NA NA
1558126800.0 10424.0 NA 175 374 0 NA NA NA NA NA NA 698 839 0 NA NA NA NA NA NA 871 2438 1194 NA NA NA NA NA NA 3276 4683 2907 NA NA NA NA NA
1558126800.0 105.0 75 100 27 NA NA NA NA NA NA 272 677 144 NA NA NA NA NA NA 1151 579 197 NA NA NA NA NA NA 5137 2686 1254 NA NA NA NA NA NA
1558126800.0 106.0 41 0 0 NA NA NA NA NA NA 168 0 0 NA NA NA NA NA NA 509 245 1735 NA NA NA NA NA NA 1457 351 3546 NA NA NA NA NA NA
1558126800.0 107.0 77 117 274 NA NA NA NA NA NA 274 675 774 NA NA NA NA NA NA 2294 556 2120 NA NA NA NA NA NA 5240 753 5374 NA NA NA NA NA NA
1558126800.0 108.0 77 117 283 NA NA NA NA NA NA 277 677 777 NA NA NA NA NA NA 3248 632 2189 NA NA NA NA NA NA 1773 705 2716 NA NA NA NA NA NA
1558126800.0 10801.0 NA 249 387 0 82 142 NA NA NA NA 807 837 0 220 337 NA NA NA NA 1951 2292 1430 1249 895 NA NA NA NA 6689 8817 3868 3254 4443 NA NA NA
1558126800.0 10802.0 NA 261 390 0 83 147 NA NA NA NA 809 895 0 224 347 NA NA NA NA 2195 2270 1560 615 884 NA NA NA NA 3358 9673 4893 4420 4438 NA NA NA
1558126800.0 10803.0 NA 259 393 0 82 148 NA NA NA NA 807 935 0 222 352 NA NA NA NA 2191 2299 1723 520 972 NA NA NA NA 8445 7596 5112 2889 4421 NA NA NA
1558126800.0 10804.0 NA 256 400 0 93 138 NA NA NA NA 763 920 0 224 322 NA NA NA NA 2082 2469 2047 492 862 NA NA NA NA 2825 3386 2264 799 1126 NA NA NA
1558126800.0 10805.0 NA 252 401 0 87 156 NA NA NA NA 808 813 0 227 349 NA NA NA NA 2117 2435 2072 512 883 NA NA NA NA 3454 3276 2304 1050 1222 NA NA NA
1558126800.0 10806.0 NA 256 392 0 82 121 NA NA NA NA 764 846 0 218 307 NA NA NA NA 2070 2421 2023 726 827 NA NA NA NA 3317 4339 2467 981 1618 NA NA NA
1558126800.0 10807.0 NA 256 387 0 92 145 NA NA NA NA 809 833 0 226 345 NA NA NA NA 2151 2273 1597 518 805 NA NA NA NA 5216 7737 4719 2723 3287 NA NA NA
1558126800.0 10808.0 NA 265 402 0 100 154 NA NA NA NA 809 880 0 234 351 NA NA NA NA 2165 2535 2083 511 843 NA NA NA NA 3399 3364 2617 695 1233 NA NA NA
1558126800.0 10809.0 NA 261 391 0 93 143 NA NA NA NA 809 864 0 231 347 NA NA NA NA 2269 2445 1403 522 825 NA NA NA NA 8950 10156 4323 3287 3982 NA NA NA
1558126800.0 10823.0 NA 255 394 0 86 131 NA NA NA NA 808 894 0 224 320 NA NA NA NA 2082 2446 2037 1187 783 NA NA NA NA 3049 4342 2521 2191 1040 NA NA NA
1558126800.0 10824.0 NA 290 413 0 94 157 NA NA NA NA 764 906 0 244 355 NA NA NA NA 2348 2855 2124 523 856 NA NA NA NA 3621 3379 2387 707 1237 NA NA NA
1558126800.0 10824.1 NA 286 210 0 NA NA NA NA NA NA 765 524 0 NA NA NA NA NA NA 2137 1086 461 NA NA NA NA NA NA 2808 2992 1607 NA NA NA NA NA
1558126800.0 10824.5 NA 289 161 0 NA NA NA NA NA NA 764 342 0 NA NA NA NA NA NA 2319 694 192 NA NA NA NA NA NA 3286 1238 733 NA NA NA NA NA
1558126800.0 10824.6 NA 284 414 0 98 158 NA NA NA NA 810 944 0 235 353 NA NA NA NA 2402 2852 2118 512 909 NA NA NA NA 3407 2906 2672 611 1214 NA NA NA
1558126800.0 10824.7 NA 291 414 0 102 161 NA NA NA NA 808 946 0 235 357 NA NA NA NA 2308 2834 2079 525 863 NA NA NA NA 3335 3074 2415 777 1322 NA NA NA
1558126800.0 10824.8 NA 289 417 0 94 159 NA NA NA NA 765 943 0 235 362 NA NA NA NA 2334 2922 2118 516 917 NA NA NA NA 4151 3438 2276 661 1160 NA NA NA
1558126800.0 10825.0 NA 272 404 0 91 154 NA NA NA NA 810 930 0 229 350 NA NA NA NA 2241 2690 2130 498 882 NA NA NA NA 3170 3494 2539 633 1159 NA NA NA
1558126800.0 10826.0 NA 291 423 0 93 162 NA NA NA NA 810 935 0 235 360 NA NA NA NA 2307 3147 2051 536 935 NA NA NA NA 3302 4599 2262 1292 1733 NA NA NA
1558126800.0 10842.0 NA 267 403 0 93 152 NA NA NA NA 765 906 0 235 361 NA NA NA NA 2235 2592 2135 513 863 NA NA NA NA 3369 3216 2853 654 1169 NA NA NA
1558126800.0 10842.7 NA 280 406 0 93 152 NA NA NA NA 810 918 0 237 352 NA NA NA NA 2204 2641 2065 540 895 NA NA NA NA 2850 2831 2156 1091 1171 NA NA NA
1558126800.0 10859.0 NA 282 416 0 95 162 NA NA NA NA 765 946 0 233 354 NA NA NA NA 2377 3568 2100 522 903 NA NA NA NA 3332 3036 2176 784 1214 NA NA NA
1558126800.0 10871.0 NA 270 402 0 83 157 NA NA NA NA 764 895 0 220 362 NA NA NA NA 2051 2800 1985 1628 942 NA NA NA NA 5030 9098 3319 2906 2238 NA NA NA
1558126800.0 109.0 77 111 290 NA NA NA NA NA NA 278 677 772 NA NA NA NA NA NA 3362 662 2292 NA NA NA NA NA NA 3264 1427 5033 NA NA NA NA NA NA
1558126800.0 11.0 NA 116 275 0 60 NA NA NA NA NA 694 817 0 189 NA NA NA NA NA 2058 2267 778 1004 NA NA NA NA NA 3030 4790 1634 2410 NA NA NA NA
1558126800.0 110.0 60 100 284 NA NA NA NA NA NA 201 677 760 NA NA NA NA NA NA 675 553 1963 NA NA NA NA NA NA 3046 2030 2577 NA NA NA NA NA NA
1558126800.0 1102.0 NA 133 307 155 90 NA NA NA NA NA 694 790 607 231 NA NA NA NA NA 2372 5018 2920 401 NA NA NA NA NA 3483 7579 3333 862 NA NA NA NA
1558126800.0 11024.0 NA 522 791 0 164 NA NA NA NA NA 995 1298 0 362 NA NA NA NA NA 6792 6505 2087 1035 NA NA NA NA NA 5325 3625 2150 1188 NA NA NA NA
1558126800.0 11024.2 NA 517 781 0 168 NA NA NA NA NA 889 1276 0 353 NA NA NA NA NA 6698 7130 2020 749 NA NA NA NA NA 3498 4297 2221 912 NA NA NA NA
1558126800.0 11024.3 NA 520 767 0 165 NA NA NA NA NA 942 1283 0 355 NA NA NA NA NA 6750 6473 2102 781 NA NA NA NA NA 5388 4011 2180 847 NA NA NA NA
1558126800.0 11024.6 NA 503 787 0 169 NA NA NA NA NA 942 1232 0 355 NA NA NA NA NA 6754 6425 2138 996 NA NA NA NA NA 5368 3634 2195 1131 NA NA NA NA
1558126800.0 11025.0 NA 502 736 0 168 NA NA NA NA NA 891 1276 0 350 NA NA NA NA NA 6699 6131 2000 690 NA NA NA NA NA 3870 3772 2071 788 NA NA NA NA
1558126800.0 111.0 71 148 285 NA NA NA NA NA NA 273 677 700 NA NA NA NA NA NA 1271 499 1951 NA NA NA NA NA NA 1440 604 2580 NA NA NA NA NA NA
1558126800.0 112.0 83 125 282 NA NA NA NA NA NA 278 675 763 NA NA NA NA NA NA 1945 608 2013 NA NA NA NA NA NA 1647 985 2526 NA NA NA NA NA NA
1558126800.0 11224.0 NA 281 404 0 NA NA NA NA NA NA 764 898 0 NA NA NA NA NA NA 1951 2944 2031 NA NA NA NA NA NA 4569 5644 3389 NA NA NA NA NA
1558126800.0 11224.6 NA 281 409 0 NA NA NA NA NA NA 811 898 0 NA NA NA NA NA NA 2235 2878 2068 NA NA NA NA NA NA 3304 3143 2593 NA NA NA NA NA
1558126800.0 113.0 83 137 283 NA NA NA NA NA NA 282 677 753 NA NA NA NA NA NA 2238 577 2067 NA NA NA NA NA NA 1415 490 2455 NA NA NA NA NA NA
1558126800.0 114.0 85 108 274 NA NA NA NA NA NA 279 677 772 NA NA NA NA NA NA 2143 587 2186 NA NA NA NA NA NA 3508 1955 4860 NA NA NA NA NA NA
1558126800.0 115.0 80 122 277 NA NA NA NA NA NA 285 677 787 NA NA NA NA NA NA 2712 595 2151 NA NA NA NA NA NA 2646 832 5048 NA NA NA NA NA NA
1558126800.0 116.0 87 107 280 NA NA NA NA NA NA 292 632 808 NA NA NA NA NA NA 3000 598 2183 NA NA NA NA NA NA 1487 509 2599 NA NA NA NA NA NA
1558126800.0 11623.0 NA 169 359 0 67 NA NA NA NA NA 698 820 0 206 NA NA NA NA NA 839 2187 1109 322 NA NA NA NA NA 3585 5154 2014 1091 NA NA NA NA
1558126800.0 11624.0 NA 180 376 0 78 NA NA NA NA NA 697 880 0 212 NA NA NA NA NA 853 2566 1158 397 NA NA NA NA NA 3163 5793 2836 2229 NA NA NA NA
1558126800.0 11625.0 NA 170 361 0 68 NA NA NA NA NA 697 802 0 203 NA NA NA NA NA 912 2301 1148 344 NA NA NA NA NA 3685 5366 2345 1404 NA NA NA NA
1558126800.0 11626.0 NA 182 379 0 69 NA NA NA NA NA 697 823 0 212 NA NA NA NA NA 941 2780 1119 386 NA NA NA NA NA 3668 7346 1927 2773 NA NA NA NA
1558126800.0 11642.0 NA 176 363 0 68 NA NA NA NA NA 654 832 0 212 NA NA NA NA NA 844 2457 1099 375 NA NA NA NA NA 2931 7811 1746 2752 NA NA NA NA
1558126800.0 117.0 85 112 286 NA NA NA NA NA NA 284 677 811 NA NA NA NA NA NA 3323 601 2245 NA NA NA NA NA NA 2150 609 2661 NA NA NA NA NA NA
1558126800.0 118.0 84 121 294 NA NA NA NA NA NA 292 676 702 NA NA NA NA NA NA 3203 597 2367 NA NA NA NA NA NA 1824 592 2786 NA NA NA NA NA NA
1558126800.0 11824.0 NA 371 625 0 158 NA NA NA NA NA 712 1251 0 360 NA NA NA NA NA 5257 6061 1170 792 NA NA NA NA NA 6138 5805 1491 939 NA NA NA NA
