Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557522000.0 10.0 NA 136 NA NA NA NA NA NA NA NA 605 NA NA NA NA NA NA NA NA 2510 NA NA NA NA NA NA NA NA 6407 NA NA NA NA NA NA NA
1557522000.0 1000.0 NA 285 144 0 46 NA NA NA NA NA 615 271 0 103 NA NA NA NA NA 3179 1335 806 340 NA NA NA NA NA 3446 12165 6381 3134 NA NA NA NA
1557522000.0 10001.0 NA 169 NA NA NA NA NA NA NA NA 610 NA NA NA NA NA NA NA NA 759 NA NA NA NA NA NA NA NA 1622 NA NA NA NA NA NA NA
1557522000.0 10002.0 NA 176 NA NA NA NA NA NA NA NA 608 NA NA NA NA NA NA NA NA 866 NA NA NA NA NA NA NA NA 954 NA NA NA NA NA NA NA
1557522000.0 10003.0 NA 171 NA NA NA NA NA NA NA NA 606 NA NA NA NA NA NA NA NA 945 NA NA NA NA NA NA NA NA 3687 NA NA NA NA NA NA NA
1557522000.0 10004.0 NA 173 NA NA NA NA NA NA NA NA 608 NA NA NA NA NA NA NA NA 761 NA NA NA NA NA NA NA NA 1530 NA NA NA NA NA NA NA
1557522000.0 10005.0 NA 168 NA NA NA NA NA NA NA NA 607 NA NA NA NA NA NA NA NA 852 NA NA NA NA NA NA NA NA 950 NA NA NA NA NA NA NA
1557522000.0 10006.0 NA 177 354 0 73 NA NA NA NA NA 610 666 0 132 NA NA NA NA NA 881 1860 970 315 NA NA NA NA NA 591 2468 1415 2586 NA NA NA NA
1557522000.0 10007.0 NA 175 NA NA NA NA NA NA NA NA 519 NA NA NA NA NA NA NA NA 796 NA NA NA NA NA NA NA NA 1072 NA NA NA NA NA NA NA
1557522000.0 10008.0 NA 172 NA NA NA NA NA NA NA NA 563 NA NA NA NA NA NA NA NA 810 NA NA NA NA NA NA NA NA 4045 NA NA NA NA NA NA NA
1557522000.0 10009.0 NA 176 NA NA NA NA NA NA NA NA 608 NA NA NA NA NA NA NA NA 796 NA NA NA NA NA NA NA NA 1078 NA NA NA NA NA NA NA
1557522000.0 1001.0 NA 260 110 0 0 0 0 0 0 NA 581 187 0 0 0 0 0 0 NA 2887 697 115 94 133 282 139 297 NA 3106 1601 316 894 431 655 2574 2077
1557522000.0 1001.2 NA 383 127 0 NA NA NA NA NA NA 794 217 0 NA NA NA NA NA NA 14921 1787 134 NA NA NA NA NA NA 6709 8780 1592 NA NA NA NA NA
1557522000.0 10023.0 NA 176 NA NA NA NA NA NA NA NA 565 NA NA NA NA NA NA NA NA 784 NA NA NA NA NA NA NA NA 816 NA NA NA NA NA NA NA
1557522000.0 10024.0 NA 182 NA NA NA NA NA NA NA NA 608 NA NA NA NA NA NA NA NA 871 NA NA NA NA NA NA NA NA 1464 NA NA NA NA NA NA NA
1557522000.0 10024.1 NA 189 184 0 NA NA NA NA NA NA 566 364 0 NA NA NA NA NA NA 1002 860 352 NA NA NA NA NA NA 1446 7415 1357 NA NA NA NA NA
1557522000.0 10024.2 NA 181 NA NA NA NA NA NA NA NA 609 NA NA NA NA NA NA NA NA 877 NA NA NA NA NA NA NA NA 1122 NA NA NA NA NA NA NA
1557522000.0 10024.5 NA 182 131 0 NA NA NA NA NA NA 609 221 0 NA NA NA NA NA NA 845 562 172 NA NA NA NA NA NA 8079 12919 4171 NA NA NA NA NA
1557522000.0 10025.0 NA 177 NA NA NA NA NA NA NA NA 563 NA NA NA NA NA NA NA NA 821 NA NA NA NA NA NA NA NA 1199 NA NA NA NA NA NA NA
1557522000.0 10026.0 NA 184 NA NA NA NA NA NA NA NA 609 NA NA NA NA NA NA NA NA 900 NA NA NA NA NA NA NA NA 1471 NA NA NA NA NA NA NA
1557522000.0 1004.0 NA 213 89 0 0 0 0 NA NA NA 358 147 0 0 0 0 NA NA NA 945 350 88 135 303 281 NA NA NA 1847 1014 242 558 2984 815 NA NA
1557522000.0 10042.0 NA 176 NA NA NA NA NA NA NA NA 608 NA NA NA NA NA NA NA NA 805 NA NA NA NA NA NA NA NA 1594 NA NA NA NA NA NA NA
1557522000.0 10059.0 NA 186 NA NA NA NA NA NA NA NA 607 NA NA NA NA NA NA NA NA 945 NA NA NA NA NA NA NA NA 1237 NA NA NA NA NA NA NA
1557522000.0 10071.0 NA 182 NA NA NA NA NA NA NA NA 564 NA NA NA NA NA NA NA NA 846 NA NA NA NA NA NA NA NA 1358 NA NA NA NA NA NA NA
1557522000.0 101.0 81 NA NA NA NA NA NA NA NA 148 NA NA NA NA NA NA NA NA 841 NA NA NA NA NA NA NA NA 1998 NA NA NA NA NA NA NA NA
1557522000.0 1010.0 NA 20 38 0 NA NA NA NA NA NA 88 93 0 NA NA NA NA NA NA 132 208 152 NA NA NA NA NA NA 1292 615 297 NA NA NA NA NA
1557522000.0 102.0 82 NA NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA NA 725 NA NA NA NA NA NA NA NA 1836 NA NA NA NA NA NA NA NA
1557522000.0 1020.0 NA 69 17 0 73 NA NA NA NA NA 143 69 0 145 NA NA NA NA NA 299 126 90 294 NA NA NA NA NA 1483 936 586 1160 NA NA NA NA
1557522000.0 103.0 41 0 0 NA NA NA NA NA NA 100 0 0 NA NA NA NA NA NA 509 239 1637 NA NA NA NA NA NA 2123 307 18397 NA NA NA NA NA NA
1557522000.0 1030.0 NA 183 45 0 0 NA NA NA NA NA 386 96 0 0 NA NA NA NA NA 7961 291 93 84 NA NA NA NA NA 6574 1463 1313 617 NA NA NA NA
1557522000.0 1040.0 NA 349 24 0 NA NA NA NA NA NA 767 72 0 NA NA NA NA NA NA 11981 210 137 NA NA NA NA NA NA 22780 4068 265 NA NA NA NA NA
1557522000.0 1040.1 NA 61 20 0 NA NA NA NA NA NA 136 72 0 NA NA NA NA NA NA 694 162 144 NA NA NA NA NA NA 1145 799 277 NA NA NA NA NA
1557522000.0 10424.0 NA 176 NA NA NA NA NA NA NA NA 608 NA NA NA NA NA NA NA NA 762 NA NA NA NA NA NA NA NA 970 NA NA NA NA NA NA NA
1557522000.0 106.0 42 0 0 NA NA NA NA NA NA 99 0 0 NA NA NA NA NA NA 461 328 1425 NA NA NA NA NA NA 2208 1009 6269 NA NA NA NA NA NA
