Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557349200.0 10.0 NA 142 NA NA NA NA NA NA NA NA 560 NA NA NA NA NA NA NA NA 2482 NA NA NA NA NA NA NA NA 4940 NA NA NA NA NA NA NA
1557349200.0 1000.0 NA 291 149 0 53 NA NA NA NA NA 646 298 0 109 NA NA NA NA NA 3807 1461 868 399 NA NA NA NA NA 14828 13376 3219 7541 NA NA NA NA
1557349200.0 10001.0 NA 172 NA NA NA NA NA NA NA NA 619 NA NA NA NA NA NA NA NA 875 NA NA NA NA NA NA NA NA 3605 NA NA NA NA NA NA NA
1557349200.0 10002.0 NA 174 NA NA NA NA NA NA NA NA 576 NA NA NA NA NA NA NA NA 876 NA NA NA NA NA NA NA NA 1540 NA NA NA NA NA NA NA
1557349200.0 10004.0 NA 172 NA NA NA NA NA NA NA NA 619 NA NA NA NA NA NA NA NA 877 NA NA NA NA NA NA NA NA 7204 NA NA NA NA NA NA NA
1557349200.0 10005.0 NA 177 NA NA NA NA NA NA NA NA 619 NA NA NA NA NA NA NA NA 858 NA NA NA NA NA NA NA NA 1876 NA NA NA NA NA NA NA
1557349200.0 10007.0 NA 175 NA NA NA NA NA NA NA NA 575 NA NA NA NA NA NA NA NA 887 NA NA NA NA NA NA NA NA 4078 NA NA NA NA NA NA NA
1557349200.0 10008.0 NA 180 NA NA NA NA NA NA NA NA 619 NA NA NA NA NA NA NA NA 883 NA NA NA NA NA NA NA NA 10139 NA NA NA NA NA NA NA
1557349200.0 10009.0 NA 178 NA NA NA NA NA NA NA NA 622 NA NA NA NA NA NA NA NA 1007 NA NA NA NA NA NA NA NA 3880 NA NA NA NA NA NA NA
1557349200.0 1001.0 NA 263 117 0 0 0 0 0 0 NA 578 189 0 0 0 0 0 0 NA 2863 717 125 100 138 302 145 291 NA 3929 11416 3000 2646 1415 2013 2594 685
1557349200.0 1001.2 NA 387 132 0 NA NA NA NA NA NA 793 221 0 NA NA NA NA NA NA 15302 1943 159 NA NA NA NA NA NA 10996 8877 2284 NA NA NA NA NA
1557349200.0 10023.0 NA 175 NA NA NA NA NA NA NA NA 574 NA NA NA NA NA NA NA NA 811 NA NA NA NA NA NA NA NA 8637 NA NA NA NA NA NA NA
1557349200.0 10024.0 NA 187 NA NA NA NA NA NA NA NA 621 NA NA NA NA NA NA NA NA 1096 NA NA NA NA NA NA NA NA 4170 NA NA NA NA NA NA NA
1557349200.0 10024.1 NA 197 184 0 NA NA NA NA NA NA 620 356 0 NA NA NA NA NA NA 925 1014 407 NA NA NA NA NA NA 1291 19784 2516 NA NA NA NA NA
1557349200.0 10024.2 NA 187 NA NA NA NA NA NA NA NA 575 NA NA NA NA NA NA NA NA 933 NA NA NA NA NA NA NA NA 7267 NA NA NA NA NA NA NA
1557349200.0 10024.4 NA 187 NA NA NA NA NA NA NA NA 574 NA NA NA NA NA NA NA NA 1021 NA NA NA NA NA NA NA NA 6727 NA NA NA NA NA NA NA
1557349200.0 10024.5 NA 188 142 0 NA NA NA NA NA NA 621 233 0 NA NA NA NA NA NA 1042 650 222 NA NA NA NA NA NA 14325 9380 4762 NA NA NA NA NA
1557349200.0 10025.0 NA 181 NA NA NA NA NA NA NA NA 575 NA NA NA NA NA NA NA NA 900 NA NA NA NA NA NA NA NA 1994 NA NA NA NA NA NA NA
1557349200.0 10026.0 NA 183 NA NA NA NA NA NA NA NA 621 NA NA NA NA NA NA NA NA 1029 NA NA NA NA NA NA NA NA 10597 NA NA NA NA NA NA NA
1557349200.0 1003.0 NA 265 0 NA NA NA NA NA NA NA 609 0 NA NA NA NA NA NA NA 5534 663 NA NA NA NA NA NA NA 9796 3749 NA NA NA NA NA NA
1557349200.0 1004.0 NA 215 98 0 0 0 0 NA NA NA 348 165 0 0 0 0 NA NA NA 1074 474 120 183 333 325 NA NA NA 15975 14155 3998 5031 5549 2381 NA NA
1557349200.0 10042.0 NA 181 NA NA NA NA NA NA NA NA 621 NA NA NA NA NA NA NA NA 954 NA NA NA NA NA NA NA NA 9869 NA NA NA NA NA NA NA
1557349200.0 10059.0 NA 193 NA NA NA NA NA NA NA NA 621 NA NA NA NA NA NA NA NA 996 NA NA NA NA NA NA NA NA 3199 NA NA NA NA NA NA NA
1557349200.0 10071.0 NA 182 NA NA NA NA NA NA NA NA 622 NA NA NA NA NA NA NA NA 893 NA NA NA NA NA NA NA NA 4393 NA NA NA NA NA NA NA
1557349200.0 101.0 82 NA NA NA NA NA NA NA NA 160 NA NA NA NA NA NA NA NA 974 NA NA NA NA NA NA NA NA 3420 NA NA NA NA NA NA NA NA
1557349200.0 1010.0 NA 27 41 0 NA NA NA NA NA NA 92 106 0 NA NA NA NA NA NA 198 300 211 NA NA NA NA NA NA 5831 1609 4039 NA NA NA NA NA
1557349200.0 102.0 84 NA NA NA NA NA NA NA NA 160 NA NA NA NA NA NA NA NA 835 NA NA NA NA NA NA NA NA 3400 NA NA NA NA NA NA NA NA
1557349200.0 1020.0 NA 73 32 0 80 NA NA NA NA NA 148 76 0 158 NA NA NA NA NA 302 195 129 318 NA NA NA NA NA 5892 6374 851 3897 NA NA NA NA
