Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1558299600.0 516.0 12 36 0 NA NA NA NA 60 93 0 NA NA NA NA 812 292 176 NA NA NA NA 3677 1032 432 NA NA NA NA
1558299600.0 517.0 14 33 0 NA NA NA NA 60 95 0 NA NA NA NA 1458 546 226 NA NA NA NA 3939 1026 472 NA NA NA NA
1558299600.0 518.0 12 36 0 NA NA NA NA 60 92 0 NA NA NA NA 2212 270 168 NA NA NA NA 9584 504 478 NA NA NA NA
1558299600.0 519.0 19 33 0 NA NA NA NA 60 94 0 NA NA NA NA 834 468 258 NA NA NA NA 2618 779 461 NA NA NA NA
1558299600.0 520.0 14 34 0 NA NA NA NA 60 95 0 NA NA NA NA 1413 505 280 NA NA NA NA 2566 828 586 NA NA NA NA
1558299600.0 521.0 12 31 0 NA NA NA NA 60 93 0 NA NA NA NA 813 287 172 NA NA NA NA 4770 860 403 NA NA NA NA
1558299600.0 522.0 12 36 0 NA NA NA NA 60 93 0 NA NA NA NA 2249 277 158 NA NA NA NA 9254 2667 398 NA NA NA NA
1558299600.0 523.0 13 45 0 NA NA NA NA 61 102 0 NA NA NA NA 1565 490 246 NA NA NA NA 5627 870 444 NA NA NA NA
1558299600.0 524.0 14 34 0 NA NA NA NA 60 94 0 NA NA NA NA 1448 367 221 NA NA NA NA 2824 479 455 NA NA NA NA
1558299600.0 525.0 15 35 0 NA NA NA NA 61 94 0 NA NA NA NA 849 456 242 NA NA NA NA 2817 846 508 NA NA NA NA
1558299600.0 526.0 14 30 0 NA NA NA NA 61 92 0 NA NA NA NA 2523 427 228 NA NA NA NA 19746 990 489 NA NA NA NA
1558299600.0 527.0 15 34 0 NA NA NA NA 61 94 0 NA NA NA NA 1439 429 267 NA NA NA NA 2566 727 496 NA NA NA NA
1558299600.0 528.0 14 34 0 NA NA NA NA 61 94 0 NA NA NA NA 789 477 269 NA NA NA NA 3769 777 584 NA NA NA NA
1558299600.0 529.0 14 34 0 NA NA NA NA 61 93 0 NA NA NA NA 2535 475 220 NA NA NA NA 20297 836 468 NA NA NA NA
1558299600.0 530.0 14 33 0 NA NA NA NA 60 93 0 NA NA NA NA 1441 390 228 NA NA NA NA 2565 577 486 NA NA NA NA
1558299600.0 531.0 56 0 NA NA NA NA NA 194 0 NA NA NA NA NA 295 269 NA NA NA NA NA 626 578 NA NA NA NA NA
1558299600.0 534.0 34 0 NA NA NA NA NA 103 0 NA NA NA NA NA 382 242 NA NA NA NA NA 1145 529 NA NA NA NA NA
1558299600.0 535.0 39 0 NA NA NA NA NA 96 0 NA NA NA NA NA 1764 268 NA NA NA NA NA 4996 583 NA NA NA NA NA
1558299600.0 536.0 37 0 NA NA NA NA NA 107 0 NA NA NA NA NA 671 221 NA NA NA NA NA 1156 459 NA NA NA NA NA
1558299600.0 541.0 40 0 NA NA NA NA NA 97 0 NA NA NA NA NA 414 216 NA NA NA NA NA 953 441 NA NA NA NA NA
1558299600.0 545.0 41 0 NA NA NA NA NA 97 0 NA NA NA NA NA 419 277 NA NA NA NA NA 747 587 NA NA NA NA NA
1558299600.0 551.0 12 30 0 NA NA NA NA 60 89 0 NA NA NA NA 1275 304 187 NA NA NA NA 7449 637 1309 NA NA NA NA
1558299600.0 552.0 13 32 0 NA NA NA NA 60 93 0 NA NA NA NA 1452 533 262 NA NA NA NA 3874 1233 481 NA NA NA NA
1558299600.0 554.0 12 33 0 NA NA NA NA 60 95 0 NA NA NA NA 2933 473 268 NA NA NA NA 4884 790 588 NA NA NA NA
1558299600.0 555.0 12 37 0 NA NA NA NA 60 88 0 NA NA NA NA 1230 232 168 NA NA NA NA 2964 321 610 NA NA NA NA
1558299600.0 556.0 14 33 0 NA NA NA NA 61 93 0 NA NA NA NA 542 375 246 NA NA NA NA 3011 728 536 NA NA NA NA
1558299600.0 560.0 32 0 NA NA NA NA NA 84 0 NA NA NA NA NA 311 217 NA NA NA NA NA 733 436 NA NA NA NA NA
1558299600.0 561.0 31 0 NA NA NA NA NA 85 0 NA NA NA NA NA 329 238 NA NA NA NA NA 666 511 NA NA NA NA NA
1558299600.0 562.0 14 36 0 NA NA NA NA 60 91 0 NA NA NA NA 569 399 222 NA NA NA NA 2962 1012 565 NA NA NA NA
