Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557435600.0 1.0 76 102 187 NA NA NA NA NA NA 194 582 330 NA NA NA NA NA NA 1785 451 1455 NA NA NA NA NA NA 1893 440 2074 NA NA NA NA NA NA
1557435600.0 10.0 NA 130 295 0 NA NA NA NA NA NA 589 430 0 NA NA NA NA NA NA 2510 4034 671 NA NA NA NA NA NA 2156 3194 764 NA NA NA NA NA
1557435600.0 1000.0 NA 291 192 0 63 NA NA NA NA NA 454 289 0 100 NA NA NA NA NA 2484 1082 681 254 NA NA NA NA NA 1443 926 739 305 NA NA NA NA
1557435600.0 10001.0 NA 166 362 0 87 NA NA NA NA NA 556 565 0 129 NA NA NA NA NA 624 1865 1092 211 NA NA NA NA NA 408 1876 1130 302 NA NA NA NA
1557435600.0 10002.0 NA 175 361 0 86 NA NA NA NA NA 608 543 0 123 NA NA NA NA NA 610 1861 1107 213 NA NA NA NA NA 364 1924 1158 299 NA NA NA NA
1557435600.0 10003.0 NA 180 368 0 87 NA NA NA NA NA 606 564 0 129 NA NA NA NA NA 639 1837 1162 258 NA NA NA NA NA 424 1858 1662 367 NA NA NA NA
1557435600.0 10004.0 NA 166 358 0 75 NA NA NA NA NA 608 534 0 135 NA NA NA NA NA 545 1874 1080 278 NA NA NA NA NA 354 1867 1118 283 NA NA NA NA
1557435600.0 10005.0 NA 175 362 0 86 NA NA NA NA NA 607 556 0 134 NA NA NA NA NA 731 2003 1149 327 NA NA NA NA NA 487 2019 1248 345 NA NA NA NA
1557435600.0 10006.0 NA 167 362 0 77 NA NA NA NA NA 609 576 0 129 NA NA NA NA NA 615 1826 1134 375 NA NA NA NA NA 434 1897 1201 731 NA NA NA NA
1557435600.0 10007.0 NA 168 373 0 88 NA NA NA NA NA 607 563 0 128 NA NA NA NA NA 652 2012 1125 235 NA NA NA NA NA 459 1976 1199 378 NA NA NA NA
