Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1557262800.0 1.0 86 121 201 NA NA NA NA NA NA 274 641 622 NA NA NA NA NA NA 1265 710 1649 NA NA NA NA NA NA 1581 710 1948 NA NA NA NA NA NA
1557262800.0 10.0 NA 145 334 0 NA NA NA NA NA NA 692 811 0 NA NA NA NA NA NA 2253 3454 534 NA NA NA NA NA NA 1325 2466 573 NA NA NA NA NA
1557262800.0 1000.0 NA 308 159 0 61 NA NA NA NA NA 724 375 0 176 NA NA NA NA NA 2890 1277 723 290 NA NA NA NA NA 2831 2204 1337 729 NA NA NA NA
1557262800.0 10001.0 NA 184 374 0 78 NA NA NA NA NA 711 884 0 216 NA NA NA NA NA 1461 3621 1395 702 NA NA NA NA NA 1408 4263 1509 1188 NA NA NA NA
1557262800.0 10002.0 NA 179 376 0 78 NA NA NA NA NA 712 892 0 211 NA NA NA NA NA 736 1937 940 442 NA NA NA NA NA 1257 2135 1007 696 NA NA NA NA
1557262800.0 10003.0 NA 185 383 0 83 NA NA NA NA NA 664 879 0 213 NA NA NA NA NA 847 2003 994 297 NA NA NA NA NA 1070 4426 1225 544 NA NA NA NA
1557262800.0 10004.0 NA 182 377 0 78 NA NA NA NA NA 664 883 0 213 NA NA NA NA NA 740 1994 956 344 NA NA NA NA NA 1132 2540 1090 434 NA NA NA NA
1557262800.0 10005.0 NA 179 366 0 79 NA NA NA NA NA 665 811 0 210 NA NA NA NA NA 936 2723 1288 544 NA NA NA NA NA 1380 5400 1382 1386 NA NA NA NA
1557262800.0 10006.0 NA 184 363 0 77 NA NA NA NA NA 622 882 0 208 NA NA NA NA NA 1505 3547 1498 584 NA NA NA NA NA 1356 3919 1601 728 NA NA NA NA
1557262800.0 10007.0 NA 183 388 0 79 NA NA NA NA NA 666 822 0 214 NA NA NA NA NA 1001 2643 1279 331 NA NA NA NA NA 2016 2858 1377 731 NA NA NA NA
1557262800.0 10008.0 NA 184 380 0 79 NA NA NA NA NA 709 904 0 215 NA NA NA NA NA 771 2050 967 279 NA NA NA NA NA 1607 2928 1308 407 NA NA NA NA
1557262800.0 10009.0 NA 188 373 0 75 NA NA NA NA NA 666 822 0 215 NA NA NA NA NA 1027 2550 1322 350 NA NA NA NA NA 1428 2720 1558 541 NA NA NA NA
1557262800.0 1001.0 NA 274 126 0 0 0 0 0 0 NA 708 272 0 0 0 0 0 0 NA 2932 718 109 86 141 285 132 290 NA 3621 1155 157 148 279 327 180 333
1557262800.0 1001.2 NA 389 140 0 NA NA NA NA NA NA 861 307 0 NA NA NA NA NA NA 24408 2099 205 NA NA NA NA NA NA 12886 1355 306 NA NA NA NA NA
1557262800.0 1002.0 NA 312 77 NA NA NA NA NA NA NA 790 191 NA NA NA NA NA NA NA 3610 455 NA NA NA NA NA NA NA 3016 375 NA NA NA NA NA NA
1557262800.0 10023.0 NA 183 371 0 87 NA NA NA NA NA 711 905 0 213 NA NA NA NA NA 811 1949 904 272 NA NA NA NA NA 773 2319 1012 468 NA NA NA NA
1557262800.0 10024.0 NA 190 389 0 92 NA NA NA NA NA 666 903 0 212 NA NA NA NA NA 851 2270 1037 412 NA NA NA NA NA 1102 4352 1280 758 NA NA NA NA
1557262800.0 10024.1 NA 188 192 0 NA NA NA NA NA NA 708 518 0 NA NA NA NA NA NA 1008 1112 363 NA NA NA NA NA NA 3501 3975 612 NA NA NA NA NA
1557262800.0 10024.2 NA 198 367 0 NA NA NA NA NA NA 665 845 0 NA NA NA NA NA NA 1079 2876 1324 NA NA NA NA NA NA 1124 2947 1663 NA NA NA NA NA
1557262800.0 10024.3 NA 190 195 0 NA NA NA NA NA NA 666 469 0 NA NA NA NA NA NA 944 866 334 NA NA NA NA NA NA 1502 1307 786 NA NA NA NA NA
1557262800.0 10024.4 NA 191 400 0 NA NA NA NA NA NA 668 915 0 NA NA NA NA NA NA 1642 3838 1416 NA NA NA NA NA NA 1479 4026 1562 NA NA NA NA NA
1557262800.0 10024.5 NA 190 150 0 NA NA NA NA NA NA 665 333 0 NA NA NA NA NA NA 897 569 175 NA NA NA NA NA NA 724 1199 401 NA NA NA NA NA
